"klasse","ensembl"
"TF_DNAbindend","ENSG00000152977"
"TF_DNAbindend","ENSG00000043355"
"TF_DNAbindend","ENSG00000156925"
"TF_DNAbindend","ENSG00000275111"
"TF_DNAbindend","ENSG00000166526"
"TF_DNAbindend","ENSG00000147180"
"TF_DNAbindend","ENSG00000147789"
"TF_DNAbindend","ENSG00000278129"
"TF_DNAbindend","ENSG00000256223"
"TF_DNAbindend","ENSG00000164631"
"TF_DNAbindend","ENSG00000105708"
"TF_DNAbindend","ENSG00000182141"
"TF_DNAbindend","ENSG00000170631"
"TF_DNAbindend","ENSG00000186272"
"TF_DNAbindend","ENSG00000154957"
"TF_DNAbindend","ENSG00000157429"
"TF_DNAbindend","ENSG00000132010"
"TF_DNAbindend","ENSG00000147118"
"TF_DNAbindend","ENSG00000165512"
"TF_DNAbindend","ENSG00000167377"
"TF_DNAbindend","ENSG00000172466"
"TF_DNAbindend","ENSG00000198393"
"TF_DNAbindend","ENSG00000198538"
"TF_DNAbindend","ENSG00000121903"
"TF_DNAbindend","ENSG00000169740"
"TF_DNAbindend","ENSG00000189180"
"TF_DNAbindend","ENSG00000196693"
"TF_DNAbindend","ENSG00000169981"
"TF_DNAbindend","ENSG00000281306"
"TF_DNAbindend","ENSG00000106261"
"TF_DNAbindend","ENSG00000075407"
"TF_DNAbindend","ENSG00000166529"
"TF_DNAbindend","ENSG00000147124"
"TF_DNAbindend","ENSG00000099326"
"TF_DNAbindend","ENSG00000198521"
"TF_DNAbindend","ENSG00000279566"
"TF_DNAbindend","ENSG00000124459"
"TF_DNAbindend","ENSG00000089775"
"TF_DNAbindend","ENSG00000160229"
"TF_DNAbindend","ENSG00000275050"
"TF_DNAbindend","ENSG00000198429"
"TF_DNAbindend","ENSG00000187792"
"TF_DNAbindend","ENSG00000185252"
"TF_DNAbindend","ENSG00000186376"
"TF_DNAbindend","ENSG00000162086"
"TF_DNAbindend","ENSG00000065029"
"TF_DNAbindend","ENSG00000196152"
"TF_DNAbindend","ENSG00000174255"
"TF_DNAbindend","ENSG00000198040"
"TF_DNAbindend","ENSG00000159905"
"TF_DNAbindend","ENSG00000105750"
"TF_DNAbindend","ENSG00000278091"
"TF_DNAbindend","ENSG00000213988"
"TF_DNAbindend","ENSG00000167232"
"TF_DNAbindend","ENSG00000213973"
"TF_DNAbindend","ENSG00000159885"
"TF_DNAbindend","ENSG00000197961"
"TF_DNAbindend","ENSG00000196418"
"TF_DNAbindend","ENSG00000172262"
"TF_DNAbindend","ENSG00000131849"
"TF_DNAbindend","ENSG00000125846"
"TF_DNAbindend","ENSG00000213762"
"TF_DNAbindend","ENSG00000176293"
"TF_DNAbindend","ENSG00000196646"
"TF_DNAbindend","ENSG00000197008"
"TF_DNAbindend","ENSG00000196387"
"TF_DNAbindend","ENSG00000131127"
"TF_DNAbindend","ENSG00000115568"
"TF_DNAbindend","ENSG00000166478"
"TF_DNAbindend","ENSG00000109906"
"TF_DNAbindend","ENSG00000167635"
"TF_DNAbindend","ENSG00000163848"
"TF_DNAbindend","ENSG00000116809"
"TF_DNAbindend","ENSG00000179909"
"TF_DNAbindend","ENSG00000204920"
"TF_DNAbindend","ENSG00000147117"
"TF_DNAbindend","ENSG00000136451"
"TF_DNAbindend","ENSG00000197279"
"TF_DNAbindend","ENSG00000103343"
"TF_DNAbindend","ENSG00000105497"
"TF_DNAbindend","ENSG00000188629"
"TF_DNAbindend","ENSG00000167384"
"TF_DNAbindend","ENSG00000096654"
"TF_DNAbindend","ENSG00000197062"
"TF_DNAbindend","ENSG00000136870"
"TF_DNAbindend","ENSG00000198315"
"TF_DNAbindend","ENSG00000137185"
"TF_DNAbindend","ENSG00000005801"
"TF_DNAbindend","ENSG00000166261"
"TF_DNAbindend","ENSG00000122386"
"TF_DNAbindend","ENSG00000160321"
"TF_DNAbindend","ENSG00000085644"
"TF_DNAbindend","ENSG00000149050"
"TF_DNAbindend","ENSG00000149054"
"TF_DNAbindend","ENSG00000171940"
"TF_DNAbindend","ENSG00000178386"
"TF_DNAbindend","ENSG00000267680"
"TF_DNAbindend","ENSG00000256294"
"TF_DNAbindend","ENSG00000167380"
"TF_DNAbindend","ENSG00000131115"
"TF_DNAbindend","ENSG00000062370"
"TF_DNAbindend","ENSG00000278318"
"TF_DNAbindend","ENSG00000159882"
"TF_DNAbindend","ENSG00000167840"
"TF_DNAbindend","ENSG00000130856"
"TF_DNAbindend","ENSG00000116731"
"TF_DNAbindend","ENSG00000125618"
"TF_DNAbindend","ENSG00000112561"
"TF_DNAbindend","ENSG00000198517"
"TF_DNAbindend","ENSG00000170260"
"TF_DNAbindend","ENSG00000119508"
"TF_DNAbindend","ENSG00000107187"
"TF_DNAbindend","ENSG00000175592"
"TF_DNAbindend","ENSG00000180318"
"TF_DNAbindend","ENSG00000196793"
"TF_DNAbindend","ENSG00000163508"
"TF_DNAbindend","ENSG00000165702"
"TF_DNAbindend","ENSG00000168875"
"TF_DNAbindend","ENSG00000170265"
"TF_DNAbindend","ENSG00000109101"
"TF_DNAbindend","ENSG00000172059"
"TF_DNAbindend","ENSG00000074219"
"TF_DNAbindend","ENSG00000137270"
"TF_DNAbindend","ENSG00000043039"
"TF_DNAbindend","ENSG00000134107"
"TF_DNAbindend","ENSG00000118263"
"TF_DNAbindend","ENSG00000064490"
"TF_DNAbindend","ENSG00000073282"
"TF_DNAbindend","ENSG00000163666"
"TF_DNAbindend","ENSG00000144852"
"TF_DNAbindend","ENSG00000160973"
"TF_DNAbindend","ENSG00000109132"
"TF_DNAbindend","ENSG00000143178"
"TF_DNAbindend","ENSG00000112837"
"TF_DNAbindend","ENSG00000214717"
"TF_DNAbindend","ENSG00000292345"
"TF_DNAbindend","ENSG00000124831"
"TF_DNAbindend","ENSG00000178860"
"TF_DNAbindend","ENSG00000124827"
"TF_DNAbindend","ENSG00000236104"
"TF_DNAbindend","ENSG00000229253"
"TF_DNAbindend","ENSG00000206280"
"TF_DNAbindend","ENSG00000227780"
"TF_DNAbindend","ENSG00000237056"
"TF_DNAbindend","ENSG00000159917"
"TF_DNAbindend","ENSG00000136826"
"TF_DNAbindend","ENSG00000106689"
"TF_DNAbindend","ENSG00000113196"
"TF_DNAbindend","ENSG00000083844"
"TF_DNAbindend","ENSG00000065320"
"TF_DNAbindend","ENSG00000164107"
"TF_DNAbindend","ENSG00000119547"
"TF_DNAbindend","ENSG00000121075"
"TF_DNAbindend","ENSG00000189067"
"TF_DNAbindend","ENSG00000213096"
"TF_DNAbindend","ENSG00000006704"
"TF_DNAbindend","ENSG00000126368"
"TF_DNAbindend","ENSG00000134852"
"TF_DNAbindend","ENSG00000143842"
"TF_DNAbindend","ENSG00000146592"
"TF_DNAbindend","ENSG00000050344"
"TF_DNAbindend","ENSG00000166716"
"TF_DNAbindend","ENSG00000101493"
"TF_DNAbindend","ENSG00000256087"
"TF_DNAbindend","ENSG00000147488"
"TF_DNAbindend","ENSG00000167395"
"TF_DNAbindend","ENSG00000198597"
"TF_DNAbindend","ENSG00000158691"
"TF_DNAbindend","ENSG00000183309"
"TF_DNAbindend","ENSG00000276340"
"TF_DNAbindend","ENSG00000169554"
"TF_DNAbindend","ENSG00000112365"
"TF_DNAbindend","ENSG00000177853"
"TF_DNAbindend","ENSG00000166860"
"TF_DNAbindend","ENSG00000100426"
"TF_DNAbindend","ENSG00000172379"
"TF_DNAbindend","ENSG00000184677"
"TF_DNAbindend","ENSG00000168795"
"TF_DNAbindend","ENSG00000204103"
"TF_DNAbindend","ENSG00000143257"
"TF_DNAbindend","ENSG00000012504"
"TF_DNAbindend","ENSG00000174738"
"TF_DNAbindend","ENSG00000135164"
"TF_DNAbindend","ENSG00000278570"
"TF_DNAbindend","ENSG00000177485"
"TF_DNAbindend","ENSG00000025434"
"TF_DNAbindend","ENSG00000006194"
"TF_DNAbindend","ENSG00000186448"
"TF_DNAbindend","ENSG00000281709"
"TF_DNAbindend","ENSG00000152454"
"TF_DNAbindend","ENSG00000179981"
"TF_DNAbindend","ENSG00000205927"
"TF_DNAbindend","ENSG00000180855"
"TF_DNAbindend","ENSG00000176842"
"TF_DNAbindend","ENSG00000185947"
"TF_DNAbindend","ENSG00000185811"
"TF_DNAbindend","ENSG00000127528"
"TF_DNAbindend","ENSG00000213928"
"TF_DNAbindend","ENSG00000285048"
"TF_DNAbindend","ENSG00000164040"
"TF_DNAbindend","ENSG00000179456"
"TF_DNAbindend","ENSG00000159184"
"TF_DNAbindend","ENSG00000107175"
"TF_DNAbindend","ENSG00000121417"
"TF_DNAbindend","ENSG00000177030"
"TF_DNAbindend","ENSG00000282712"
"TF_DNAbindend","ENSG00000156127"
"TF_DNAbindend","ENSG00000123933"
"TF_DNAbindend","ENSG00000173253"
"TF_DNAbindend","ENSG00000138136"
"TF_DNAbindend","ENSG00000105610"
"TF_DNAbindend","ENSG00000102974"
"TF_DNAbindend","ENSG00000162419"
"TF_DNAbindend","ENSG00000136535"
"TF_DNAbindend","ENSG00000102908"
"TF_DNAbindend","ENSG00000101190"
"TF_DNAbindend","ENSG00000170577"
"TF_DNAbindend","ENSG00000186130"
"TF_DNAbindend","ENSG00000263002"
"TF_DNAbindend","ENSG00000174652"
"TF_DNAbindend","ENSG00000171606"
"TF_DNAbindend","ENSG00000198039"
"TF_DNAbindend","ENSG00000197714"
"TF_DNAbindend","ENSG00000090612"
"TF_DNAbindend","ENSG00000063587"
"TF_DNAbindend","ENSG00000170653"
"TF_DNAbindend","ENSG00000148704"
"TF_DNAbindend","ENSG00000140526"
"TF_DNAbindend","ENSG00000039600"
"TF_DNAbindend","ENSG00000138738"
"TF_DNAbindend","ENSG00000110851"
"TF_DNAbindend","ENSG00000125285"
"TF_DNAbindend","ENSG00000165156"
"TF_DNAbindend","ENSG00000079263"
"TF_DNAbindend","ENSG00000118922"
"TF_DNAbindend","ENSG00000102349"
"TF_DNAbindend","ENSG00000106536"
"TF_DNAbindend","ENSG00000124232"
"TF_DNAbindend","ENSG00000105967"
"TF_DNAbindend","ENSG00000161405"
"TF_DNAbindend","ENSG00000030419"
"TF_DNAbindend","ENSG00000169136"
"TF_DNAbindend","ENSG00000198740"
"TF_DNAbindend","ENSG00000120784"
"TF_DNAbindend","ENSG00000101544"
"TF_DNAbindend","ENSG00000081386"
"TF_DNAbindend","ENSG00000175727"
"TF_DNAbindend","ENSG00000281178"
"TF_DNAbindend","ENSG00000178764"
"TF_DNAbindend","ENSG00000198815"
"TF_DNAbindend","ENSG00000126804"
"TF_DNAbindend","ENSG00000118217"
"TF_DNAbindend","ENSG00000188994"
"TF_DNAbindend","ENSG00000186487"
"TF_DNAbindend","ENSG00000174306"
"TF_DNAbindend","ENSG00000102935"
"TF_DNAbindend","ENSG00000169155"
"TF_DNAbindend","ENSG00000181418"
"TF_DNAbindend","ENSG00000169635"
"TF_DNAbindend","ENSG00000079432"
"TF_DNAbindend","ENSG00000174197"
"TF_DNAbindend","ENSG00000166454"
"TF_DNAbindend","ENSG00000291953"
"TF_DNAbindend","ENSG00000119042"
"TF_DNAbindend","ENSG00000111249"
"TF_DNAbindend","ENSG00000102870"
"TF_DNAbindend","ENSG00000101126"
"TF_DNAbindend","ENSG00000171540"
"TF_DNAbindend","ENSG00000164683"
"TF_DNAbindend","ENSG00000135547"
"TF_DNAbindend","ENSG00000162702"
"TF_DNAbindend","ENSG00000100105"
"TF_DNAbindend","ENSG00000269699"
"TF_DNAbindend","ENSG00000196652"
"TF_DNAbindend","ENSG00000185022"
"TF_DNAbindend","ENSG00000083812"
"TF_DNAbindend","ENSG00000124664"
"TF_DNAbindend","ENSG00000116035"
"TF_DNAbindend","ENSG00000137709"
"TF_DNAbindend","ENSG00000251247"
"TF_DNAbindend","ENSG00000142528"
"TF_DNAbindend","ENSG00000198795"
"TF_DNAbindend","ENSG00000172273"
"TF_DNAbindend","ENSG00000112200"
"TF_DNAbindend","ENSG00000103199"
"TF_DNAbindend","ENSG00000181722"
"TF_DNAbindend","ENSG00000274349"
"TF_DNAbindend","ENSG00000130684"
"TF_DNAbindend","ENSG00000101216"
"TF_DNAbindend","ENSG00000136327"
"TF_DNAbindend","ENSG00000135373"
"TF_DNAbindend","ENSG00000106852"
"TF_DNAbindend","ENSG00000163909"
"TF_DNAbindend","ENSG00000105856"
"TF_DNAbindend","ENSG00000283847"
"TF_DNAbindend","ENSG00000267508"
"TF_DNAbindend","ENSG00000187140"
"TF_DNAbindend","ENSG00000171956"
"TF_DNAbindend","ENSG00000011590"
"TF_DNAbindend","ENSG00000114861"
"TF_DNAbindend","ENSG00000066422"
"TF_DNAbindend","ENSG00000196453"
"TF_DNAbindend","ENSG00000256463"
"TF_DNAbindend","ENSG00000263310"
"TF_DNAbindend","ENSG00000277015"
"TF_DNAbindend","ENSG00000126705"
"TF_DNAbindend","ENSG00000151650"
"TF_DNAbindend","ENSG00000198131"
"TF_DNAbindend","ENSG00000180828"
"TF_DNAbindend","ENSG00000163884"
"TF_DNAbindend","ENSG00000134317"
"TF_DNAbindend","ENSG00000115112"
"TF_DNAbindend","ENSG00000172733"
"TF_DNAbindend","ENSG00000073861"
"TF_DNAbindend","ENSG00000164438"
"TF_DNAbindend","ENSG00000134438"
"TF_DNAbindend","ENSG00000005513"
"TF_DNAbindend","ENSG00000100987"
"TF_DNAbindend","ENSG00000115041"
"TF_DNAbindend","ENSG00000177932"
"TF_DNAbindend","ENSG00000173276"
"TF_DNAbindend","ENSG00000122859"
"TF_DNAbindend","ENSG00000113430"
"TF_DNAbindend","ENSG00000049768"
"TF_DNAbindend","ENSG00000122145"
"TF_DNAbindend","ENSG00000277800"
"TF_DNAbindend","ENSG00000160685"
"TF_DNAbindend","ENSG00000164011"
"TF_DNAbindend","ENSG00000009950"
"TF_DNAbindend","ENSG00000213015"
"TF_DNAbindend","ENSG00000138795"
"TF_DNAbindend","ENSG00000121864"
"TF_DNAbindend","ENSG00000165804"
"TF_DNAbindend","ENSG00000109787"
"TF_DNAbindend","ENSG00000180479"
"TF_DNAbindend","ENSG00000179965"
"TF_DNAbindend","ENSG00000178951"
"TF_DNAbindend","ENSG00000152926"
"TF_DNAbindend","ENSG00000164048"
"TF_DNAbindend","ENSG00000196247"
"TF_DNAbindend","ENSG00000167157"
"TF_DNAbindend","ENSG00000010030"
"TF_DNAbindend","ENSG00000171425"
"TF_DNAbindend","ENSG00000169926"
"TF_DNAbindend","ENSG00000275746"
"TF_DNAbindend","ENSG00000197857"
"TF_DNAbindend","ENSG00000100625"
"TF_DNAbindend","ENSG00000119866"
"TF_DNAbindend","ENSG00000203883"
"TF_DNAbindend","ENSG00000069812"
"TF_DNAbindend","ENSG00000235608"
"TF_DNAbindend","ENSG00000163497"
"TF_DNAbindend","ENSG00000236609"
"TF_DNAbindend","ENSG00000083828"
"TF_DNAbindend","ENSG00000171466"
"TF_DNAbindend","ENSG00000137871"
"TF_DNAbindend","ENSG00000132024"
"TF_DNAbindend","ENSG00000288293"
"TF_DNAbindend","ENSG00000130940"
"TF_DNAbindend","ENSG00000140987"
"TF_DNAbindend","ENSG00000120669"
"TF_DNAbindend","ENSG00000198146"
"TF_DNAbindend","ENSG00000176371"
"TF_DNAbindend","ENSG00000291625"
"TF_DNAbindend","ENSG00000153266"
"TF_DNAbindend","ENSG00000131931"
"TF_DNAbindend","ENSG00000074657"
"TF_DNAbindend","ENSG00000175105"
"TF_DNAbindend","ENSG00000167685"
"TF_DNAbindend","ENSG00000130844"
"TF_DNAbindend","ENSG00000144485"
"TF_DNAbindend","ENSG00000123685"
"TF_DNAbindend","ENSG00000197933"
"TF_DNAbindend","ENSG00000110693"
"TF_DNAbindend","ENSG00000102984"
"TF_DNAbindend","ENSG00000056277"
"TF_DNAbindend","ENSG00000171163"
"TF_DNAbindend","ENSG00000083817"
"TF_DNAbindend","ENSG00000083838"
"TF_DNAbindend","ENSG00000198185"
"TF_DNAbindend","ENSG00000167562"
"TF_DNAbindend","ENSG00000167766"
"TF_DNAbindend","ENSG00000170954"
"TF_DNAbindend","ENSG00000065970"
"TF_DNAbindend","ENSG00000196345"
"TF_DNAbindend","ENSG00000281894"
"TF_DNAbindend","ENSG00000085274"
"TF_DNAbindend","ENSG00000186918"
"TF_DNAbindend","ENSG00000166823"
"TF_DNAbindend","ENSG00000089335"
"TF_DNAbindend","ENSG00000186416"
"TF_DNAbindend","ENSG00000292244"
"TF_DNAbindend","ENSG00000131668"
"TF_DNAbindend","ENSG00000256771"
"TF_DNAbindend","ENSG00000176009"
"TF_DNAbindend","ENSG00000125520"
"TF_DNAbindend","ENSG00000125492"
"TF_DNAbindend","ENSG00000129028"
"TF_DNAbindend","ENSG00000105419"
"TF_DNAbindend","ENSG00000029153"
"TF_DNAbindend","ENSG00000143355"
"TF_DNAbindend","ENSG00000173320"
"TF_DNAbindend","ENSG00000170325"
"TF_DNAbindend","ENSG00000114439"
"TF_DNAbindend","ENSG00000164532"
"TF_DNAbindend","ENSG00000197472"
"TF_DNAbindend","ENSG00000149596"
"TF_DNAbindend","ENSG00000101115"
"TF_DNAbindend","ENSG00000198105"
"TF_DNAbindend","ENSG00000168286"
"TF_DNAbindend","ENSG00000221994"
"TF_DNAbindend","ENSG00000187607"
"TF_DNAbindend","ENSG00000141040"
"TF_DNAbindend","ENSG00000131845"
"TF_DNAbindend","ENSG00000196700"
"TF_DNAbindend","ENSG00000188033"
"TF_DNAbindend","ENSG00000063438"
"TF_DNAbindend","ENSG00000197024"
"TF_DNAbindend","ENSG00000197566"
"TF_DNAbindend","ENSG00000166188"
"TF_DNAbindend","ENSG00000196263"
"TF_DNAbindend","ENSG00000143373"
"TF_DNAbindend","ENSG00000088881"
"TF_DNAbindend","ENSG00000290292"
"TF_DNAbindend","ENSG00000229676"
"TF_DNAbindend","ENSG00000121297"
"TF_DNAbindend","ENSG00000181472"
"TF_DNAbindend","ENSG00000066827"
"TF_DNAbindend","ENSG00000174282"
"TF_DNAbindend","ENSG00000283868"
"TF_DNAbindend","ENSG00000142065"
"TF_DNAbindend","ENSG00000171448"
"TF_DNAbindend","ENSG00000130803"
"TF_DNAbindend","ENSG00000186020"
"TF_DNAbindend","ENSG00000146587"
"TF_DNAbindend","ENSG00000188290"
"TF_DNAbindend","ENSG00000158055"
"TF_DNAbindend","ENSG00000119725"
"TF_DNAbindend","ENSG00000123307"
"TF_DNAbindend","ENSG00000137504"
"TF_DNAbindend","ENSG00000197951"
"TF_DNAbindend","ENSG00000175691"
"TF_DNAbindend","ENSG00000125850"
"TF_DNAbindend","ENSG00000196150"
"TF_DNAbindend","ENSG00000064218"
"TF_DNAbindend","ENSG00000011451"
"TF_DNAbindend","ENSG00000127124"
"TF_DNAbindend","ENSG00000112238"
"TF_DNAbindend","ENSG00000256683"
"TF_DNAbindend","ENSG00000118707"
"TF_DNAbindend","ENSG00000112182"
"TF_DNAbindend","ENSG00000052850"
"TF_DNAbindend","ENSG00000165495"
"TF_DNAbindend","ENSG00000198046"
"TF_DNAbindend","ENSG00000142025"
"TF_DNAbindend","ENSG00000143006"
"TF_DNAbindend","ENSG00000142700"
"TF_DNAbindend","ENSG00000176399"
"TF_DNAbindend","ENSG00000178403"
"TF_DNAbindend","ENSG00000164600"
"TF_DNAbindend","ENSG00000142611"
"TF_DNAbindend","ENSG00000141956"
"TF_DNAbindend","ENSG00000151322"
"TF_DNAbindend","ENSG00000089116"
"TF_DNAbindend","ENSG00000235109"
"TF_DNAbindend","ENSG00000164736"
"TF_DNAbindend","ENSG00000124440"
"TF_DNAbindend","ENSG00000123411"
"TF_DNAbindend","ENSG00000095574"
"TF_DNAbindend","ENSG00000125812"
"TF_DNAbindend","ENSG00000221818"
"TF_DNAbindend","ENSG00000144655"
"TF_DNAbindend","ENSG00000105732"
"TF_DNAbindend","ENSG00000182158"
"TF_DNAbindend","ENSG00000159556"
"TF_DNAbindend","ENSG00000181827"
"TF_DNAbindend","ENSG00000127152"
"TF_DNAbindend","ENSG00000062194"
"TF_DNAbindend","ENSG00000187801"
"TF_DNAbindend","ENSG00000198093"
"TF_DNAbindend","ENSG00000121413"
"TF_DNAbindend","ENSG00000205189"
"TF_DNAbindend","ENSG00000197343"
"TF_DNAbindend","ENSG00000130818"
"TF_DNAbindend","ENSG00000131848"
"TF_DNAbindend","ENSG00000088876"
"TF_DNAbindend","ENSG00000124444"
"TF_DNAbindend","ENSG00000159387"
"TF_DNAbindend","ENSG00000177508"
"TF_DNAbindend","ENSG00000170549"
"TF_DNAbindend","ENSG00000130544"
"TF_DNAbindend","ENSG00000123095"
"TF_DNAbindend","ENSG00000177494"
"TF_DNAbindend","ENSG00000181894"
"TF_DNAbindend","ENSG00000181315"
"TF_DNAbindend","ENSG00000169957"
"TF_DNAbindend","ENSG00000129173"
"TF_DNAbindend","ENSG00000105136"
"TF_DNAbindend","ENSG00000141579"
"TF_DNAbindend","ENSG00000167394"
"TF_DNAbindend","ENSG00000091656"
"TF_DNAbindend","ENSG00000197497"
"TF_DNAbindend","ENSG00000175213"
"TF_DNAbindend","ENSG00000138380"
"TF_DNAbindend","ENSG00000178935"
"TF_DNAbindend","ENSG00000185670"
"TF_DNAbindend","ENSG00000188295"
"TF_DNAbindend","ENSG00000083814"
"TF_DNAbindend","ENSG00000171161"
"TF_DNAbindend","ENSG00000176024"
"TF_DNAbindend","ENSG00000111704"
"TF_DNAbindend","ENSG00000185730"
"TF_DNAbindend","ENSG00000198342"
"TF_DNAbindend","ENSG00000083307"
"TF_DNAbindend","ENSG00000293317"
"TF_DNAbindend","ENSG00000172000"
"TF_DNAbindend","ENSG00000178662"
"TF_DNAbindend","ENSG00000166704"
"TF_DNAbindend","ENSG00000198939"
"TF_DNAbindend","ENSG00000142556"
"TF_DNAbindend","ENSG00000118620"
"TF_DNAbindend","ENSG00000278780"
"TF_DNAbindend","ENSG00000189298"
"TF_DNAbindend","ENSG00000189120"
"TF_DNAbindend","ENSG00000196812"
"TF_DNAbindend","ENSG00000123576"
"TF_DNAbindend","ENSG00000105717"
"TF_DNAbindend","ENSG00000196378"
"TF_DNAbindend","ENSG00000125945"
"TF_DNAbindend","ENSG00000283009"
"TF_DNAbindend","ENSG00000167332"
"TF_DNAbindend","ENSG00000110925"
"TF_DNAbindend","ENSG00000213020"
"TF_DNAbindend","ENSG00000184635"
"TF_DNAbindend","ENSG00000152284"
"TF_DNAbindend","ENSG00000292149"
"TF_DNAbindend","ENSG00000213347"
"TF_DNAbindend","ENSG00000261678"
"TF_DNAbindend","ENSG00000284923"
"TF_DNAbindend","ENSG00000171056"
"TF_DNAbindend","ENSG00000285438"
"TF_DNAbindend","ENSG00000008197"
"TF_DNAbindend","ENSG00000127081"
"TF_DNAbindend","ENSG00000129911"
"TF_DNAbindend","ENSG00000185155"
"TF_DNAbindend","ENSG00000174963"
"TF_DNAbindend","ENSG00000160908"
"TF_DNAbindend","ENSG00000122482"
"TF_DNAbindend","ENSG00000196275"
"TF_DNAbindend","ENSG00000186812"
"TF_DNAbindend","ENSG00000132846"
"TF_DNAbindend","ENSG00000133250"
"TF_DNAbindend","ENSG00000167555"
"TF_DNAbindend","ENSG00000160961"
"TF_DNAbindend","ENSG00000243943"
"TF_DNAbindend","ENSG00000189164"
"TF_DNAbindend","ENSG00000148826"
"TF_DNAbindend","ENSG00000144161"
"TF_DNAbindend","ENSG00000188321"
"TF_DNAbindend","ENSG00000131721"
"TF_DNAbindend","ENSG00000137338"
"TF_DNAbindend","ENSG00000185278"
"TF_DNAbindend","ENSG00000197114"
"TF_DNAbindend","ENSG00000180626"
"TF_DNAbindend","ENSG00000225614"
"TF_DNAbindend","ENSG00000164299"
"TF_DNAbindend","ENSG00000126603"
"TF_DNAbindend","ENSG00000274636"
"TF_DNAbindend","ENSG00000179111"
"TF_DNAbindend","ENSG00000197937"
"TF_DNAbindend","ENSG00000168348"
"TF_DNAbindend","ENSG00000060566"
"TF_DNAbindend","ENSG00000161551"
"TF_DNAbindend","ENSG00000198182"
"TF_DNAbindend","ENSG00000162714"
"TF_DNAbindend","ENSG00000291884"
"TF_DNAbindend","ENSG00000173976"
"TF_DNAbindend","ENSG00000144026"
"TF_DNAbindend","ENSG00000119574"
"TF_DNAbindend","ENSG00000130182"
"TF_DNAbindend","ENSG00000131061"
"TF_DNAbindend","ENSG00000161298"
"TF_DNAbindend","ENSG00000168874"
"TF_DNAbindend","ENSG00000198466"
"TF_DNAbindend","ENSG00000186017"
"TF_DNAbindend","ENSG00000170915"
"TF_DNAbindend","ENSG00000139800"
"TF_DNAbindend","ENSG00000136367"
"TF_DNAbindend","ENSG00000178163"
"TF_DNAbindend","ENSG00000179528"
"TF_DNAbindend","ENSG00000215397"
"TF_DNAbindend","ENSG00000172468"
"TF_DNAbindend","ENSG00000121454"
"TF_DNAbindend","ENSG00000197483"
"TF_DNAbindend","ENSG00000168661"
"TF_DNAbindend","ENSG00000204519"
"TF_DNAbindend","ENSG00000153779"
"TF_DNAbindend","ENSG00000204611"
"TF_DNAbindend","ENSG00000196214"
"TF_DNAbindend","ENSG00000204604"
"TF_DNAbindend","ENSG00000170949"
"TF_DNAbindend","ENSG00000127903"
"TF_DNAbindend","ENSG00000196466"
"TF_DNAbindend","ENSG00000257591"
"TF_DNAbindend","ENSG00000196757"
"TF_DNAbindend","ENSG00000171291"
"TF_DNAbindend","ENSG00000256229"
"TF_DNAbindend","ENSG00000176679"
"TF_DNAbindend","ENSG00000185177"
"TF_DNAbindend","ENSG00000143067"
"TF_DNAbindend","ENSG00000198169"
"TF_DNAbindend","ENSG00000278062"
"TF_DNAbindend","ENSG00000157613"
"TF_DNAbindend","ENSG00000197124"
"TF_DNAbindend","ENSG00000196653"
"TF_DNAbindend","ENSG00000281448"
"TF_DNAbindend","ENSG00000175329"
"TF_DNAbindend","ENSG00000196417"
"TF_DNAbindend","ENSG00000213799"
"TF_DNAbindend","ENSG00000145908"
"TF_DNAbindend","ENSG00000197808"
"TF_DNAbindend","ENSG00000245680"
"TF_DNAbindend","ENSG00000169951"
"TF_DNAbindend","ENSG00000114853"
"TF_DNAbindend","ENSG00000171469"
"TF_DNAbindend","ENSG00000185404"
"TF_DNAbindend","ENSG00000277462"
"TF_DNAbindend","ENSG00000128573"
"TF_DNAbindend","ENSG00000181896"
"TF_DNAbindend","ENSG00000164379"
"TF_DNAbindend","ENSG00000160877"
"TF_DNAbindend","ENSG00000197134"
"TF_DNAbindend","ENSG00000141946"
"TF_DNAbindend","ENSG00000157657"
"TF_DNAbindend","ENSG00000172006"
"TF_DNAbindend","ENSG00000156853"
"TF_DNAbindend","ENSG00000186446"
"TF_DNAbindend","ENSG00000281661"
"TF_DNAbindend","ENSG00000164920"
"TF_DNAbindend","ENSG00000168062"
"TF_DNAbindend","ENSG00000137166"
"TF_DNAbindend","ENSG00000167625"
"TF_DNAbindend","ENSG00000152475"
"TF_DNAbindend","ENSG00000184221"
"TF_DNAbindend","ENSG00000126733"
"TF_DNAbindend","ENSG00000233608"
"TF_DNAbindend","ENSG00000288335"
"TF_DNAbindend","ENSG00000178338"
"TF_DNAbindend","ENSG00000198546"
"TF_DNAbindend","ENSG00000109851"
"TF_DNAbindend","ENSG00000167528"
"TF_DNAbindend","ENSG00000170374"
"TF_DNAbindend","ENSG00000291837"
"TF_DNAbindend","ENSG00000187855"
"TF_DNAbindend","ENSG00000166211"
"TF_DNAbindend","ENSG00000139445"
"TF_DNAbindend","ENSG00000140044"
"TF_DNAbindend","ENSG00000176160"
"TF_DNAbindend","ENSG00000180787"
"TF_DNAbindend","ENSG00000180257"
"TF_DNAbindend","ENSG00000178229"
"TF_DNAbindend","ENSG00000198346"
"TF_DNAbindend","ENSG00000197044"
"TF_DNAbindend","ENSG00000177599"
"TF_DNAbindend","ENSG00000171295"
"TF_DNAbindend","ENSG00000142409"
