status,n_satz,n_panel,n_hg,beobachtet,null_mittel,null_sd,z,p,OR_gematcht,mde80_anzahl,OR_mde80,OR_roh,p_roh_fisher,seite,gegen
ok,147,1616,11581,10,14.8759,3.6183081402348645,-1.34756350510366,0.12559372031398425,0.6483032885748727,25.007162792657617,1.8206601271948262,0.44668260446682606,0.011216478410714423,Programm,S_BIOSYN
ok,147,416,11581,4,4.87975,2.157434277940624,-0.40777603702475873,0.552472376381181,0.8146711631521305,10.920565978233746,2.3372816142210446,0.748319641523525,0.821812398506792,Programm,S_DISTAL
ok,355,1616,11581,27,47.15535,6.3419498101033325,-3.1780998909658034,0.000699965001750015,0.5373912096775507,64.91280946828932,1.4608394615390214,0.49923828454772906,0.0002370524652099971,Krankheitsgene_PA309,S_BIOSYN
ok,355,416,11581,37,13.96015,3.6542892152898148,6.3048786351117405,9.99950002499875e-05,2.8424291475486254,24.19215980281148,1.7865447235819507,3.33000613995785,5.057660513679205e-09,Krankheitsgene_PA309,S_DISTAL
ok,154,1616,11581,16,20.0167,4.113583254093616,-0.9764479656520376,0.2678866056697166,0.7760667668583688,31.534733111462124,1.7235917889234513,0.7121014492753623,0.2408957653995707,Krankheitsgene_NOSO,S_BIOSYN
ok,154,416,11581,15,6.13575,2.4286038876980673,3.6499365108082356,0.002199890005499725,2.6005905946310057,12.935840885554587,2.209904515742131,2.967222232189311,0.00042646051380860957,Krankheitsgene_NOSO,S_DISTAL
ok,539,1616,11581,50,73.4977,7.814751961989028,-3.0068388752826527,0.0017999100044998064,0.6476035602221438,95.37900549356928,1.3617230257029544,0.6187204057594016,0.000911337603464404,Krankheitsgene_NOSO_BREIT,S_BIOSYN
ok,539,416,11581,44,20.62655,4.412794889345841,5.2967451662963905,9.99950002499875e-05,2.2338995130062953,32.982375690168354,1.6380699630594762,2.5495818399044206,3.068530095905555e-07,Krankheitsgene_NOSO_BREIT,S_DISTAL
