"klasse","ensembl"
"SIGNAL_FWBI","ENSG00000183207"
"SIGNAL_FWBI","ENSG00000106723"
"SIGNAL_FWBI","ENSG00000073712"
"SIGNAL_FWBI","ENSG00000039600"
"SIGNAL_FWBI","ENSG00000156076"
"SIGNAL_FWBI","ENSG00000111432"
"SIGNAL_FWBI","ENSG00000135299"
"SIGNAL_FWBI","ENSG00000107984"
"SIGNAL_FWBI","ENSG00000100592"
"SIGNAL_FWBI","ENSG00000154310"
"SIGNAL_FWBI","ENSG00000002746"
"SIGNAL_FWBI","ENSG00000137815"
"SIGNAL_FWBI","ENSG00000117899"
"SIGNAL_FWBI","ENSG00000107104"
"SIGNAL_FWBI","ENSG00000121210"
"SIGNAL_FWBI","ENSG00000072803"
"SIGNAL_FWBI","ENSG00000101126"
"SIGNAL_FWBI","ENSG00000175826"
"SIGNAL_FWBI","ENSG00000181274"
"SIGNAL_FWBI","ENSG00000127603"
"SIGNAL_FWBI","ENSG00000146122"
"SIGNAL_FWBI","ENSG00000100211"
"SIGNAL_FWBI","ENSG00000095739"
"SIGNAL_FWBI","ENSG00000116035"
"SIGNAL_FWBI","ENSG00000101222"
"SIGNAL_FWBI","ENSG00000171243"
"SIGNAL_FWBI","ENSG00000018408"
"SIGNAL_FWBI","ENSG00000020181"
"SIGNAL_FWBI","ENSG00000182704"
"SIGNAL_FWBI","ENSG00000171016"
"SIGNAL_FWBI","ENSG00000150457"
"SIGNAL_FWBI","ENSG00000166923"
"SIGNAL_FWBI","ENSG00000276886"
"SIGNAL_FWBI","ENSG00000282046"
"SIGNAL_FWBI","ENSG00000105856"
"SIGNAL_FWBI","ENSG00000283847"
"SIGNAL_FWBI","ENSG00000113971"
"SIGNAL_FWBI","ENSG00000104901"
"SIGNAL_FWBI","ENSG00000104371"
"SIGNAL_FWBI","ENSG00000050165"
"SIGNAL_FWBI","ENSG00000155011"
"SIGNAL_FWBI","ENSG00000119509"
"SIGNAL_FWBI","ENSG00000162946"
"SIGNAL_FWBI","ENSG00000144642"
"SIGNAL_FWBI","ENSG00000163884"
"SIGNAL_FWBI","ENSG00000166164"
"SIGNAL_FWBI","ENSG00000135272"
"SIGNAL_FWBI","ENSG00000213977"
"SIGNAL_FWBI","ENSG00000167941"
"SIGNAL_FWBI","ENSG00000138795"
"SIGNAL_FWBI","ENSG00000113851"
"SIGNAL_FWBI","ENSG00000165617"
"SIGNAL_FWBI","ENSG00000104517"
"SIGNAL_FWBI","ENSG00000002745"
"SIGNAL_FWBI","ENSG00000114019"
"SIGNAL_FWBI","ENSG00000134758"
"SIGNAL_FWBI","ENSG00000146038"
"SIGNAL_FWBI","ENSG00000100744"
"SIGNAL_FWBI","ENSG00000105229"
"SIGNAL_FWBI","ENSG00000087095"
"SIGNAL_FWBI","ENSG00000167191"
"SIGNAL_FWBI","ENSG00000186153"
"SIGNAL_FWBI","ENSG00000169118"
"SIGNAL_FWBI","ENSG00000073536"
"SIGNAL_FWBI","ENSG00000006712"
"SIGNAL_FWBI","ENSG00000019995"
"SIGNAL_FWBI","ENSG00000130529"
"SIGNAL_FWBI","ENSG00000108375"
"SIGNAL_FWBI","ENSG00000011143"
"SIGNAL_FWBI","ENSG00000167985"
"SIGNAL_FWBI","ENSG00000006118"
"SIGNAL_FWBI","ENSG00000101193"
"SIGNAL_FWBI","ENSG00000170242"
"SIGNAL_FWBI","ENSG00000187147"
"SIGNAL_FWBI","ENSG00000205213"
"SIGNAL_FWBI","ENSG00000068308"
"SIGNAL_FWBI","ENSG00000292211"
"SIGNAL_FWBI","ENSG00000101311"
"SIGNAL_FWBI","ENSG00000136021"
"SIGNAL_FWBI","ENSG00000139636"
"SIGNAL_FWBI","ENSG00000069329"
"SIGNAL_FWBI","ENSG00000035499"
"SIGNAL_FWBI","ENSG00000166823"
"SIGNAL_FWBI","ENSG00000131668"
"SIGNAL_FWBI","ENSG00000178585"
"SIGNAL_FWBI","ENSG00000198742"
"SIGNAL_FWBI","ENSG00000162738"
"SIGNAL_FWBI","ENSG00000163346"
"SIGNAL_FWBI","ENSG00000165795"
"SIGNAL_FWBI","ENSG00000012822"
"SIGNAL_FWBI","ENSG00000105559"
"SIGNAL_FWBI","ENSG00000173821"
"SIGNAL_FWBI","ENSG00000100888"
"SIGNAL_FWBI","ENSG00000158941"
"SIGNAL_FWBI","ENSG00000163904"
"SIGNAL_FWBI","ENSG00000117153"
"SIGNAL_FWBI","ENSG00000133067"
"SIGNAL_FWBI","ENSG00000120332"
"SIGNAL_FWBI","ENSG00000141956"
"SIGNAL_FWBI","ENSG00000164736"
"SIGNAL_FWBI","ENSG00000167693"
"SIGNAL_FWBI","ENSG00000280563"
"SIGNAL_FWBI","ENSG00000281300"
"SIGNAL_FWBI","ENSG00000108854"
"SIGNAL_FWBI","ENSG00000102312"
"SIGNAL_FWBI","ENSG00000157895"
"SIGNAL_FWBI","ENSG00000155755"
"SIGNAL_FWBI","ENSG00000060237"
"SIGNAL_FWBI","ENSG00000165238"
"SIGNAL_FWBI","ENSG00000110888"
"SIGNAL_FWBI","ENSG00000131650"
"SIGNAL_FWBI","ENSG00000134371"
"SIGNAL_FWBI","ENSG00000154237"
"SIGNAL_FWBI","ENSG00000177565"
"SIGNAL_FWBI","ENSG00000123607"
"SIGNAL_FWBI","ENSG00000104953"
"SIGNAL_FWBI","ENSG00000077684"
"SIGNAL_FWBI","ENSG00000116729"
"SIGNAL_FWBI","ENSG00000122870"
"SIGNAL_FWBI","ENSG00000183779"
"SIGNAL_FWBI","ENSG00000168772"
"SIGNAL_FWBI","ENSG00000135925"
"SIGNAL_FWBI","ENSG00000140395"
"SIGNAL_FWBI","ENSG00000107854"
"SIGNAL_FWBI","ENSG00000111186"
"SIGNAL_FWBI","ENSG00000173218"
"SIGNAL_FWBI","ENSG00000118518"
"SIGNAL_FWBI","ENSG00000099715"
"SIGNAL_FWBI","ENSG00000152284"
"SIGNAL_FWBI","ENSG00000292149"
"SIGNAL_FWBI","ENSG00000171056"
"SIGNAL_FWBI","ENSG00000285438"
"SIGNAL_FWBI","ENSG00000126391"
"SIGNAL_FWBI","ENSG00000227942"
"SIGNAL_FWBI","ENSG00000183762"
"SIGNAL_FWBI","ENSG00000113966"
"SIGNAL_FWBI","ENSG00000183579"
"SIGNAL_FWBI","ENSG00000132846"
"SIGNAL_FWBI","ENSG00000107816"
"SIGNAL_FWBI","ENSG00000146374"
"SIGNAL_FWBI","ENSG00000140807"
"SIGNAL_FWBI","ENSG00000145506"
"SIGNAL_FWBI","ENSG00000276920"
"SIGNAL_FWBI","ENSG00000150764"
"SIGNAL_FWBI","ENSG00000179528"
"SIGNAL_FWBI","ENSG00000154342"
"SIGNAL_FWBI","ENSG00000154124"
"SIGNAL_FWBI","ENSG00000109083"
"SIGNAL_FWBI","ENSG00000163348"
"SIGNAL_FWBI","ENSG00000164953"
"SIGNAL_FWBI","ENSG00000167874"
"SIGNAL_FWBI","ENSG00000214413"
"SIGNAL_FWBI","ENSG00000293247"
"SIGNAL_FWBI","ENSG00000198796"
"SIGNAL_FWBI","ENSG00000164932"
"SIGNAL_FWBI","ENSG00000188906"
"SIGNAL_FWBI","ENSG00000180138"
"SIGNAL_FWBI","ENSG00000166477"
"SIGNAL_FWBI","ENSG00000142632"
"SIGNAL_FWBI","ENSG00000291381"
"SIGNAL_FWBI","ENSG00000186854"
"SIGNAL_FWBI","ENSG00000187123"
"SIGNAL_FWBI","ENSG00000188760"
"SIGNAL_FWBI","ENSG00000184675"
"SIGNAL_FWBI","ENSG00000186767"
"SIGNAL_FWBI","ENSG00000139174"
"SIGNAL_FWBI","ENSG00000133937"
"SIGNAL_FWBI","ENSG00000185269"
"SIGNAL_FWBI","ENSG00000154856"
"SIGNAL_FWBI","ENSG00000213889"
"SIGNAL_FWBI","ENSG00000197380"
"SIGNAL_FWBI","ENSG00000163249"
"SIGNAL_FWBI","ENSG00000178343"
"SIGNAL_FWBI","ENSG00000136848"
"SIGNAL_FWBI","ENSG00000166025"
"SIGNAL_FWBI","ENSG00000198768"
"SIGNAL_FWBI","ENSG00000163637"
"SIGNAL_FWBI","ENSG00000180694"
"SIGNAL_FWBI","ENSG00000178171"
"SIGNAL_FWBI","ENSG00000165566"
"SIGNAL_FWBI","ENSG00000108100"
"SIGNAL_FWBI","ENSG00000143882"
"SIGNAL_FWBI","ENSG00000116857"
"SIGNAL_FWBI","ENSG00000173452"
"SIGNAL_FWBI","ENSG00000066279"
"SIGNAL_FWBI","ENSG00000131697"
"SIGNAL_FWBI","ENSG00000186174"
"SIGNAL_FWBI","ENSG00000169218"
"SIGNAL_FWBI","ENSG00000134882"
"SIGNAL_FWBI","ENSG00000147655"
"SIGNAL_FWBI","ENSG00000101282"
"SIGNAL_FWBI","ENSG00000162490"
"SIGNAL_FWBI","ENSG00000188803"
"SIGNAL_FWBI","ENSG00000269113"
"SIGNAL_FWBI","ENSG00000276365"
"SIGNAL_FWBI","ENSG00000207691"
"SIGNAL_FWBI","ENSG00000207752"
"SIGNAL_FWBI","ENSG00000284375"
"SIGNAL_FWBI","ENSG00000207568"
"SIGNAL_FWBI","ENSG00000267195"
"SIGNAL_FWBI","ENSG00000284363"
"SIGNAL_FWBI","ENSG00000199075"
"SIGNAL_FWBI","ENSG00000283797"
"SIGNAL_FWBI","ENSG00000284214"
"SIGNAL_FWBI","ENSG00000207698"
"SIGNAL_FWBI","ENSG00000290445"
"SIGNAL_FWBI","ENSG00000015133"
"SIGNAL_FWBI","ENSG00000198435"
"SIGNAL_FWBI","ENSG00000199104"
"SIGNAL_FWBI","ENSG00000207869"
"SIGNAL_FWBI","ENSG00000211538"
"SIGNAL_FWBI","ENSG00000205116"
"SIGNAL_FWBI","ENSG00000205269"
"SIGNAL_FWBI","ENSG00000283159"
"SIGNAL_FWBI","ENSG00000272398"
"SIGNAL_FWBI","ENSG00000266192"
"SIGNAL_FWBI","ENSG00000261594"
"SIGNAL_FWBI","ENSG00000260734"
"SIGNAL_FWBI","ENSG00000242120"
"SIGNAL_FWBI","ENSG00000115170"
"SIGNAL_FWBI","ENSG00000121989"
"SIGNAL_FWBI","ENSG00000114739"
"SIGNAL_FWBI","ENSG00000139567"
"SIGNAL_FWBI","ENSG00000135409"
"SIGNAL_FWBI","ENSG00000125378"
"SIGNAL_FWBI","ENSG00000112175"
"SIGNAL_FWBI","ENSG00000153162"
"SIGNAL_FWBI","ENSG00000101144"
"SIGNAL_FWBI","ENSG00000107779"
"SIGNAL_FWBI","ENSG00000138696"
"SIGNAL_FWBI","ENSG00000204217"
"SIGNAL_FWBI","ENSG00000179776"
"SIGNAL_FWBI","ENSG00000105664"
"SIGNAL_FWBI","ENSG00000115966"
"SIGNAL_FWBI","ENSG00000108654"
"SIGNAL_FWBI","ENSG00000144355"
"SIGNAL_FWBI","ENSG00000292098"
"SIGNAL_FWBI","ENSG00000105429"
"SIGNAL_FWBI","ENSG00000106991"
"SIGNAL_FWBI","ENSG00000166147"
"SIGNAL_FWBI","ENSG00000136574"
"SIGNAL_FWBI","ENSG00000285109"
"SIGNAL_FWBI","ENSG00000141448"
"SIGNAL_FWBI","ENSG00000263761"
"SIGNAL_FWBI","ENSG00000010704"
"SIGNAL_FWBI","ENSG00000095951"
"SIGNAL_FWBI","ENSG00000106031"
"SIGNAL_FWBI","ENSG00000126457"
"SIGNAL_FWBI","ENSG00000114315"
"SIGNAL_FWBI","ENSG00000142871"
"SIGNAL_FWBI","ENSG00000128052"
"SIGNAL_FWBI","ENSG00000081479"
"SIGNAL_FWBI","ENSG00000170365"
"SIGNAL_FWBI","ENSG00000175387"
"SIGNAL_FWBI","ENSG00000113658"
"SIGNAL_FWBI","ENSG00000137834"
"SIGNAL_FWBI","ENSG00000101665"
"SIGNAL_FWBI","ENSG00000120693"
"SIGNAL_FWBI","ENSG00000163132"
"SIGNAL_FWBI","ENSG00000120149"
"SIGNAL_FWBI","ENSG00000158747"
"SIGNAL_FWBI","ENSG00000067141"
"SIGNAL_FWBI","ENSG00000162599"
"SIGNAL_FWBI","ENSG00000134250"
"SIGNAL_FWBI","ENSG00000137497"
"SIGNAL_FWBI","ENSG00000140479"
"SIGNAL_FWBI","ENSG00000132170"
"SIGNAL_FWBI","ENSG00000102882"
"SIGNAL_FWBI","ENSG00000166033"
"SIGNAL_FWBI","ENSG00000136603"
"SIGNAL_FWBI","ENSG00000137642"
"SIGNAL_FWBI","ENSG00000176887"
"SIGNAL_FWBI","ENSG00000008196"
"SIGNAL_FWBI","ENSG00000069702"
"SIGNAL_FWBI","ENSG00000123610"
"SIGNAL_FWBI","ENSG00000072401"
"SIGNAL_FWBI","ENSG00000109332"
"SIGNAL_FWBI","ENSG00000278129"
"SIGNAL_FWBI","ENSG00000125965"
"SIGNAL_FWBI","ENSG00000124486"
"SIGNAL_FWBI","ENSG00000114374"
"SIGNAL_FWBI","ENSG00000090539"
"SIGNAL_FWBI","ENSG00000108389"
"SIGNAL_FWBI","ENSG00000147869"
"SIGNAL_FWBI","ENSG00000184344"
"SIGNAL_FWBI","ENSG00000164621"
"SIGNAL_FWBI","ENSG00000135655"
"SIGNAL_FWBI","ENSG00000141232"
"SIGNAL_FWBI","ENSG00000070404"
"SIGNAL_FWBI","ENSG00000134363"
"SIGNAL_FWBI","ENSG00000163430"
"SIGNAL_FWBI","ENSG00000102935"
"SIGNAL_FWBI","ENSG00000053108"
"SIGNAL_FWBI","ENSG00000133104"
"SIGNAL_FWBI","ENSG00000174106"
"SIGNAL_FWBI","ENSG00000105701"
"SIGNAL_FWBI","ENSG00000054938"
"SIGNAL_FWBI","ENSG00000150593"
"SIGNAL_FWBI","ENSG00000163217"
"SIGNAL_FWBI","ENSG00000064393"
"SIGNAL_FWBI","ENSG00000150938"
"SIGNAL_FWBI","ENSG00000277354"
"SIGNAL_FWBI","ENSG00000137770"
"SIGNAL_FWBI","ENSG00000197323"
"SIGNAL_FWBI","ENSG00000152684"
"SIGNAL_FWBI","ENSG00000166292"
"SIGNAL_FWBI","ENSG00000103056"
"SIGNAL_FWBI","ENSG00000151092"
"SIGNAL_FWBI","ENSG00000168843"
"SIGNAL_FWBI","ENSG00000182175"
"SIGNAL_FWBI","ENSG00000128791"
"SIGNAL_FWBI","ENSG00000164532"
"SIGNAL_FWBI","ENSG00000175931"
"SIGNAL_FWBI","ENSG00000180875"
"SIGNAL_FWBI","ENSG00000107872"
"SIGNAL_FWBI","ENSG00000126106"
"SIGNAL_FWBI","ENSG00000101938"
"SIGNAL_FWBI","ENSG00000170801"
"SIGNAL_FWBI","ENSG00000175065"
"SIGNAL_FWBI","ENSG00000168509"
"SIGNAL_FWBI","ENSG00000143869"
"SIGNAL_FWBI","ENSG00000163328"
"SIGNAL_FWBI","ENSG00000187045"
"SIGNAL_FWBI","ENSG00000164619"
"SIGNAL_FWBI","ENSG00000179284"
"SIGNAL_FWBI","ENSG00000164659"
"SIGNAL_FWBI","ENSG00000146197"
"SIGNAL_FWBI","ENSG00000139540"
"SIGNAL_FWBI","ENSG00000174136"
"SIGNAL_FWBI","ENSG00000148204"
"SIGNAL_FWBI","ENSG00000166831"
"SIGNAL_FWBI","ENSG00000188730"
"SIGNAL_FWBI","ENSG00000135253"
"SIGNAL_FWBI","ENSG00000197921"
"SIGNAL_FWBI","ENSG00000273529"
"SIGNAL_FWBI","ENSG00000188779"
"SIGNAL_FWBI","ENSG00000156466"
"SIGNAL_FWBI","ENSG00000174453"
"SIGNAL_FWBI","ENSG00000207994"
"SIGNAL_FWBI","ENSG00000284157"
"SIGNAL_FWBI","ENSG00000207971"
"SIGNAL_FWBI","ENSG00000208017"
"SIGNAL_FWBI","ENSG00000284112"
"SIGNAL_FWBI","ENSG00000207581"
"SIGNAL_FWBI","ENSG00000283762"
"SIGNAL_FWBI","ENSG00000284190"
"SIGNAL_FWBI","ENSG00000199038"
"SIGNAL_FWBI","ENSG00000283844"
"SIGNAL_FWBI","ENSG00000207757"
"SIGNAL_FWBI","ENSG00000271886"
"SIGNAL_FWBI","ENSG00000199102"
"SIGNAL_FWBI","ENSG00000141622"
"SIGNAL_FWBI","ENSG00000260428"
"SIGNAL_FWBI","ENSG00000188522"
"SIGNAL_FWBI","ENSG00000215474"
"SIGNAL_FWBI","ENSG00000216135"
"SIGNAL_FWBI","ENSG00000138175"
"SIGNAL_FWBI","ENSG00000160226"
"SIGNAL_FWBI","ENSG00000198851"
"SIGNAL_FWBI","ENSG00000005339"
"SIGNAL_FWBI","ENSG00000044115"
"SIGNAL_FWBI","ENSG00000072840"
"SIGNAL_FWBI","ENSG00000103241"
"SIGNAL_FWBI","ENSG00000180447"
"SIGNAL_FWBI","ENSG00000141013"
"SIGNAL_FWBI","ENSG00000074047"
"SIGNAL_FWBI","ENSG00000129514"
"SIGNAL_FWBI","ENSG00000142798"
"SIGNAL_FWBI","ENSG00000163501"
"SIGNAL_FWBI","ENSG00000139515"
"SIGNAL_FWBI","ENSG00000130758"
"SIGNAL_FWBI","ENSG00000168385"
"SIGNAL_FWBI","ENSG00000125820"
"SIGNAL_FWBI","ENSG00000163623"
"SIGNAL_FWBI","ENSG00000007372"
"SIGNAL_FWBI","ENSG00000136940"
"SIGNAL_FWBI","ENSG00000197594"
"SIGNAL_FWBI","ENSG00000135919"
"SIGNAL_FWBI","ENSG00000116132"
"SIGNAL_FWBI","ENSG00000072062"
"SIGNAL_FWBI","ENSG00000288516"
"SIGNAL_FWBI","ENSG00000142875"
"SIGNAL_FWBI","ENSG00000185920"
"SIGNAL_FWBI","ENSG00000139687"
"SIGNAL_FWBI","ENSG00000111783"
"SIGNAL_FWBI","ENSG00000069667"
"SIGNAL_FWBI","ENSG00000168779"
"SIGNAL_FWBI","ENSG00000123473"
"SIGNAL_FWBI","ENSG00000128602"
"SIGNAL_FWBI","ENSG00000116747"
"SIGNAL_FWBI","ENSG00000163513"
"SIGNAL_FWBI","ENSG00000078246"
"SIGNAL_FWBI","ENSG00000152977"
"SIGNAL_FWBI","ENSG00000156925"
"SIGNAL_FWBI","ENSG00000167552"
"SIGNAL_FWBI","ENSG00000127334"
"SIGNAL_FWBI","ENSG00000117425"
"SIGNAL_FWBI","ENSG00000107593"
"SIGNAL_FWBI","ENSG00000151208"
"SIGNAL_FWBI","ENSG00000274429"
"SIGNAL_FWBI","ENSG00000170075"
"SIGNAL_FWBI","ENSG00000187535"
"SIGNAL_FWBI","ENSG00000100578"
"SIGNAL_FWBI","ENSG00000086598"
"SIGNAL_FWBI","ENSG00000100360"
"SIGNAL_FWBI","ENSG00000131873"
"SIGNAL_FWBI","ENSG00000134874"
"SIGNAL_FWBI","ENSG00000103351"
"SIGNAL_FWBI","ENSG00000102858"
"SIGNAL_FWBI","ENSG00000103494"
"SIGNAL_FWBI","ENSG00000143147"
"SIGNAL_FWBI","ENSG00000156345"
"SIGNAL_FWBI","ENSG00000140474"
"SIGNAL_FWBI","ENSG00000168014"
"SIGNAL_FWBI","ENSG00000148634"
"SIGNAL_FWBI","ENSG00000119977"
"SIGNAL_FWBI","ENSG00000138002"
"SIGNAL_FWBI","ENSG00000108641"
"SIGNAL_FWBI","ENSG00000163482"
"SIGNAL_FWBI","ENSG00000164066"
"SIGNAL_FWBI","ENSG00000122970"
"SIGNAL_FWBI","ENSG00000147383"
"SIGNAL_FWBI","ENSG00000292192"
"SIGNAL_FWBI","ENSG00000139549"
"SIGNAL_FWBI","ENSG00000064309"
"SIGNAL_FWBI","ENSG00000143951"
"SIGNAL_FWBI","ENSG00000101052"
"SIGNAL_FWBI","ENSG00000108423"
"SIGNAL_FWBI","ENSG00000116750"
"SIGNAL_FWBI","ENSG00000081870"
"SIGNAL_FWBI","ENSG00000107882"
"SIGNAL_FWBI","ENSG00000114446"
"SIGNAL_FWBI","ENSG00000138686"
"SIGNAL_FWBI","ENSG00000120008"
"SIGNAL_FWBI","ENSG00000054392"
"SIGNAL_FWBI","ENSG00000280680"
"SIGNAL_FWBI","ENSG00000163913"
"SIGNAL_FWBI","ENSG00000151849"
"SIGNAL_FWBI","ENSG00000204624"
"SIGNAL_FWBI","ENSG00000048342"
"SIGNAL_FWBI","ENSG00000157796"
"SIGNAL_FWBI","ENSG00000145743"
"SIGNAL_FWBI","ENSG00000103852"
"SIGNAL_FWBI","ENSG00000132881"
"SIGNAL_FWBI","ENSG00000291382"
"SIGNAL_FWBI","ENSG00000205084"
"SIGNAL_FWBI","ENSG00000204852"
"SIGNAL_FWBI","ENSG00000187240"
"SIGNAL_FWBI","ENSG00000113621"
"SIGNAL_FWBI","ENSG00000168778"
"SIGNAL_FWBI","ENSG00000105948"
"SIGNAL_FWBI","ENSG00000162062"
"SIGNAL_FWBI","ENSG00000135931"
"SIGNAL_FWBI","ENSG00000159307"
"SIGNAL_FWBI","ENSG00000109113"
"SIGNAL_FWBI","ENSG00000203965"
"SIGNAL_FWBI","ENSG00000126603"
"SIGNAL_FWBI","ENSG00000274636"
"SIGNAL_FWBI","ENSG00000154309"
"SIGNAL_FWBI","ENSG00000140323"
"SIGNAL_FWBI","ENSG00000120370"
"SIGNAL_FWBI","ENSG00000173040"
"SIGNAL_FWBI","ENSG00000188343"
"SIGNAL_FWBI","ENSG00000165186"
"SIGNAL_FWBI","ENSG00000123165"
"SIGNAL_FWBI","ENSG00000128881"
"SIGNAL_FWBI","ENSG00000164675"
"SIGNAL_FWBI","ENSG00000158163"
"SIGNAL_FWBI","ENSG00000186889"
"SIGNAL_FWBI","ENSG00000168301"
"SIGNAL_FWBI","ENSG00000169379"
"SIGNAL_FWBI","ENSG00000163349"
"SIGNAL_FWBI","ENSG00000146350"
"SIGNAL_FWBI","ENSG00000213420"
"SIGNAL_FWBI","ENSG00000188997"
"SIGNAL_FWBI","ENSG00000185347"
"SIGNAL_FWBI","ENSG00000166813"
"SIGNAL_FWBI","ENSG00000185716"
"SIGNAL_FWBI","ENSG00000284487"
"VESIKEL_SEKRET","ENSG00000165029"
"VESIKEL_SEKRET","ENSG00000107331"
"VESIKEL_SEKRET","ENSG00000097007"
"VESIKEL_SEKRET","ENSG00000143322"
"VESIKEL_SEKRET","ENSG00000087085"
"VESIKEL_SEKRET","ENSG00000075624"
"VESIKEL_SEKRET","ENSG00000184009"
"VESIKEL_SEKRET","ENSG00000291420"
"VESIKEL_SEKRET","ENSG00000077522"
"VESIKEL_SEKRET","ENSG00000148926"
"VESIKEL_SEKRET","ENSG00000163485"
"VESIKEL_SEKRET","ENSG00000128271"
"VESIKEL_SEKRET","ENSG00000170425"
"VESIKEL_SEKRET","ENSG00000150594"
"VESIKEL_SEKRET","ENSG00000169252"
"VESIKEL_SEKRET","ENSG00000173020"
"VESIKEL_SEKRET","ENSG00000100077"
"VESIKEL_SEKRET","ENSG00000196961"
"VESIKEL_SEKRET","ENSG00000183020"
"VESIKEL_SEKRET","ENSG00000281385"
"VESIKEL_SEKRET","ENSG00000280759"
"VESIKEL_SEKRET","ENSG00000100280"
"VESIKEL_SEKRET","ENSG00000006125"
"VESIKEL_SEKRET","ENSG00000166747"
"VESIKEL_SEKRET","ENSG00000204305"
"VESIKEL_SEKRET","ENSG00000231268"
"VESIKEL_SEKRET","ENSG00000229058"
"VESIKEL_SEKRET","ENSG00000237405"
"VESIKEL_SEKRET","ENSG00000234729"
"VESIKEL_SEKRET","ENSG00000206320"
"VESIKEL_SEKRET","ENSG00000230514"
"VESIKEL_SEKRET","ENSG00000134817"
"VESIKEL_SEKRET","ENSG00000145192"
"VESIKEL_SEKRET","ENSG00000204472"
"VESIKEL_SEKRET","ENSG00000235588"
"VESIKEL_SEKRET","ENSG00000206428"
"VESIKEL_SEKRET","ENSG00000237727"
"VESIKEL_SEKRET","ENSG00000234836"
"VESIKEL_SEKRET","ENSG00000235985"
"VESIKEL_SEKRET","ENSG00000161905"
"VESIKEL_SEKRET","ENSG00000078053"
"VESIKEL_SEKRET","ENSG00000136717"
"VESIKEL_SEKRET","ENSG00000154188"
"VESIKEL_SEKRET","ENSG00000029534"
"VESIKEL_SEKRET","ENSG00000145362"
"VESIKEL_SEKRET","ENSG00000151150"
"VESIKEL_SEKRET","ENSG00000135046"
"VESIKEL_SEKRET","ENSG00000182718"
"VESIKEL_SEKRET","ENSG00000138772"
"VESIKEL_SEKRET","ENSG00000122359"
"VESIKEL_SEKRET","ENSG00000104537"
"VESIKEL_SEKRET","ENSG00000105290"
"VESIKEL_SEKRET","ENSG00000118137"
"VESIKEL_SEKRET","ENSG00000158874"
"VESIKEL_SEKRET","ENSG00000130208"
"VESIKEL_SEKRET","ENSG00000234906"
"VESIKEL_SEKRET","ENSG00000110245"
"VESIKEL_SEKRET","ENSG00000130203"
"VESIKEL_SEKRET","ENSG00000142192"
"VESIKEL_SEKRET","ENSG00000095139"
"VESIKEL_SEKRET","ENSG00000113595"
"VESIKEL_SEKRET","ENSG00000143761"
"VESIKEL_SEKRET","ENSG00000134287"
"VESIKEL_SEKRET","ENSG00000168374"
"VESIKEL_SEKRET","ENSG00000175906"
"VESIKEL_SEKRET","ENSG00000004059"
"VESIKEL_SEKRET","ENSG00000165527"
"VESIKEL_SEKRET","ENSG00000143878"
"VESIKEL_SEKRET","ENSG00000175220"
"VESIKEL_SEKRET","ENSG00000141522"
"VESIKEL_SEKRET","ENSG00000120805"
"VESIKEL_SEKRET","ENSG00000138175"
"VESIKEL_SEKRET","ENSG00000120500"
"VESIKEL_SEKRET","ENSG00000137486"
"VESIKEL_SEKRET","ENSG00000141480"
"VESIKEL_SEKRET","ENSG00000141505"
"VESIKEL_SEKRET","ENSG00000161944"
"VESIKEL_SEKRET","ENSG00000174437"
"VESIKEL_SEKRET","ENSG00000114573"
"VESIKEL_SEKRET","ENSG00000116039"
"VESIKEL_SEKRET","ENSG00000147416"
"VESIKEL_SEKRET","ENSG00000185883"
"VESIKEL_SEKRET","ENSG00000155097"
"VESIKEL_SEKRET","ENSG00000131100"
"VESIKEL_SEKRET","ENSG00000213760"
"VESIKEL_SEKRET","ENSG00000234920"
"VESIKEL_SEKRET","ENSG00000226850"
"VESIKEL_SEKRET","ENSG00000227587"
"VESIKEL_SEKRET","ENSG00000230900"
"VESIKEL_SEKRET","ENSG00000234668"
"VESIKEL_SEKRET","ENSG00000206445"
"VESIKEL_SEKRET","ENSG00000033627"
"VESIKEL_SEKRET","ENSG00000071553"
"VESIKEL_SEKRET","ENSG00000130294"
"VESIKEL_SEKRET","ENSG00000167601"
"VESIKEL_SEKRET","ENSG00000172232"
"VESIKEL_SEKRET","ENSG00000278624"
"VESIKEL_SEKRET","ENSG00000166710"
"VESIKEL_SEKRET","ENSG00000273686"
"VESIKEL_SEKRET","ENSG00000181790"
"VESIKEL_SEKRET","ENSG00000174483"
"VESIKEL_SEKRET","ENSG00000125124"
"VESIKEL_SEKRET","ENSG00000171552"
"VESIKEL_SEKRET","ENSG00000186716"
"VESIKEL_SEKRET","ENSG00000079385"
"VESIKEL_SEKRET","ENSG00000151746"
"VESIKEL_SEKRET","ENSG00000113734"
"VESIKEL_SEKRET","ENSG00000157764"
"VESIKEL_SEKRET","ENSG00000010671"
"VESIKEL_SEKRET","ENSG00000166278"
"VESIKEL_SEKRET","ENSG00000204364"
"VESIKEL_SEKRET","ENSG00000231543"
"VESIKEL_SEKRET","ENSG00000206372"
"VESIKEL_SEKRET","ENSG00000235696"
"VESIKEL_SEKRET","ENSG00000235017"
"VESIKEL_SEKRET","ENSG00000226560"
"VESIKEL_SEKRET","ENSG00000125730"
"VESIKEL_SEKRET","ENSG00000244731"
"VESIKEL_SEKRET","ENSG00000244207"
"VESIKEL_SEKRET","ENSG00000206340"
"VESIKEL_SEKRET","ENSG00000227746"
"VESIKEL_SEKRET","ENSG00000224389"
"VESIKEL_SEKRET","ENSG00000228454"
