"ensembl","expr","expr_rank","arm","klasse","punkt","label","n_undiff","n_diff"
"ENSG00000121410",3.23498064385807,0.82124678452192,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000268895",0.923426908854514,0.474631930381479,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000148584",0.000397229257819417,0.00251765092222648,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000175899",1.87815573410915,0.63428383777571,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000245105",0.243481090286491,0.328060861474468,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000166535",0.00173203835430296,0.026435334683378,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000184389",0.0212875534797016,0.167423786328061,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000128274",2.17101277325956,0.68151715833835,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000118017",0.144424971216999,0.287559520551694,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000094914",3.24998756639511,0.822669804608396,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000081760",1.82229135522625,0.625143670297192,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000114771",0.0101214997092723,0.124459526024848,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000204518",0.0136396455255873,0.141973619396858,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000291076",0.0298162508552022,0.187729188331235,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000109576",0.815248246881433,0.45465491762903,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000103591",1.91169815849484,0.639483334245526,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000115977",2.40184433843614,0.71457500957802,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000087884",1.53239961718801,0.579552295988178,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000127837",3.98301401716934,0.890208527174211,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000129673",0.0305945910861692,0.189042745334136,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000131043",2.71702767762177,0.759290679218434,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000205002",0.63329764505189,0.420338240928247,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000124608",2.35114134912679,0.707076788353128,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000266967",1.35931562229932,0.552350719719774,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000157426",0.527732425501103,0.398938208089322,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000149313",3.33596650411868,0.831098462043676,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000008311",1.77653072739934,0.617262328279788,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000215458",0.143945548162577,0.287450057468119,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
"ENSG00000275700",3.85744142917541,0.879426413442067,"osteogen","M",15,"TP53 LFS (GSE102732)",4,12
