"ensembl","expr","expr_rank","arm","klasse","punkt","label","n_undiff","n_diff"
"ENSG00000000003",10.4526067563486,0.861998347285596,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000005",10.7565274354625,0.888154349153882,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000419",10.1397703478466,0.833291416663673,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000457",8.63702795491809,0.701505407250386,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000460",8.10588535290535,0.665540904681493,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000938",2.92980752876665,0.397908956993497,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000000971",12.1203474942098,0.964286997449071,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001036",11.2327718253259,0.921531994395142,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001084",9.7773594538992,0.800883842920274,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001167",10.3034057816076,0.84838141774153,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001460",8.06536614755115,0.663133690223835,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001461",11.1253831531585,0.91520856537204,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001497",9.50343191955856,0.774476341034024,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001561",5.7583009831752,0.553048539503467,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001617",9.3847722669265,0.76351812596558,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001629",12.0417806331645,0.961807925843423,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001630",9.19811596003042,0.74605683900406,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000001631",8.32109536666211,0.679409334243524,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002016",8.34555870649288,0.681241691517264,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002079",2.46965097637971,0.364710954622211,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002330",9.44425331490093,0.768907412064815,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002549",11.3587401161456,0.929939280709949,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002586",12.8236579036521,0.980598570042755,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002587",3.68083416929783,0.447741889124421,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002745",4.27707755355504,0.481981820141559,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002746",7.66952222966617,0.64028311716308,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002822",5.77782379059029,0.554054539575324,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002834",13.1437943691607,0.985017784644127,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000002919",9.16158139608526,0.742571767326555,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003056",11.1148056744984,0.914957065354076,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003096",4.93143178476686,0.515287608234829,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003137",2.72279704765595,0.383357884525563,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003147",6.80399642256288,0.59803111414508,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003249",4.9549810871246,0.516221751158697,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003393",10.3760932073819,0.855028203930586,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003400",1.12706748995169,0.244242446017318,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003402",11.4081621524974,0.932849495203535,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003436",10.5892786519481,0.873603276685948,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003509",8.53565462615744,0.694068192433442,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003756",11.2678124896347,0.92401106600079,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003987",4.28472539954282,0.482592605899472,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000003989",12.4354173241591,0.97359249811375,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004059",10.5610831393714,0.8711242050803,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004139",8.39909236184149,0.684618977472784,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004142",11.057861060625,0.910465993604714,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004399",12.0159951162954,0.960694140049581,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004455",11.6580194369183,0.946107139007653,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004468",3.49103538193416,0.436101031150074,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004478",10.4459265686298,0.861279775805698,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004487",12.1108907467645,0.963999568857112,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004534",10.8060452991009,0.891962777997341,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004660",9.13064839906503,0.740236410016886,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004700",11.9140995762755,0.957568354112025,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004766",9.68393057540096,0.792260985161499,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004776",3.64506076131392,0.445622103258722,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004777",4.83280055790231,0.510688750763482,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004779",10.1951738050767,0.838177702726979,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004799",5.31367121033154,0.533575252398232,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004809",0.0898657600324282,0.13753458125247,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004838",3.87991022162194,0.459921675708691,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004864",9.50130786484442,0.77429669816405,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004866",9.23461167704957,0.748464053461718,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004897",12.1250321584789,0.964394783171056,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004961",8.98395418197973,0.728631480616534,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000004975",10.3962700458468,0.856429418316387,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005007",11.1857023073601,0.919340351381454,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005020",9.17895828906159,0.74415262458233,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005022",11.6219092946802,0.943951424567959,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005059",8.56837853321952,0.696439478317106,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005073",9.94122456140828,0.815758272554162,"chondrogen","M",4,"FN1 FNC231W",6,6
"ENSG00000005075",9.10646026481284,0.737901052707218,"chondrogen","M",4,"FN1 FNC231W",6,6
