"ensembl","expr","expr_rank","arm","klasse","punkt","label","n_undiff","n_diff"
"ENSG00000000003",9.84629033073609,0.845065000444194,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000005",1.29630013149704,0.416535876099381,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000419",9.82750330749379,0.843821256181705,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000457",8.1177401961767,0.73351298528236,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000460",7.19791906780896,0.691758713613077,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000938",1.06124048422049,0.389854600373123,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000000971",12.3170328216232,0.975450857295152,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001036",11.0017173912979,0.922947081642927,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001084",9.7469539158866,0.837602534869259,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001167",9.66192622123254,0.831916846812165,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001460",8.59896063584786,0.758062127987207,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001461",10.4165006593899,0.885723592644141,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001497",9.657038147595,0.831561491308597,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001561",9.5729153104376,0.825461221830673,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001617",9.51191266108859,0.821581924250052,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001626",0.335332346086822,0.243196422754597,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001629",12.0871125010524,0.969143297106814,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001630",7.35702377913454,0.697710918297847,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000001631",9.77904101966468,0.840030797476976,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002016",6.99598430489318,0.684325860996772,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002079",1.01633496912644,0.3837543308952,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002330",10.1215868743993,0.865024134561284,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002549",10.7978276689586,0.911486866652847,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002586",13.2991232736584,0.989072818265273,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002587",1.9662450152961,0.473600047380734,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002745",1.94651229121867,0.471971334656045,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002746",7.26808654702053,0.694571944682993,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002822",9.63275938646106,0.82957742308034,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002834",14.505345561078,0.996327993129794,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002919",9.47948250342114,0.819094435725073,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000002933",2.15913553584693,0.486570523260979,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003056",10.9604242514304,0.92051881903521,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003096",9.4240155653027,0.815155912227191,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003137",9.36364755097735,0.8113062276052,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003147",4.5505756229536,0.599988154816548,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003249",6.3818375491776,0.662264206816903,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003393",11.0924025981501,0.928070123486037,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003400",6.83652951559087,0.678729011815571,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003402",11.2829649223587,0.938612336758566,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003436",11.2588089101561,0.937368592496076,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003509",8.60768186257592,0.758832064911605,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003756",10.7964045313043,0.911309188901063,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003987",0.664091981940948,0.326216352275756,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000003989",8.25190716965682,0.740412804643312,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004059",10.5257676731702,0.893245284136338,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004139",7.97269862288856,0.725813616038378,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004142",11.8490707614942,0.960999733483372,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004399",13.4661036219758,0.990968047617637,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004455",11.1706486774869,0.932512067280642,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004468",2.39088785830301,0.500488613817407,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004478",10.5868933173203,0.897598389055051,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004487",10.4093762366509,0.885101720512896,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004534",9.87807199064272,0.847226746424235,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004660",6.82739075237389,0.678492108146525,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004700",11.0781984531198,0.927418638396162,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004766",9.34033268687124,0.809203707542421,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004776",11.6738488802708,0.955906304598892,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004777",6.07164766260817,0.652403091592881,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004779",10.1284863256279,0.865527554858006,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004799",9.3998110387589,0.81340874766798,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
"ENSG00000004809",0.159545427752297,0.136767449435873,"osteogen","N",10,"RNF4-KD (GSE205432)",6,6
