"ensembl","expr","expr_rank","arm","klasse","punkt","label","n_undiff","n_diff"
"ENSG00000000003",408.795666666667,0.881430276782988,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000005",0.121661111111111,0.19363704505705,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000419",240.849966666667,0.832236750784265,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000457",98.0476111111111,0.75383803892174,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000460",103.636794444444,0.758252130701535,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000938",0.146311111111111,0.216290497209961,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000000971",5841.44411666667,0.995863524055412,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001036",450.69975,0.889925321340329,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001084",96.7950444444444,0.752588767663308,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001167",495.691377777778,0.898087226895422,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001460",42.9371333333333,0.694428250187391,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001461",301.874705555556,0.85352988534466,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001497",338.791666666667,0.863801671247328,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001561",0.1821,0.239860081619056,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001617",206.896177777778,0.818411482190944,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001629",884.478266666667,0.943921601288138,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001630",22.0776888888889,0.656533688681602,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000001631",67.4733666666667,0.724938230476666,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002016",43.3140277777778,0.694983481857805,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002079",0.399911111111111,0.327864301379751,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002330",201.223883333333,0.815663085422393,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002549",519.60535,0.902251464423531,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002586",0.233427777777778,0.267746592265623,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002587",0.354761111111111,0.315121734543738,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002745",0.0808388888888889,0.142278115543711,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002746",7.32142222222222,0.589461702895533,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002822",6.41488888888889,0.580605757752422,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002834",2824.83549444444,0.988423419671858,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000002919",37.8100944444444,0.686155298298215,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003056",949.353538888889,0.948557785736098,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003096",74.2338777777778,0.73160101052164,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003137",3.64033888888889,0.540851170150745,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003147",3.78256111111111,0.543738374836901,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003249",33.4185777777778,0.679159379250992,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003393",570.643805555556,0.910330085228061,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003400",37.3689,0.685905444046528,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003402",1216.80317222222,0.962188723244774,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003436",6515.20338333333,0.996363232558785,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003509",113.11095,0.765109241831154,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003756",1136.12899444444,0.959245995391577,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003987",0.683088888888889,0.386580050526082,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000003989",1.15847777777778,0.440659615224452,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004059",130.088883333333,0.776991199578024,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004139",76.50365,0.733738652452736,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004142",383.657616666667,0.875905721662364,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004399",1032.67352777778,0.953693678687432,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004455",408.285077777778,0.881263707281863,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004468",0.324472222222222,0.305627272979651,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004478",725.568088888889,0.929652147358485,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004487",1287.33246666667,0.964937120013326,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004534",688.173455555556,0.925876571999667,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004660",70.4948,0.728436190000278,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004700",1515.96385555556,0.971294522639571,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004766",295.996138888889,0.851364481830044,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004776",1.59341666666667,0.469837039504733,"osteogen","N",6,"MIR181A1HG-KD",6,12
"ENSG00000004777",7.55371111111111,0.591460536909025,"osteogen","N",6,"MIR181A1HG-KD",6,12
