"ensembl","expr","expr_rank","arm","klasse","punkt","label","n_undiff","n_diff"
"ENSG00000000003",5.60151495856966,0.865516834950693,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000005",0.575831936707428,0.386752052803206,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000419",7.26706551931597,0.961065493262091,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000457",3.96230386510497,0.702942678662633,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000460",3.50411405478406,0.660511531057243,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000938",0.158395139867001,0.262090912662555,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000000971",6.35262578451925,0.919655836247201,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001036",6.51942805868473,0.92900640396024,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001084",3.19067830993784,0.632774132715201,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001167",5.32215206079448,0.840726044081248,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001460",2.29403436866112,0.561230503280556,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001461",3.97284711887646,0.704160609751306,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001497",4.39713043257762,0.748988331434409,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001561",1.88495066339548,0.530271480768475,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001617",6.4413714151026,0.925156170196048,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001629",4.66557759162292,0.776057832082662,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001630",6.016674114409,0.897733076651082,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000001631",3.74779205706616,0.681884257258476,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002016",3.59641116740682,0.66907633677759,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002330",7.60297728736416,0.971162534868188,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002549",5.59743871524664,0.865202530153616,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002586",8.823699233128,0.989392213098652,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002587",0.831622353157081,0.425057949946961,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002745",0.349670511933129,0.337013318665776,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002746",0.0220266840223499,0.0880446312811849,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002822",4.60108896995725,0.769889600440027,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002834",7.87906268815049,0.97670215691667,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002919",4.58510815574607,0.768435940753546,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000002933",0.0616182960250109,0.178328684241543,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003056",5.66516055635682,0.870742152202098,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003096",3.30550392991664,0.643381919616548,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003137",2.10639495637605,0.547558244607708,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003147",1.24584687541812,0.474089498290968,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003249",1.99826362947791,0.53907201508663,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003393",3.86273538556535,0.692924213255805,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003400",0.0661843488263417,0.184418339684909,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003402",2.1277394145043,0.549051192393824,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003436",3.13636156691077,0.627745255961969,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003509",4.43161383281525,0.752681412800063,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003756",6.17296643070211,0.907908694456449,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003987",1.18538773089313,0.468117707146505,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000003989",1.55121982512844,0.501748320433741,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004059",8.19408495361054,0.982084626566613,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004139",3.38096813286239,0.649825167956626,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004142",7.60413142883505,0.971241111067458,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004399",7.03997843945513,0.952697128039917,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004455",5.26767391177558,0.835736455427651,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004468",0.0638525193709759,0.181589596511217,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004478",5.76571363516681,0.877892586335599,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004487",7.20201633838604,0.958943935881821,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004534",6.68022360218304,0.937178328684242,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004660",4.03562521260993,0.70997524849723,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004700",6.21688555294318,0.910933878128315,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004766",3.46610049181321,0.657250618787569,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004776",3.19828259969892,0.633520606608258,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004777",4.31004010605232,0.739912780418811,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004779",7.71203517077746,0.973480532746631,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004799",1.68012968205837,0.5127097002318,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004809",0.00485503908515954,0.0144580206655404,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004838",2.29463569213038,0.561309079479826,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004864",4.92912578310653,0.802695163634935,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004866",3.93952813196539,0.700860409381998,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004897",5.97038153098083,0.894668604879582,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004939",0.00710953370006954,0.0272659411464267,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004948",0.0223713501838222,0.0892625623698582,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
"ENSG00000004961",5.34141208855906,0.842376144265902,"chondrogen","M",9,"ACVR1 / FOP (GSE221128)",6,5
