"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"CD28",0.0626471976263821,0.0234292048529992,0.0672465847956338,0.0336251556828701,0.0185466265522031,0.0388397808509011,0.046883612061757
"CTLA4",0.0823820428342911,0.0332657041083828,0.0720797677464924,0.0384673896194379,0.0225796615501873,0.0398634206385928,0.0600429166038932
"ICOS",0.0676777475572991,0.0407236824678417,0.0856291485214941,0.0600020831577864,0.0312583361915931,0.0580048005982113,0.0788523506717639
"PARD3B",0.214223337675038,0.220895523424417,0.273628905811049,0.219879088097197,0.225866208565803,0.253146056111748,0.27441634650402
"NRP2",0.380013042451042,0.529592879377525,0.486409419183468,0.535219324553317,0.493522184813977,0.46944274710556,0.548388599981425
"INO80D",0.270717241863436,0.337634565488559,0.290897881011558,0.266728411934342,0.27266314669357,0.25882931742189,0.346559046484294
"NDUFS1",0.401724124131323,0.529964065004341,0.347632120832143,0.393797772276794,0.407369937632986,0.35668827646957,0.494836280394177
"EEF1B2",0.401759266721874,0.530017501631581,0.347743878053225,0.395328958408564,0.407480358956748,0.356670252648516,0.49499274854831
"CMKLR2",0.123429703979598,0.13117607820151,0.257044718786576,0.235516043993628,0.194423496861784,0.144635093167242,0.18361370817218
"ZDBF2",0.117845286795808,0.090724801209503,0.128417236309021,0.122530832389578,0.0815551249481128,0.0977070982828318,0.117636770830248
"ADAM23",0.108992393126978,0.0928856304109445,0.108268745480556,0.128663969289622,0.0854136919809206,0.0857042461918798,0.105614087531999
"FAM237A",0.0806601445233976,0.0468708451461475,0.0665683450054665,0.0439828145055353,0.0359163670587773,0.045730638467035,0.0672239038042256
"DYTN",0.0811841321384459,0.0464819774190467,0.0790427544043383,0.0686166912807172,0.0299233926091117,0.0435057195503985,0.0669172035241955
"MDH1B",0.274907331090035,0.295668237400556,0.25173456721599,0.283581568694161,0.302932990734562,0.23949213990768,0.270112204284922
"FASTKD2",0.27487411308685,0.295669249511016,0.251776350418621,0.28357625084239,0.302942658726499,0.239477631933333,0.270126010729331
"CPO",0.0853528020628028,0.0489222397679275,0.0596900707290965,0.037957851185411,0.0199893326006674,0.0331840553467481,0.0592868045183772
