ebene,datensatz,schluessel,peaks,filter,normierung,k,wilson_lo,wilson_hi,n,konkordanz,konkordanz_null,konkordanz_null_sd,konkordanz_z,konkordanz_p,konkordanz_mde80,rang,rang_null,rang_null_sd,rang_z,rang_p
ATAC,GSE224251,alle Peaks | ungefiltert | CPM,alle Peaks,ungefiltert,CPM,97,0.5017727861422681,0.6495293432606237,168,0.5773809523809523,0.49297619047619046,0.03785542182002293,2.2296611118494396,0.032698365081745916,0.5989713715722547,0.04416981688108449,-0.019451600651891145,0.02033109583270259,3.129266521415954,0.0015999200039998
ATAC,GSE224251,alle Peaks | ungefiltert | CPM+Quantil,alle Peaks,ungefiltert,CPM+Quantil,96,0.49582256887553966,0.6438409351886684,168,0.5714285714285714,0.48728125,0.03807416417303405,2.2100897880817714,0.03189840507974601,0.5938889096844954,0.06061601515419433,-0.015236243836494861,0.020405005938251317,3.717335795942906,0.0002999850007499625
ATAC,GSE224251,alle Peaks | Peakfilter | CPM,alle Peaks,Peakfilter,CPM,97,0.5017727861422681,0.6495293432606237,168,0.5773809523809523,0.49785654761904763,0.03811163976990804,2.0866172445483464,0.04169791510424479,0.6045691389747901,0.04740926629572918,-0.017365520063391246,0.020584580068152083,3.1467625836748674,0.00119994000299985
ATAC,GSE224251,alle Peaks | Peakfilter | CPM+Quantil,alle Peaks,Peakfilter,CPM+Quantil,95,0.4898830281399178,0.6381418505856062,168,0.5654761904761905,0.4894872023809524,0.03871770088475548,1.9626420567022258,0.062096895155242235,0.5978967648582677,0.061328953725292505,-0.014683361926817486,0.021019080468485964,3.61634828726574,0.0002999850007499625
ATAC,GSE224251,nur Promotorpeaks | ungefiltert | CPM,nur Promotorpeaks,ungefiltert,CPM,114,0.6293278402570788,0.7686422709815972,162,0.7037037037037037,0.6257799382716049,0.033366850781928935,2.3353646989754666,0.021898905054747262,0.719207120461006,0.07348422639356333,0.0022460020149916407,0.021401243408104318,3.328695581846188,0.0008999550022498875
ATAC,GSE224251,nur Promotorpeaks | ungefiltert | CPM+Quantil,nur Promotorpeaks,ungefiltert,CPM+Quantil,97,0.5218428667762405,0.6711123386728146,162,0.5987654320987654,0.4983851851851852,0.03909789579104673,2.567407909879562,0.01239938003099845,0.607859293400116,0.06366252787946435,-0.010312499959839435,0.021357427376990507,3.463667535117128,0.000999950002499875
ATAC,GSE224251,nur Promotorpeaks | Peakfilter | CPM,nur Promotorpeaks,Peakfilter,CPM,113,0.6315017419769028,0.7713263554049589,160,0.70625,0.6259953125,0.033289630947620545,2.4108013581248935,0.015699215039248038,0.7192062791533375,0.08051304395185448,0.000595402347366701,0.021799682707682903,3.6660002201005546,0.0002999850007499625
ATAC,GSE224251,nur Promotorpeaks | Peakfilter | CPM+Quantil,nur Promotorpeaks,Peakfilter,CPM+Quantil,96,0.5226034047446808,0.6727071879253126,160,0.6,0.5006378125,0.03962295212066589,2.5076926927960104,0.016599170041497927,0.6115820784378644,0.0705984477124183,-0.009377762816584968,0.021814926056870895,3.6661233836185163,0.00039998000099995
