"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"GLCE",0.0431566657346114,0.0532914999553452,0.0366446436683335,0.0729365803548514
"PAQR5",0.0405828068811102,0.0395725091545114,0.0361425888035225,0.0479900738134835
"KIF23",0.0747044122497375,0.0571731959157985,0.104458273831932,0.084421062771492
"RPLP1",0.0543884818012215,0.0552192164353641,0.0829382672057504,0.136704030299727
"TLE3",0.0909303534331901,0.0662161191594459,0.16006390138913,0.288613581421204
"UACA",0.0568728771818163,0.0919397272272034,0.103611933822488,0.106794032515473
"LARP6",0.154128689031608,0.072516100282546,0.319071556903654,0.252534508677727
"LRRC49",0.148293985528912,0.0999800526050642,0.212183776874859,0.168536127164476
"THAP10",0.080360392882492,0.057021694455673,0.162284124360455,0.0491272771957512
"THSD4",0.0414234766965875,0.0353858011747361,0.057340992665061,0.0309890628829383
"NR2E3",0.0451039031582521,0.0495600367230202,0.0357137934199944,0.0359903882168831
"MYO9A",0.0674945474985214,0.0623289157625348,0.121704355088247,0.0874381868655364
"SENP8",0.0856351573525777,0.099015816196165,0.0526422469786633,0.0773177109610447
"GRAMD2A",0.0608391443976882,0.0368105513672082,0.039412756712859,0.0490732049698638
"PKM",0.10102001816338,0.0633204550043749,0.126016761137659,0.17123689204696
"PARP6",0.0592032143884303,0.0637158880133639,0.0648569264968334,0.0650825212365173
"ENSG00000273025",0.0432828857646109,0.11619913502608,0.0718315500596372,0.0364642324454911
"CELF6",0.0438021785696721,0.11619913502608,0.0693460601037843,0.0366034483432786
"ENSG00000260729",0.0781856446078921,0.0546463338182595,0.126056520683227,0.0948470553624227
"HEXA",0.0735501578487099,0.0552607494277639,0.0979492565062043,0.073670597731721
"TMEM202",0.0471739128372558,0.0473246389842993,0.0251320962604896,0.031451640455662
"ARIH1",0.119396676034258,0.0680688279426495,0.575182928879282,0.304367693414193
"GOLGA6B",0.0362091045873547,0.0379120223636493,0.025274147279203,0.0347913211795188
"HIGD2B",0.0780777141721165,0.0687428468970522,0.172602614888492,0.139086104506736
"BBS4",0.0676824505572979,0.0528645779352693,0.147109724130797,0.113119788667914
"ADPGK",0.0805226455364278,0.0792007185231222,0.0834759549011465,0.101436360270538
"NEO1",0.0466665687433496,0.0574502350452239,0.074120422445153,0.0658366533758044
"HCN4",0.038741194460131,0.0279791082697001,0.0265018218951209,0.0299968577577476
"REC114",0.0426859697487252,0.0337070247871783,0.0206557501032775,0.0288866277284496
"NPTN",0.114664667797896,0.0763318041369308,0.149255180277627,0.194439996859141
"CD276",0.0770872911863271,0.048193384238059,0.0845602867345875,0.0828396270238357
"INSYN1",0.034874675261054,0.0467899198823411,0.0266424413684007,0.0285845202809693
"TBC1D21",0.0544111924991085,0.0378597295897439,0.0277747713022461,0.0257704464911305
"LOXL1",0.150458907915877,0.0484952325624121,0.111331149621886,0.0894854731445789
"STOML1",0.0815997189231574,0.082580494261706,0.111130445479434,0.100110116146668
"PML",0.0789189957329346,0.0622123538046991,0.0843996789431271,0.0685705415597334
"GOLGA6A",0.0357740951419098,0.0338033304438958,0.0335219161320853,0.0387935410578487
"ISLR2",0.0454469389775447,0.0431379296614264,0.0990850975556303,0.0792407353673535
"ISLR",0.0583947827389656,0.0464388952613771,0.0865898205781566,0.115977647702317
"STRA6",0.0511696381686607,0.0527633970378609,0.0603119369839728,0.0579195080045768
"CCDC33",0.0603892442765528,0.0539614558044739,0.0841890592244366,0.1614496710505
"CYP11A1",0.048844593039619,0.0315497754203095,0.0261131792055716,0.0364644925089525
"SEMA7A",0.0543030573053654,0.0490148209328792,0.0564736236199185,0.0732050543910289
"UBL7",0.057230305845658,0.0750958837569776,0.0860359751454561,0.0653402027964025
"ARID3B",0.0583885938232219,0.0545737003345764,0.0890241796366956,0.0524741240358317
