symbol,osteogen,adipogen,differenz,basis,im_modul,ri,markerklasse
SLC12A7,-0.0722204932785074,0.02782620352136607,-0.10004669679987346,0.133786608341976,False,,
SLC6A19,0.04597449678422147,0.12453746990978387,-0.0785629731255624,0.114189600882305,False,,
SLC6A18,-0.022500411546794608,0.11169012948667334,-0.13419054103346795,0.101805947777677,False,,
TERT,0.10862975197547835,0.07220763067325614,0.03642212130222221,0.109344125312184,False,,
CLPTM1L,0.05895550609430195,-0.033641846834066534,0.09259735292836849,0.143677921872714,False,,
SLC6A3,-0.06495363288014959,0.04402572918352438,-0.10897936206367398,0.106180757804778,False,,
LPCAT1,-0.033715494179138605,-0.14418771251089824,0.11047221833175963,0.17677083275676,False,,
MRPL36,-0.1493310596371595,-0.17785054115232793,0.02851948151516842,0.193968194947399,False,,
NDUFS6,-0.14935949401718962,-0.17785270402715722,0.0284932100099676,0.193968621443869,False,,
IRX4,-0.06743984367677602,0.11115748300041405,-0.17859732667719008,0.0912793906682629,False,,
IRX2,0.03640434042074715,0.15443159847126045,-0.1180272580505133,0.0773502922393002,False,,
IRX1,0.05708255143119976,0.34934193056569035,-0.29225937913449057,0.0470222301408995,False,,
ADAMTS16,-0.09605743215416336,0.06909825851206311,-0.16515569066622648,0.0601586933738248,False,,
ICE1,0.026764082807402275,0.07723608499907383,-0.050472002191671556,0.123317050785747,False,,
MED10,-0.07529985458153886,-0.017608283161158644,-0.057691571420380214,0.122880235452828,False,,
UBE2QL1,-0.1656068522364574,0.03024596763906146,-0.19585281987551886,0.0850943753026884,False,,
NSUN2,-0.007558225788617923,0.12991670605320413,-0.13747493184182205,0.136279965267777,False,,
SRD5A1,-0.007557625758489425,0.12991165317835066,-0.13746927893684008,0.136280248198472,False,,
TENT4A,-0.18254083767564155,-0.17968541050772782,-0.002855427167913732,0.205741943805434,False,,
ADCY2,0.012545997265875056,0.2509931708814968,-0.23844717361562176,0.0420000117933243,False,,
CFAP90,0.033022479917569,0.07372755448544692,-0.04070507456787792,0.135189953304582,False,,
MTRR,0.032674366316422225,0.07339469837129453,-0.040720332054872306,0.135232409952773,False,,
FASTKD3,-0.010116981502657704,-0.0039067316263624455,-0.006210249876295259,0.149864617057339,False,,
SEMA5A,0.0033504770084227357,-0.009044223872386336,0.012394700880809071,0.140580132197548,False,,
TAS2R1,0.040945595778155736,0.26303433372783314,-0.2220887379496774,0.0415682309967249,False,,
ATPSCKMT,0.08733546281296022,0.10783904192815354,-0.02050357911519332,0.177696061817292,False,,
CCT5,0.08724687103233515,0.10780370871271795,-0.0205568376803828,0.177712858976753,False,,
CMBL,0.2247723425606335,0.3243888502494389,-0.09961650768880542,0.168777243279814,False,,
MARCHF6,0.16987320964996055,0.1811046273563787,-0.01123141770641814,0.170997311063592,False,,
ROPN1L,-0.014014326216838353,-0.04434632690925927,0.030332000692420917,0.160836652856556,False,,
ANKRD33B,0.2894845018843761,0.2070863463026695,0.08239815558170657,0.167863875343854,False,,
DAP,-0.22174907188330983,-0.1943706070150957,-0.02737846486821413,0.135078243514454,False,,
CTNND2,0.12291162684053929,0.35028194009268265,-0.22737031325214335,0.0260873097331492,False,,
DNAH5,-0.12179913168184452,-0.13574155491141882,0.0139424232295743,0.126397329462636,False,,
TRIO,0.14009314731109473,0.052996139177924555,0.08709700813317017,0.275325505874713,False,,
OTULINL,0.02025210944269362,0.21468612018221303,-0.1944340107395194,0.0541783598043691,False,,
OTULIN,-0.33924780417921246,-0.3344576764645377,-0.004790127714674741,0.19553475490753,False,,
ANKH,-0.6025999221241426,-0.5169895220134856,-0.08561040011065701,0.225909709341169,False,,
FBXL7,0.09281736990395556,-0.05989166197359999,0.15270903187755555,0.181769303110775,False,,
MARCHF11,0.08458182714497624,0.3349159201951024,-0.25033409305012616,0.036445875811267,False,,
ZNF622,0.0957952066346461,0.027350472478838168,0.06844473415580793,0.129000703106713,False,,
RETREG1,0.36943566633625086,0.47918618242583894,-0.10975051608958808,0.106246947824834,False,,
MYO10,0.015064148377485391,0.00305524713423481,0.012008901243250582,0.195949963099837,False,,
BASP1,-0.2149820298357664,-0.039166174996731966,-0.17581585483903442,0.105002899418006,False,,
LINC02218,-0.09140989999736282,-0.09515744866424052,0.0037475486668776953,0.084407425031869,False,,
H3Y2,0.054817923719162776,0.14875562651248772,-0.09393770279332495,0.0433095807053256,False,,
TAF11L2,-0.0006358942061410212,0.18379321836352355,-0.18442911256966457,0.0361248820302651,False,,
TAF11L3,-0.033890419249607256,0.17763918864202555,-0.2115296078916328,0.0246243722881557,False,,
TAF11L4,-0.032431319678810244,0.17819694777701067,-0.21062826745582092,0.0231395876728316,False,,
TAF11L5,-0.04184999079920993,0.17247905296259017,-0.2143290437618001,0.0222282480803479,False,,
TAF11L6,-0.052577821673097956,0.16469616872448542,-0.21727399039758338,0.0213234959270073,False,,
TAF11L7,-0.030479578739961266,0.1982556576609695,-0.22873523640093077,0.0157295897251089,False,,
TAF11L8,-0.042872223960407664,0.18753829941189595,-0.2304105233723036,0.0176783445714751,False,,
TAF11L9,-0.04356818581971857,0.1804187362186578,-0.2239869220383764,0.0189647775092724,False,,
TAF11L10,-0.04368524758308353,0.17350180796744485,-0.2171870555505284,0.0202512104470697,False,,
TAF11L11,-0.043541699373228736,0.16187415709128197,-0.20541585646451072,0.0227461663567478,False,,
TAF11L12,-0.04589217103008227,0.1507056729814081,-0.19659784401149039,0.0253681792063233,False,,
TAF11L13,-0.004278132982236227,0.16677045585299508,-0.1710485888352313,0.0327905802917154,False,,
TAF11L14,0.0010519321448211327,0.17131053700758128,-0.17025860486276015,0.0333906391591781,False,,
H3Y1,-0.06853521360526459,0.14894790920409293,-0.2174831228093575,0.0415892804565746,False,,
CDH18,0.189359974738076,0.39895763660716826,-0.20959766186909226,0.018267905379857,False,,
CDH12,0.1288020865210716,0.34273685077646227,-0.21393476425539065,0.0220075709805907,False,,
PRDM9,0.10519980830651754,0.3609191863996048,-0.25571937809308726,0.0226575935208061,False,,
CDH10,0.16764828523028932,0.36058441318958273,-0.1929361279592934,0.0212124500175862,False,,
CDH9,0.13423855284751993,0.31502230526571195,-0.18078375241819203,0.0225639634340991,False,,
CDH6,-0.048024151661893257,0.08867719571701377,-0.13670134737890702,0.0870869909169253,False,,
DROSHA,-0.008160388580970917,-0.041722158548186596,0.03356176996721568,0.118074387941196,False,,
C5orf22,-0.00814350925262527,-0.04178813074246821,0.033644621489842944,0.118082165658566,False,,
PDZD2,-0.11056846023078025,0.009779439247798602,-0.12034789947857885,0.0827833047506979,False,,
GOLPH3,0.003561684153114142,-0.005747587584829235,0.009309271737943377,0.145813112757762,False,,
MTMR12,0.029382368810734277,0.06502143001448309,-0.03563906120374881,0.141722337523802,False,,
ZFR,-0.32791768146608274,-0.28684751476692943,-0.04107016669915331,0.157634742749248,False,,
SUB1,0.14179367307181387,0.19863628187619256,-0.05684260880437869,0.143646792162979,False,,
NPR3,0.4687041335278315,0.43717792777937464,0.03152620574845688,0.105736188508798,False,,
TARS1,0.04561059550251842,0.03871587960370437,0.006894715898814047,0.153649118540439,False,,
ADAMTS12,-0.042102062185134605,-0.08175493462965773,0.039652872444523125,0.109878906422299,False,,
RXFP3,0.04606031091502086,0.08346309903686495,-0.0374027881218441,0.0896055786377946,False,,
SLC45A2,-0.10376727720850654,-0.1310058474962141,0.02723857028770757,0.151911548326451,False,,
AMACR,-0.07335053683514069,-0.1582286667771604,0.08487812994201972,0.166160676664631,False,,
C1QTNF3-AMACR,-0.28599922834596453,0.23394742218384004,-0.5199466505298046,0.0175346770318528,False,,
ENSG00000289791,-0.07343786140269308,-0.15815143703613768,0.0847135756334446,0.166148816680063,False,,
C1QTNF3,0.009548948743010413,-0.16598290544797387,0.17553185419098427,0.137292517201644,False,,
RAI14,-0.14283096840633724,-0.3469944248394903,0.20416345643315303,0.233643205632843,False,,
TTC23L,0.21391627651826048,0.3081117289454672,-0.0941954524272067,0.0954874196989801,False,,
RAD1,0.09893394309875277,0.017969512470356185,0.08096443062839659,0.168840647167145,False,,
BRIX1,0.10237687135936334,0.021587471803416042,0.0807893995559473,0.168452557649281,False,,
DNAJC21,0.10280255958034595,-0.006914095891289454,0.10971665547163541,0.170079205803564,False,,
AGXT2,0.01032681661458656,-0.06830789407080967,0.07863471068539624,0.099575794191384,False,,
PRLR,-0.03730366066131279,0.10375298856881147,-0.14105664923012426,0.0769820663526054,False,,
SPEF2,0.05104597727475912,0.11251594445754247,-0.06146996718278335,0.0682915036903147,False,,
IL7R,-0.29098625716385396,-0.1996802142431603,-0.09130604292069366,0.103741948568009,False,,
CAPSL,-0.09960879111333594,-0.11355696572301678,0.013948174609680841,0.103177934699965,False,,
UGT3A1,-0.050750041396602406,0.19552022697772942,-0.24627026837433183,0.0515897434210925,False,,
UGT3A2,-0.08352152456591876,0.0947634106142992,-0.17828493518021796,0.0599502153484857,False,,
LMBRD2,0.09164584953306047,0.004237911522059952,0.08740793801100052,0.106948978210258,False,,
SKP2,0.09207617344736435,0.0046060691289645335,0.08747010431839981,0.106916415081514,False,,
NADK2,0.14335749532999423,0.1983029452328945,-0.05494544990290026,0.135803729635429,False,,
RANBP3L,-0.025519611180823312,0.10738019715318818,-0.1328998083340115,0.110303662904537,False,,
SLC1A3,-0.12039650752983205,-0.18991242443956793,0.06951591690973588,0.178053375776757,False,,
NIPBL,-0.04862288037031131,-0.09664710778540653,0.04802422741509522,0.145049498391051,False,,
CPLANE1,0.11353310803855408,0.12198463327217728,-0.008451525233623192,0.0938109413597876,False,,
NUP155,-0.022027416745834933,0.041775173922067865,-0.0638025906679028,0.0882763643764542,False,,
WDR70,-0.01702235830400675,0.038524456694576756,-0.05554681499858351,0.0873287100705669,False,,
GDNF,-0.18668644226169973,-0.1585030681989792,-0.028183374062720534,0.169277712675812,False,,
EGFLAM,-0.07549941044806245,0.09478297996239242,-0.17028239041045487,0.053558180469983,False,,
LIFR,-0.09179619794153587,-0.19103364441396686,0.09923744647243099,0.149659124289622,False,,
OSMR,-0.0590613311741305,-0.07557052060817183,0.01650918943404133,0.24313876638637,False,,
RICTOR,0.03938993717623301,0.0037083990016865895,0.03568153817454642,0.129206541376192,False,,
FYB1,-0.20942010829817928,0.05094373664942786,-0.2603638449476071,0.0528574668552301,False,,
C9,0.01919995276690475,-0.22132710504752443,0.24052705781442918,0.148186302927742,False,,
DAB2,-0.037358261943241454,-0.07621786293682643,0.03885960099358498,0.184652999767682,False,,
TTC33,-0.03719607705040701,-0.04581936393202928,0.008623286881622269,0.168435569979918,False,,
PTGER4,-0.08859407672583092,-0.0827231844467992,-0.005870892279031717,0.142007876698148,False,,
PRKAA1,0.10201633093951522,-0.11827731796777725,0.22029364890729247,0.215728990937248,False,,
RPL37,0.06429725645759558,0.06037852478060177,0.003918731676993817,0.164922993630873,False,,
CARD6,0.10458327364233028,0.06705890588380785,0.03752436775852243,0.155540811650683,False,,
C7,0.09200158827440814,0.4394092160128262,-0.34740762773841805,0.0525365465700237,False,,
MROH2B,-0.028154531395566118,0.10630788933725827,-0.13446242073282438,0.0502102055264797,False,,
C6,0.16978919889337196,0.32868345363224116,-0.1588942547388692,0.0407248801373105,False,,
PLCXD3,0.09454256515479158,0.20172865698026654,-0.10718609182547496,0.037385819094623,False,,
OXCT1,-0.002965371747414384,-0.17417488834278858,0.1712095165953742,0.180730639379646,False,,
RIMOC1,0.0878345014285795,-0.07944765581245088,0.16728215724103038,0.18504415301113,False,,
FBXO4,0.003487670575421357,-0.012343068073276299,0.015830738648697655,0.143387790786448,False,,
GHR,0.022176336874763513,0.13460420507944496,-0.11242786820468144,0.0895455804022139,False,,
CCDC152,-0.038171076363729815,-0.011698676185874687,-0.026472400177855127,0.0664952044805101,False,,
SELENOP,0.07978193168162566,0.11666760605831661,-0.03688567437669095,0.0979190824084221,False,,
ANXA2R,0.36208419579469386,0.17716314082924312,0.18492105496545075,0.40116834663092,False,,
ZNF131,0.21534515715181646,0.07165022636632966,0.14369493078548679,0.350642958519037,False,,
NIM1K,-0.16885155927692455,-0.027562488109875705,-0.14128907116704884,0.130499423067513,False,,
HMGCS1,0.06220091943362222,0.11056708727930074,-0.04836616784567852,0.123208283952141,False,,
CCL28,-0.03673483407690081,0.0837618218261215,-0.12049665590302232,0.0979871970990494,False,,
TMEM267,0.009204265518112197,-0.002855290447337381,0.012059555965449578,0.164712843792994,False,,
C5orf34,0.19703919760748256,0.05324684857568174,0.14379234903180083,0.177106380364315,False,,
PAIP1,0.041362385170175923,0.013797218909153737,0.027565166261022185,0.16268978902901,False,,
NNT,0.3703728529106596,0.3219979721410691,0.048374880769590456,0.131662600507906,False,,
FGF10,-0.01059171446525034,0.17918055575722616,-0.1897722702224765,0.0425705534991902,False,,
MRPS30,-0.04883822812963909,0.024939107966485546,-0.07377733609612463,0.0926901273958712,False,,
HCN1,0.10223985388288676,0.32043946564672193,-0.21819961176383518,0.0233055572300366,False,,
EMB,0.028141131771092842,0.15256052824199354,-0.1244193964709007,0.0318727272541665,False,,
PARP8,-0.00972906180735523,0.03272264426802858,-0.04245170607538381,0.0837399381426635,False,,
ISL1,-0.09184278690616077,0.002373083468789889,-0.09421587037495066,0.110713333710226,False,,
PELO,0.1730806190592046,0.12270769685006482,0.05037292220913979,0.176048914169068,False,,
ITGA1,0.1730806190592046,0.12270769685006482,0.05037292220913979,0.176048914169068,False,,
ITGA2,-0.39161644645981114,-0.4068370909624781,0.015220644502666969,0.157873535698193,False,,
MOCS2,-0.04624680970061296,0.06464871688673784,-0.1108955265873508,0.0916663831406537,False,,
FST,0.11929063326946711,0.19651161286519284,-0.07722097959572573,0.114459466643357,False,,
NDUFS4,0.07393982283903443,0.25639524933946317,-0.18245542650042873,0.0507008096900436,False,,
ARL15,-0.13061471658698662,-0.03390746243243494,-0.09670725415455167,0.116997227424775,False,,
HSPB3,0.004215309919381609,0.10966166459896277,-0.10544635467958116,0.0703976562447276,False,,
SNX18,0.06657167451773131,0.05736396428724882,0.009207710230482495,0.128880228886311,False,,
ESM1,-0.08790273658737009,-0.1359528681157494,0.048050131528379295,0.12067867502832,False,,
GZMK,-0.07071358747157723,-0.12156537673146466,0.050851789259887425,0.118605031365455,False,,
GZMA,-0.011474125108592354,0.21678076279788405,-0.2282548879064764,0.0541611290026122,False,,
CDC20B,-0.14312925948347444,-0.14564138954105324,0.002512130057578804,0.149451389281961,False,,
GPX8,-0.15422509551640567,-0.16780161665674734,0.013576521140341663,0.144944478927348,False,,
MCIDAS,-0.31140621396288787,-0.2888875982753855,-0.022518615687502352,0.131502872434938,False,,
CCNO,-0.3817843379314593,-0.3062886557943059,-0.07549568213715341,0.127783549816992,False,,
DHX29,-0.07755740845849142,-0.12221956356084202,0.044662155102350595,0.133611254523231,False,,
MTREX,-0.07543138668488585,-0.12026885774058706,0.04483747105570121,0.133391292875909,False,,
PLPP1,0.34653689683986993,0.35715021158093235,-0.010613314741062418,0.134306837753887,False,,
SLC38A9,-0.21942910952086706,-0.017545234430091778,-0.20188387509077527,0.0586723078318772,False,,
DDX4,0.08558011419395899,0.14276275205578648,-0.05718263786182749,0.0719464241676932,False,,
IL31RA,-0.15277548179124162,-0.07470326270237058,-0.07807221908887103,0.0907684782420521,False,,
IL6ST,0.13681439713079663,0.09852931387400272,0.0382850832567939,0.164253523850763,False,,
ANKRD55,0.08753603024475837,-0.03154323027261043,0.1190792605173688,0.125590615675536,False,,
MAP3K1,-0.02617026115012294,0.06817624475256671,-0.09434650590268966,0.0857571201479345,False,,
SETD9,0.29229364542961606,0.21479130985166187,0.07750233557795419,0.137900206093052,False,,
MIER3,-0.3721149358393918,-0.14711516288134688,-0.22499977295804494,0.140156409418138,False,,
GPBP1,0.0913721225823881,0.09231236987299075,-0.0009402472906026582,0.158498328789079,False,,
ACTBL2,-0.04567024789741925,-0.1602924547858717,0.11462220688845245,0.136044423747473,False,,
PLK2,0.05070767604894774,0.06379112578698481,-0.013083449738037073,0.149704852075391,False,,
GAPT,0.3728995063967171,0.3514229519828304,0.021476554413886684,0.106359311350833,False,,
RAB3C,0.07321176308155143,0.29324049692354565,-0.22002873384199423,0.0446710406956186,False,,
PDE4D,-0.16823170380258687,-0.07463632560831324,-0.09359537819427363,0.111935322659962,False,,
DEPDC1B,0.0018807899228402633,0.007854236906116231,-0.005973446983275968,0.113060930813263,False,,
ELOVL7,-0.13105167695864658,0.05455672406749184,-0.18560840102613843,0.0591895908425275,False,,
ERCC8,-0.007190852624059357,0.052975407370923294,-0.06016625999498265,0.0923633331035032,False,,
NDUFAF2,-0.0072939356709426015,0.0528537017671355,-0.0601476374380781,0.0923867662227984,False,,
SMIM15,0.02584552652106147,0.14070566671464066,-0.1148601401935792,0.0733793210765258,False,,
ZSWIM6,-0.10009502246406855,-0.16375269785793126,0.0636576753938627,0.285261532515103,False,,
KIF2A,0.042914818279341516,0.10115456225943174,-0.05823974398009023,0.099185526952877,False,,
ENSG00000288643,0.04285023889051617,0.10116387353741747,-0.058313634646901306,0.0991948385438724,False,,
DIMT1,0.24907325864889815,0.23095154988718733,0.01812170876171082,0.180293883071999,False,,
IPO11,0.24902354986905215,0.23088498256555548,0.018138567303496667,0.18030749902714,False,,
LRRC70,-0.029521555991452033,0.10373138936295939,-0.13325294535441143,0.0615631686121357,False,,
HTR1A,0.08064441310279098,0.32631734956022773,-0.24567293645743676,0.0307895617184827,False,,
RNF180,-0.2692622739393939,-0.18720183346918898,-0.08206044047020492,0.102525726456409,False,,
RGS7BP,0.007412675930268471,0.28027606919520337,-0.2728633932649349,0.0419170217834041,False,,
SHISAL2B,-0.08180256290983459,0.09440680887267262,-0.17620937178250723,0.056877448190685,False,,
SREK1IP1,0.007631432927974867,0.07946155470471776,-0.07183012177674289,0.085290264450485,False,,
CWC27,0.009865726913959991,0.08530824997019752,-0.07544252305623753,0.0845839087569654,False,,
ADAMTS6,0.019903229879120427,0.0021226004767914697,0.017780629402328958,0.129390435046095,False,,
CENPK,0.01430081630759211,0.15595881048926175,-0.14165799418166963,0.0758024324904354,False,,
PPWD1,0.015621032003525999,0.15578873924606854,-0.14016770724254254,0.0758073872937852,False,,
TRIM23,-0.02594745464910568,0.011640308719123823,-0.037587763368229506,0.117243006461174,False,,
TRAPPC13,-0.02584600813274705,0.013540135546613354,-0.0393861436793604,0.117248630781407,False,,
SHLD3,-0.025848402115462035,0.013495202189597573,-0.03934360430505961,0.11724849755858,False,,
SGTB,-0.13622269273799534,-0.18485152717429187,0.048628834436296536,0.160839136824008,False,,
NLN,-0.13585757977189708,-0.18262306253728544,0.04676548276538836,0.160202685552366,False,,
ERBIN,-0.1294447628009125,-0.2914430892186645,0.16199832641775203,0.164021655581621,False,,
SREK1,-0.03529488931264178,-0.07262674440032026,0.03733185508767847,0.143969363574731,False,,
MAST4,-0.06342318969642365,0.05728691498164129,-0.12071010467806494,0.0817271461160568,False,,
CD180,0.03719193279241959,0.07557050329579745,-0.03837857050337786,0.0882110967858395,False,,
PIK3R1,0.38088815063792697,0.3288004780861371,0.052087672551789865,0.176952242498765,True,1.0,
SLC30A5,-0.011964173874884751,0.08922832521406028,-0.10119249908894504,0.0997858049301041,False,,
CCNB1,0.016867440282580342,0.09480945687339819,-0.07794201659081784,0.148600822343811,False,,naiv
CENPH,0.25087428891752445,0.13974321716513569,0.11113107175238876,0.1841230981753,False,,
MRPS36,0.20589049134175041,0.18299072570359787,0.022899765638152547,0.185625405263659,False,,
CDK7,0.15072550250074715,0.08780974673401239,0.06291575576673476,0.174604281721112,False,,
CCDC125,0.3756307518821507,0.3372172576714583,0.0384134942106924,0.0814791790988081,False,,
AK6,0.08362316156514536,0.0964024859503574,-0.012779324385212038,0.107057449518745,False,,
TAF9,0.08362316156514536,0.0964024859503574,-0.012779324385212038,0.107057449518745,False,,
RAD17,0.08377677086583035,0.09711488604374224,-0.013338115177911891,0.10702246447502,False,,
MARVELD2,0.14547185941808835,-0.030808283375583532,0.17628014279367188,0.0973824487111109,False,,
OCLN,-0.08822069532435783,-0.0389772495336366,-0.049243445790721235,0.0785475337734352,False,,
GTF2H2C,-0.11316920473894732,-0.08577825355470359,-0.027390951184243728,0.026380389669027,False,,
SERF1B,-0.007161639935365255,0.001341738916243624,-0.00850337885160888,0.000549575377749,False,,
SMN2,-0.0017103139263009964,0.003101048106206952,-0.004811362032507948,0.0007984651452514,False,,
SERF1A,0.0005981333629038313,0.01095117219213339,-0.010353038829229558,0.0003273884626813,False,,
SMN1,0.01697770660519073,0.017790874919410584,-0.0008131683142198545,0.0004231635043217,False,,
NAIP,0.026663883526100097,0.03819761116084586,-0.01153372763474576,0.003179886191797,False,,
GTF2H2,-0.025734310894538162,0.01375361898714412,-0.03948792988168228,0.0025154868959252,False,,
BDP1,0.016034337735255182,-0.05963665952754968,0.07567099726280486,0.0858970967887504,False,,
MCCC2,0.15648190408644103,0.18336435052951486,-0.026882446443073832,0.119262037009004,False,,
CARTPT,0.009112994923977732,0.18471563764175344,-0.1756026427177757,0.0562927264891544,False,,
MAP1B,-0.16638399860506403,-0.3131420760605028,0.14675807745543878,0.203235080302049,False,,
MRPS27,0.10643395934097209,0.03416439171937689,0.0722695676215952,0.18232150469981,False,,
PTCD2,0.09813033194503629,0.029221418296492396,0.06890891364854389,0.182417462411202,False,,
ZNF366,0.16495121967229306,0.14564103547970694,0.01931018419258612,0.15159258399413,False,,
TNPO1,0.16330106192693114,0.04442705907056053,0.11887400285637062,0.155794476490203,False,,
FCHO2,0.04757677141523037,-0.011373536585060353,0.05895030800029072,0.129848223087784,False,,
TMEM171,-0.29684273622392593,-0.245683030105417,-0.051159706118508924,0.100653672683049,False,,
TMEM174,0.07030739817316782,0.05381506469587775,0.016492333477290073,0.0817649881103866,False,,
FOXD1,4.857774876748655e-05,-0.08607582469268553,0.08612440244145302,0.159742439520771,False,,
BTF3,-0.0010512455084241052,-0.11400212608028398,0.11295088057185988,0.153079977628372,False,,
ANKRA2,0.005826108123039704,0.1130310953612088,-0.1072049872381691,0.108907216045898,False,,
UTP15,0.004298891845882234,0.11214621768493105,-0.10784732583904881,0.109123771773222,False,,
ARHGEF28,-0.16173356342030185,-0.04758533745597741,-0.11414822596432445,0.094873301740502,False,,
ENC1,0.024000297982162622,-0.08609324419123637,0.11009354217339899,0.235916909277654,False,,
HEXB,0.019053347831244297,-0.08914614747663148,0.10819949530787577,0.235731300526029,False,,
GFM2,0.0057021841440355785,0.03752547990482365,-0.031823295760788066,0.0958392531402892,False,,
NSA2,0.004971964997934342,0.03673355419997577,-0.031761589202041425,0.0959177594916956,False,,
FAM169A,-0.14979686356784103,0.056469747483381925,-0.20626661105122296,0.0647264305531496,False,,
GCNT4,-0.024206484874804358,0.06862301722004031,-0.09282950209484467,0.0825334854268394,False,,
ANKRD31,0.0019711783009234104,0.17741258250490569,-0.17544140420398227,0.0591166433599898,False,,
HMGCR,-0.04119623590383475,-0.02557434945059622,-0.015621886453238528,0.148621248055686,False,,
CERT1,0.15840973495789484,0.11976827500934333,0.03864145994855152,0.123658507151538,False,,
POLK,0.15914167347208288,0.12103932861739775,0.03810234485468514,0.123441241926621,False,,
ANKDD1B,-0.19335714755030006,-0.20687006563609198,0.013512918085791914,0.0901004570366542,False,,
POC5,-0.05799957971895117,0.09888565595301128,-0.15688523567196244,0.0847750859999917,False,,
SV2C,0.03917099162873951,0.31263342062726096,-0.27346242899852147,0.0322247654613286,False,,
IQGAP2,-0.06336419921283837,0.2987974999282344,-0.36216169914107277,0.0514136822054524,False,,
F2RL2,-0.23029580036394645,-0.07743126207370916,-0.15286453829023727,0.0751988170451692,True,-1.0,
F2R,-0.20321043453781265,-0.20263293339853813,-0.0005775011392745166,0.126680124103719,False,,
F2RL1,-0.38781946835108716,-0.4098510939315327,0.022031625580445524,0.159158801137309,False,,
S100Z,-0.3941805728361458,-0.3200290478842506,-0.07415152495189525,0.115042108602422,False,,
CRHBP,-0.2228336141608891,0.00983014063805634,-0.23266375479894544,0.068792484296966,False,,
AGGF1,-0.015217261668493458,0.21540544134335957,-0.23062270301185303,0.082062418057455,False,,
ENSG00000285000,0.0006059904715396691,0.2376870499195931,-0.23708105944805344,0.0832098774299928,False,,
ZBED3,0.19105842975178336,0.28197369633703645,-0.09091526658525309,0.105851381789963,False,,
PDE8B,0.1924617861080714,0.2817233573782904,-0.089261571270219,0.105445002283007,False,,
WDR41,0.03163786918557975,0.21052584476927452,-0.17888797558369476,0.0464684004421901,False,,
OTP,0.06341382368926772,0.2348225893529876,-0.17140876566371988,0.0493533661794735,False,,
TBCA,-0.21415550896573857,-0.1088477980813413,-0.10530771088439726,0.111285473203681,False,,
AP3B1,-0.11997443145218596,-0.10079697082351795,-0.019177460628668014,0.125647637467578,False,,
SCAMP1,-0.0012688722817517071,0.08227676170705588,-0.08354563398880759,0.103268219469376,False,,
LHFPL2,-0.1926143889317916,-0.24785091921683025,0.05523653028503864,0.147325754060729,False,,
ARSB,-0.11466792192813315,-0.1253947385281175,0.010726816599984354,0.129516318281815,False,,
DMGDH,-0.01688985235689754,-0.027036086175299952,0.010146233818402413,0.105117109981011,False,,
BHMT2,-0.0928022261725306,0.0956309073816104,-0.18843313355414099,0.0660005334464822,False,,
BHMT,0.021558115002034344,0.11172931209628878,-0.09017119709425443,0.0657011147246183,False,,
JMY,-0.01728146016359209,-0.027203703725526395,0.009922243561934305,0.105116211620118,False,,
HOMER1,0.12329908349027459,0.08112143344570434,0.04217765004457025,0.121264185881254,False,,
TENT2,-0.12686266053868894,-0.041374848658969114,-0.08548781187971982,0.0844534737986832,False,,
CMYA5,-0.01321976591156416,0.14815191260093816,-0.1613716785125023,0.0530082093500125,False,,
MTX3,-0.15339303527492762,-0.06063765575588106,-0.09275537951904655,0.0886402621571808,False,,
THBS4,-0.1541866030469737,-0.06125215649226828,-0.09293444655470542,0.088665670481401,False,,
SERINC5,-0.33217398352009037,-0.3212767747671015,-0.010897208752988885,0.186191048838475,False,,
SPZ1,-0.058812479782905824,0.21721440492638333,-0.27602688470928916,0.0555953896595783,False,,
ZFYVE16,0.11104957637412506,0.19893766161910317,-0.08788808524497811,0.100523737789143,False,,
FAM151B,-0.0044630444049779,0.07303192608183,-0.0774949704868079,0.0827211219326737,False,,
ANKRD34B,-0.21478756937076238,-0.02046243490703546,-0.19432513446372693,0.0602063075786292,False,,
DHFR,-0.07457768084406287,0.006857129079869392,-0.08143480992393226,0.0851334342281409,False,,
MSH3,-0.0757218073671071,0.006473534140457787,-0.08219534150756488,0.0851737786384381,False,,
RASGRF2,-0.26051488408894447,-0.01691394647402399,-0.24360093761492047,0.0726537526235057,False,,
CKMT2,-0.361380003347356,-0.25168371226677805,-0.10969629108057793,0.104017060972147,False,,
ZCCHC9,-0.0893073127082427,-0.1188769584516018,0.029569645743359102,0.116533146064907,False,,
ACOT12,-0.09311932306382659,-0.16954914731035797,0.07642982424653139,0.110784631929662,False,,
SSBP2,0.011529486634127182,0.026147327567626985,-0.014617840933499803,0.138423563183334,False,,
ATG10,0.11520635816488055,0.24705585775202232,-0.13184949958714176,0.0846746653408074,False,,
RPS23,-0.03726866926687532,0.036687114681530415,-0.07395578394840574,0.111711691165882,False,,
TMEM167A,-0.10144161146250662,-0.08750772992680132,-0.013933881535705295,0.113342906121174,False,,
XRCC4,-0.10119639493586112,-0.08812031476166694,-0.013076080174194177,0.113438852500077,False,,
VCAN,0.15866609142447743,0.13656224291526337,0.02210384850921407,0.222782425808938,False,,
HAPLN1,0.142026197598471,0.22764560830658795,-0.08561941070811696,0.047893545145813,False,,
EDIL3,-0.09819526969266591,-0.15745620471664937,0.059260935023983455,0.158783346575601,False,,
COX7C,0.037935252263865384,0.25310054324656056,-0.21516529098269518,0.0532551166743284,False,,
