symbol,flach,saeule,osteogen,basis,im_modul,ri,markerklasse
CIP2A,-0.3620708649333242,-0.17573025104755935,-0.26890055799044177,4.475464301873671,False,,
CIR1,0.685847139983514,-0.05783446255866265,0.31400633871242567,3.1362158772884747,False,,
CIRBP,0.2806118219985345,0.20715063085311236,0.24388122642582344,6.321076201362435,False,,
CIRBP-AS1,-0.11573698477876437,-0.2060646139713529,-0.16090079937505863,2.3797709351941294,False,,
CISD1,-0.4074218473655069,-0.3800620905098713,-0.3937419689376891,4.8795553737524155,False,,
CISD2,-0.3160109669086708,0.6308058954676152,0.1573974642794722,3.113549379370998,False,,
CISD3,0.8285699023720836,0.8642449194788102,0.8464074109254469,4.132168129007877,False,,
CISH,-0.42377636216450476,-0.12237703713649672,-0.27307669965050074,4.797496642800403,False,,
CISTR,0.7179879170666068,-0.2929661423205263,0.21251088737304025,2.3783061994725365,False,,
CIT,-0.172253525356048,-0.2603573586527643,-0.21630544200440616,6.392019767300565,False,,
CITED1,0.31995089467578497,0.8792332187975074,0.5995920567366462,2.623089233311328,False,,
CITED2,0.15752817893523297,0.06300292736156088,0.11026555314839692,4.67423793968223,False,,
CITED4,-0.06956852423177295,0.49585718944897916,0.2131443326086031,4.129418898944064,False,,
CIZ1,0.13300027682479687,0.32650608900643796,0.22975318291561742,5.17868788816974,False,,
CKAP2,0.2716285710595443,0.053230031500632435,0.16242930128008837,4.804122123723586,False,,
CKAP2L,-0.023664975803801447,0.16418583835258982,0.07026043127439419,5.255612529485426,False,,
CKAP4,-0.3385245232175125,-0.21846367906860653,-0.2784941011430595,5.797686623212441,False,,
CKAP5,0.016850179243742325,-0.01347547710193453,0.0016873510709038975,4.6163496662095955,False,,
CKB,0.40055267919450577,0.050407289874684125,0.22547998453459495,3.432116324743728,False,,
CKLF-CMTM1,0.27448040981250665,0.7634242010881511,0.5189523054503289,2.374590073192922,False,,
CKMT2,1.6554788253672108,0.5241941180392673,1.0898364717032392,1.5121192803878716,False,,
CKMT2-AS1,-0.48162973535892206,-0.21222693659340397,-0.346928335976163,5.0897943102273855,False,,
CKS1B,0.5459117735284482,-0.33045543109580233,0.10772817121632294,2.872164767447907,False,,
CKS2,-0.35208714002826724,-0.08044295835706805,-0.21626504919266765,5.901477805198568,False,,
CLASP1,0.2324569615729848,0.37510833189555726,0.303782646734271,5.640823646391699,False,,
CLASP2,-0.3552040896385016,0.11633656697889272,-0.11943376132980443,5.320539495099677,False,,
CLASRP,0.04186307148497903,-0.010168651056318367,0.01584721021433033,4.670691178572659,False,,
CLBA1,0.8572098798365921,0.6781073840072915,0.7676586319219418,4.363059676590328,False,,
CLCA1,-1.1686162753012486,-1.6301622999046301,-1.3993892876029395,3.2796581875384763,False,,
CLCA2,-0.3651500401444059,-0.4876110831101297,-0.4263805616272678,3.0304581171929867,False,,
CLCA4-AS1,0.19368006627642576,0.13608622290889993,0.16488314459266284,4.725963271860872,False,,
CLCC1,0.20277108423820867,0.31620141703299964,0.25948625063560415,4.47993046099101,False,,
CLCF1,0.1084442414158131,0.03357097500824757,0.07100760821203034,5.321426701817214,False,,
CLCN1,0.450427052906182,-0.1862722351706818,0.1320774088677501,4.546161956103146,False,,
CLCN2,0.4953250264838487,1.4288447263576813,0.962084876420765,3.0592208294720904,False,,
CLCN3,-0.17775106466669044,-0.02276500949347593,-0.10025803708008318,6.619473316412766,False,,
CLCN4,-0.20422515381390793,-0.753159452317119,-0.47869230306551347,3.1610433816425645,False,,
CLCN5,-0.021718393363052257,0.10832868688939268,0.04330514676317021,4.57306723839205,False,,
CLCN7,-0.7523767786701501,-0.07308825497284088,-0.4127325168214955,3.07569839756389,False,,
CLCNKB,0.6522060442934882,1.0261467413830785,0.8391763928382834,0.6634722602834761,False,,
CLDN1,0.4429554089324754,0.1654163494951062,0.3041858792137908,2.339941311614648,False,,
CLDN10-AS1,-1.5001602339046025,-1.3943584139009282,-1.4472593239027653,4.569498611173679,False,,
CLDN11,0.18638508801524178,0.9061063305548611,0.5462457092850515,2.399076736414646,False,,
CLDN12,0.056001708722294374,-0.32437317020425027,-0.13418573074097795,5.603619100504392,False,,
CLDN14,-1.8518417906963296,-0.8032339729165678,-1.3275378818064487,3.5272592243809378,False,,
CLDN16,-0.6236015019168777,-0.8653470473124836,-0.7444742746146806,5.035850401740271,False,,
CLDN18,0.7050447101032593,0.06863651043245333,0.3868406102678563,3.0646063939419244,False,,
CLDN2,-1.220779027464153,-1.240472459678146,-1.2306257435711494,2.2976686192590123,False,,
CLDN20,0.18128990295766245,0.3405114997939529,0.2609007013758077,1.157461069732677,False,,
CLDN22,1.0031157401414648,1.4766937856871096,1.2399047629142872,1.0530476954904284,False,,
CLDN23,0.4031515585670169,0.011209142186272114,0.2071803503766445,3.2540057077238402,False,,
CLDN25,-0.6405149288406355,-1.309452776553238,-0.9749838526969368,2.8469930303479516,False,,
CLDN3,0.8295439776876944,0.8870733668837244,0.8583086722857094,0.530490524922556,False,,
CLDN4,-1.133808304147357,-1.0721915991001405,-1.1029999516237488,2.659276371580574,False,,
CLDN5,1.0402752585858153,0.7585823598384468,0.899428809212131,0.747853529778034,False,,
CLDN7,-0.5876167837414592,-0.22063761585050856,-0.4041271997959839,2.306035832821738,False,,
CLDND1,0.1349418640144897,0.06531329585125256,0.10012757993287114,6.186487576388974,False,,
CLDND2,-0.010801105639230535,-0.038140026093161694,-0.024470565866196115,5.872963616328044,False,,
CLEC11A,0.3819399718583538,0.23388385974361725,0.30791191580098554,5.941059496960494,False,,
CLEC12B,-0.5607056605828415,-1.0089564914631504,-0.784831076022996,2.461875835796238,False,,
CLEC16A,-0.38203350114213563,-0.15572619998781878,-0.2688798505649772,5.2065736189582195,False,,
CLEC17A,-1.0899071186333598,-0.24718097216811086,-0.6685440454007353,1.6071157247411865,False,,
CLEC19A,0.1324953874719602,-0.5819199429333749,-0.22471227773070734,1.0142737594014595,False,,
CLEC1A,-0.5218589246719592,-1.4570647161843637,-0.9894618204281614,2.3079440065194246,False,,
CLEC2B,-0.018217332269985675,0.6008353478397603,0.29130900778488733,2.058381126930911,False,,
CLEC2D,-0.27149783735645805,-0.49109073399524483,-0.38129428567585144,3.9363234307527044,False,,
CLEC2L,0.5274314610835569,0.053306986758524744,0.2903692239210408,1.2637992062593264,False,,
CLEC3B,-0.6395814231950032,-0.6971348873468095,-0.6683581552709064,4.906547805324149,False,,
CLEC4E,-0.6707577084436451,-0.33227433129026807,-0.5015160198669566,1.983642168834922,False,,
CLEC5A,-1.0102599998871629,-0.11264248194485665,-0.5614512409160097,1.186034364024205,False,,
CLEC7A,0.30396487178277654,-0.6694947735893654,-0.18276495090329442,1.1988527070598562,False,,
CLEC9A,-1.0320760371866502,-0.3374929923184311,-0.6847845147525407,4.600170283359477,False,,
CLGN,-0.00020427044735038535,0.45065678152818167,0.22522625554041564,1.6059056649642365,False,,
CLHC1,0.009656449325307292,-0.17656796928407825,-0.08345575997938548,5.013843028182149,False,,
CLIC1,0.03858171754983708,-0.08060649625104599,-0.021012389350604455,6.084862502115786,False,,
CLIC2,-0.32318192641256926,0.1058439187815795,-0.10866900381549488,1.11731840498317,False,,
CLIC3,0.9950184167504652,0.8358398655408477,0.9154291411456564,1.3136398950186232,False,,
CLIC4,0.32653853120950327,0.2793075543827017,0.3029230427961025,5.8933665025396555,False,,
CLIC5,-0.760924866697894,0.2093245046133001,-0.275800181042297,3.885827342230156,False,,
CLINT1,0.23036511330195308,0.20510824372627567,0.21773667851411438,4.026414617158021,False,,
CLIP1,-0.024597683977443552,-0.27524209604268624,-0.1499198900100649,6.100965223131651,False,,
CLIP2,0.4700656945612196,0.1832383972890521,0.32665204592513586,3.713260361038388,False,,
CLIP3,0.12548668464492385,-0.023641738159012604,0.050922473242955624,3.036701840286552,False,,
CLIP4,-0.2993296096686411,-0.6827737724424621,-0.4910516910555516,5.605727256758722,False,,
CLK1,-0.09992833723901384,0.09326814685632101,-0.003330095191346416,4.928514077497056,False,,
CLK2,0.08275799144286555,0.16515006375224317,0.12395402759755436,4.603681831487061,False,,
CLK3,0.5271765634673633,0.015710327816717218,0.27144344564204026,4.985881765131878,False,,
CLK4,0.0676916497553437,0.26842853531129585,0.16806009253331977,4.518972529839735,False,,
CLLU1,-0.6236052377516705,-1.238434934481096,-0.9310200861163833,2.423418586503372,False,,
CLMAT3,-1.5109638433116728,-0.6900045051541261,-1.1004841742328995,3.9207148660770486,False,,
CLMN,0.6755022797625037,0.9430080020232587,0.8092551408928812,2.221615630942526,False,,
CLMP,-0.13200407746129805,-0.369244565622159,-0.25062432154172853,5.014522780006122,False,,
CLN3,-0.22695206836056947,-0.013173970732536233,-0.12006301954655285,4.0584426380612255,False,,
CLN5,0.07165439441355836,0.5516567620622146,0.3116555782378865,5.141441443744145,False,,
CLN6,0.8506329934006729,0.198103957238299,0.5243684753194859,5.257260301449849,False,,
CLN8,0.22157385321803957,0.14153629155508174,0.18155507238656066,5.668232266830352,False,,
CLN8-AS1,0.8123721286623917,0.7293809391081316,0.7708765338852617,3.151573586092123,False,,
CLNK,-0.8741446091986369,-1.0178668672225024,-0.9460057382105697,1.8920170734708546,False,,
CLNS1A,-0.10241827368706602,-0.12115395777930793,-0.11178611573318697,4.35956276742286,False,,
CLOCK,-0.5682330313563178,-0.17029642245371335,-0.36926472690501555,5.878287454617493,False,,
CLP1,-0.152036330033825,0.10809397568425005,-0.02197117717478747,5.665783285094261,False,,
CLPB,0.26646236076956065,-0.5011252260503003,-0.11733143264036983,5.3256188585015725,False,,
CLPP,0.19865179969037827,-0.1045056562983544,0.04707307169601194,3.8760412518077048,False,,
CLPTM1,0.15377523821827843,0.17359542571614472,0.16368533196721158,4.723680467339709,False,,
CLPTM1L,0.7722206349097722,0.6805758120541534,0.7263982234819628,3.852368521281137,False,,
CLPX,0.17016432612587096,0.09443322338985105,0.132298774757861,4.734496286492767,False,,
CLRN1,-0.27654324515550766,-1.3044220971662908,-0.7904826711608992,3.262543002041625,False,,
CLSPN,-0.03709395571697538,-0.013577196774727796,-0.025335576245851588,5.468423529455312,False,,
CLSTN1,-0.34936967455220813,0.15538742725941557,-0.09699112364639628,4.689964175704929,False,,
CLSTN2,0.13284885581044126,0.4880268557990566,0.3104378558047489,2.9804630196102386,False,,
CLSTN3,0.32823109357731806,-0.2968270717349055,0.015702010921206266,4.155550495982735,False,,
CLTA,-0.058402145824452134,-0.0018886860126237082,-0.03014541591853792,5.3563992847001485,False,,
CLTB,0.07308739910866358,0.2200428598514863,0.14656512948007494,4.472727510357277,False,,
CLTC,-0.6287426108590708,-0.1972534637873844,-0.4129980373232276,5.839000523633243,False,,
CLTCL1,0.9077337697646217,1.0355683176999748,0.9716510437322983,3.972576233027702,False,,
CLTRN,-0.726926495610767,0.33789808318123526,-0.1945142062147659,2.4956695528978865,False,,
CLU,-0.2905550382537001,-0.7204827262502089,-0.5055188822519545,5.731733041620525,False,,
CLUAP1,0.34296631180929893,0.20032613985236125,0.2716462258308301,5.019332058919141,False,,
CLUH,-0.04327305257988634,0.2778579506190937,0.11729244901960367,4.5249835880670135,False,,
CLUHP3,0.3060659756619084,0.9554287524584252,0.6307473640601668,1.456835918204174,False,,
CLUL1,0.546162072205121,0.1482777512502731,0.34721991172769706,1.7110525595934722,False,,
CLVS1,0.64839218045207,-0.14082371506965963,0.2537842326912052,3.460931157317846,False,,
CLVS2,1.1069695480452535,0.3247901797092063,0.7158798638772299,1.022178881046121,False,,
CLYBL,0.12312436975992824,0.18113568105935496,0.1521300254096416,4.263763564343343,False,,
CMAHP,-0.6641119817383956,-0.790851734188657,-0.7274818579635263,4.739757837054529,False,,
CMAS,-0.17257067502622903,0.07605287000234195,-0.048258902511943536,4.166254547919936,False,,
CMBL,0.1001984649354073,-0.015505582617257652,0.04234644115907482,4.154813473528898,False,,
CMC1,-0.46585842124362653,-0.28294145573936724,-0.3743999384914969,5.538344654829306,False,,
CMC2,-2.059993835153295,-0.1692141275160841,-1.1146039813346895,3.824911815795526,False,,
CMC4,-0.15606965577804832,0.19911868433027013,0.021524514276110907,5.135248425918642,False,,
CMIP,0.1761939966133479,0.11290365490800802,0.14454882576067796,6.466474561369274,False,,
CMKLR1,-0.4842537155254445,-0.227224373728804,-0.35573904462712425,2.918077509729269,False,,
CMPK1,-0.11470048018111711,0.5665664235750061,0.22593297169694448,5.450422392411713,False,,
CMPK2,-0.8172396822884906,0.1975179165738843,-0.3098608828573032,1.6643221250260556,False,,
CMSS1,-0.40554674539536606,-0.26680937307097885,-0.33617805923317245,5.173802233493965,False,,
CMTM1,-0.8076363798442732,-0.3681539770614046,-0.5878951784528389,2.564808425468819,False,,
CMTM2,-0.14780385478965918,-0.4120806135970554,-0.2799422341933573,3.844396444100152,False,,
CMTM3,0.707322234103211,0.2941210010155455,0.5007216175593783,4.339594838969696,False,,
CMTM4,0.5991829672873941,0.8010135764509765,0.7000982718691853,3.6825796700861986,False,,
CMTM6,0.4505289448918175,0.013037438032517557,0.23178319146216753,4.1407230558868235,False,,
CMTM7,-0.07868259994774185,-0.2359560371678331,-0.15731931855778747,5.036013851425184,False,,
CMTM8,0.15324514973709835,1.0193934478031896,0.586319298770144,1.8444305931598926,False,,
CMTR1,-0.319555417124195,-0.1002726168431396,-0.2099140169836673,4.553082959209557,False,,
CMTR2,0.04813356511879352,-0.06547535142529703,-0.008670893153251757,4.982689922048684,False,,
CMYA5,-0.9727048910685734,-0.21458336840005776,-0.5936441297343156,3.8881340911334683,False,,
CNBD2,-0.05905326493013163,-0.016535987835718302,-0.03779462638292497,4.756570942346538,False,,
CNBP,0.23034871371730503,0.482682334376463,0.356515524046884,4.478218828700632,False,,
CNDP2,0.2795759958256445,0.136133766936962,0.20785488138130326,5.880322436773034,False,,
CNEP1R1,-0.41480848633425005,-0.03178722952498525,-0.22329785792961765,5.591781720219657,False,,
CNFN,0.9922829865079769,0.6377098673133318,0.8149964269106543,0.8072724329108917,False,,
CNGA1,-0.12508957342865035,0.6608429692560738,0.2678766979137117,3.1589937901380125,False,,
CNGA3,-0.8983189813120875,-0.3886949696169175,-0.6435069754645025,2.8356897569763735,False,,
CNGA4,-0.03448093325430612,0.060536129778434145,0.01302759826206401,6.945277194301137,False,,
CNGB1,0.09480399706895515,-0.6093607510642642,-0.25727837699765455,4.413247889992309,False,,
CNIH1,0.255048693477522,0.7607257132031848,0.5078872033403534,4.079412443594216,False,,
CNIH2,0.5872998622964634,0.7111616239966034,0.6492307431465334,3.205505941946227,False,,
CNIH3,-0.42600052778494124,-0.6385132397265476,-0.5322568837557444,5.5777049005175465,False,,
CNIH4,-0.294901749682694,-0.23851074122433502,-0.2667062454535145,5.654732806461181,False,,
CNKSR2,-0.484711976808194,-0.7294106499895145,-0.6070613133988543,1.6589516540195264,False,,
CNKSR3,0.039532780654536026,0.4383538029795888,0.23894329181706242,5.446701239597746,False,,
CNN1,0.9897913045329942,0.06111776201197516,0.5254545332724847,3.3803964247455127,False,,
CNN2,0.2558521959241671,0.20021163493285155,0.2280319154285093,4.059147801962378,False,,
CNN3,0.22497821939636253,0.25432341496459543,0.23965081718047898,5.580512508773534,False,,
CNN3-DT,0.5554476590459696,-0.07702439958347052,0.23921162973124954,1.7864522461263155,False,,
CNNM1,-0.8808521187384164,-0.8813813364487073,-0.8811167275935619,5.236354260102592,False,,
CNNM2,-0.37993882207344143,0.06016208505044052,-0.15988836851150046,5.440524678301355,False,,
CNNM3,0.3894569342346923,0.3827486898410335,0.3861028120378629,4.9330290084006565,False,,
CNNM4,0.048195385460721774,0.16988365620529855,0.10903952083301016,5.161113208429944,False,,
CNOT1,-0.2562295166548134,-0.07144725024456378,-0.1638383834496886,6.161098161289503,False,,
CNOT10,-0.31079659414873095,-0.06804847247421986,-0.1894225333114754,5.179234117739405,False,,
CNOT11,0.4931159609716387,0.7453446556194885,0.6192303082955636,1.8570668650353837,False,,
CNOT2,0.2925837712069259,0.3332218361392787,0.3129028036731023,3.2065463327367087,False,,
CNOT3,-0.22995737678806005,-0.13700022401987422,-0.18347880040396713,7.122711510534441,False,,
CNOT4,0.0468282791947745,-0.0320079334200285,0.007410172887373001,5.075782185593863,False,,
CNOT6,0.3784870891057235,0.5509606475142128,0.46472386830996815,5.25661617839095,False,,
CNOT6L,-0.0237518609134586,0.31079670075055077,0.14352241991854608,5.297881387431606,False,,
CNOT7,-0.6920491016756731,0.5780661006002239,-0.056991500537724615,4.061961410690805,False,,
CNOT8,-0.27338658359386603,0.183354091204329,-0.04501624619476852,6.240744652006779,False,,
CNOT9,0.36307377745384306,-0.05136324996100505,0.155855263746419,3.514955113713517,False,,
CNP,0.7470062481144528,0.46203060499302273,0.6045184265537378,3.7415604598741257,False,,
CNPPD1,0.5314733449980431,0.22207888939771347,0.3767761171978783,4.020054814590866,False,,
CNPY1,-0.24111800825580065,0.4345252196437155,0.09670360569395742,2.705389846655733,False,,
CNPY2,-0.16804179811957454,-0.11474176337033182,-0.14139178074495318,5.18066065794526,False,,
CNPY3,-0.21087785315126872,-0.1545186282623181,-0.1826982407067934,5.296037788550088,False,,
CNPY4,-0.01196664951355908,-0.3943229840246394,-0.20314481676909923,2.626964227548666,False,,
CNR1,0.4684313110164122,0.1164053081611327,0.29241830958877246,1.878078711405431,False,,
CNRIP1,-0.5500654233139244,0.337422745958615,-0.1063213386776547,3.7950263075868396,False,,
CNST,-0.7708423030188936,-1.3060769616502461,-1.0384596323345698,3.8417775601038073,False,,
CNTD1,0.1715957362484004,0.4343023716629837,0.30294905395569205,3.8642149297807635,False,,
CNTFR,0.5613333924956407,0.319315573580226,0.44032448303793337,2.4240668062747246,False,,
CNTLN,-0.02200998887898198,0.2860744610586128,0.1320322360898154,3.6154333294617342,False,,
CNTN1,-0.0845970125550084,-0.6745539241700231,-0.37957546836251577,1.129187994532832,False,,
CNTN2,-0.16718476725650744,0.1321663159575439,-0.017509225649481763,2.656903880408526,False,,
CNTN3,-0.04120674743811081,-0.6564606746037287,-0.34883371102091976,2.2817119804381023,False,,
CNTN5,0.3045645321080439,1.0693712165913691,0.6869678743497065,0.6505737831821942,False,,
CNTNAP1,0.2046560399783015,0.1394402636888481,0.1720481518335748,2.8134353845355378,False,,
CNTNAP2,-0.672844186594233,-0.67643521121368,-0.6746396989039565,6.396744623812449,False,,
CNTNAP4,-0.8540582283739409,-0.9251714219834168,-0.8896148251786788,3.251218744916486,False,,
CNTNAP5,0.6476398795347644,-0.2111098712998125,0.21826500411747596,2.1519777376439166,False,,
CNTRL,-0.09610080321978831,0.04050488191093393,-0.02779796065442719,6.075331148396852,False,,
CNTROB,-0.05939309607344789,0.01817594229731867,-0.02060857688806461,5.361293434401284,False,,
COA1,-0.4984637049773024,-0.6022283686109517,-0.5503460367941271,6.441063214850689,False,,
COA4,-0.2997516017886621,-0.06092106167248623,-0.18033633173057417,4.23987412574634,False,,
COA5,0.41899676449484025,0.6343419330197282,0.5266693487572842,3.778101215768844,False,,
COA6,-0.43092181158132714,-0.2683799728449481,-0.3496508922131376,4.93107015417591,False,,
COA7,-0.14009927048545112,0.21436896996985144,0.03713484974220016,4.041662342748794,False,,
COA8,-0.10868540108243074,-0.2586592698178771,-0.18367233545015393,2.7398941553555574,False,,
COASY,-0.43063900004270295,0.0932776401026123,-0.16868067997004532,3.3674600939529182,False,,
COBL,-0.28728783465916674,-1.0918039081726199,-0.6895458714158933,4.8102624728326004,False,,
COBLL1,-0.6252666084766227,-0.5576803244607662,-0.5914734664686945,5.575903985785696,False,,
COCH,0.10345827368846794,0.6655006971834322,0.38447948543595006,0.7761310240462523,False,,
COG1,-0.335104953181407,0.09283233111320932,-0.12113631103409883,4.574087839686408,False,,
COG2,0.101624987646173,0.24067728227560625,0.17115113496088963,5.032620257730143,False,,
COG3,-0.12500891594273433,-0.30490488369759206,-0.2149568998201632,5.367913230302378,False,,
COG4,-0.1390008968994536,-0.899038439807712,-0.5190196683535828,4.59403082808594,False,,
COG5,-0.6576327524283703,-0.6612719217158807,-0.6594523370721255,4.290714154829543,False,,
COG6,0.1855746420195712,0.429467257901357,0.3075209499604641,2.7246213322235406,False,,
COG7,-0.0741347538282171,0.08960943657691356,0.007737341374348228,4.17977610589615,False,,
COG8,1.1188173352571738,0.6212950449651957,0.8700561901111847,1.636814796877094,False,,
COIL,0.6387942126918285,0.15252391128941323,0.39565906199062084,3.5162515500489193,False,,
COL10A1,-0.912394535107496,-0.7803672440175062,-0.8463808895625011,3.7758439509492643,False,,
COL11A1,-0.23406938841021496,0.035789499402016034,-0.09913994450409946,4.592280515713259,False,,
COL11A2,-0.8248408376401142,-1.1401297518151794,-0.9824852947276468,3.793810753038238,False,,
COL12A1,-0.0674652552125794,-0.2568854202399784,-0.1621753377262789,6.351542052227972,False,,
COL13A1,0.0007803181262895365,-0.6177516938136036,-0.30848568784365704,4.354139029180723,False,,
COL14A1,-0.43488998713358473,-0.7201760592187032,-0.577533023176144,5.139853276966197,False,,
COL15A1,-0.4445193861393819,-0.24788616701549016,-0.34620277657743603,4.128350880833285,False,,
COL16A1,-0.09897191143314465,-0.23566896628095257,-0.16732043885704861,5.7231890979681275,False,,
COL17A1,-1.1464955865153017,-1.021306111620769,-1.0839008490680353,2.9314358888903835,False,,
COL18A1,0.0391513366548768,1.3738733922410669,0.7065123644479718,2.6125218767441103,False,,
COL18A1-AS1,-0.7746802404637956,0.01851674550425697,-0.3780817474797693,3.448701953755379,False,,
COL19A1,-0.2752404422896264,-0.05203232668838442,-0.16363638448900542,3.9551272353942912,False,,
COL1A1,0.2589819270067366,0.016053475031228004,0.1375177010189823,5.615326206467453,False,,osteogen
COL1A2,-0.3407512421022849,-0.16739420573170172,-0.2540727239169933,5.846015326917009,False,,osteogen
COL1A2-AS1,-1.2841072941768767,-0.5982902801066081,-0.9411987871417424,3.599833795088562,False,,
COL20A1,0.792726406503705,-0.22796080071472025,0.28238280289449236,2.894732200282167,False,,
COL21A1,-1.0671167592190862,-0.49120846537746665,-0.7791626122982764,4.982550724819011,False,,
COL23A1,0.25435073149904075,0.7835777772747368,0.5189642543868888,1.23259219067442,False,,
COL24A1,-0.6854479132155076,0.34219311212594805,-0.17162740054477976,3.3446987162553783,False,,
COL25A1,-0.05038027023142533,-0.5830849316489384,-0.31673260094018185,4.340238671857595,False,,
COL25A1-DT,1.1419435038821215,-0.19413474002937714,0.4739043819263722,0.8844689617444742,False,,
COL26A1,0.9045680774286793,0.5532443988064082,0.7289062381175437,2.535122609934815,False,,
COL27A1,0.044173307234735226,-0.36619479641046837,-0.16101074458786657,5.476578260047845,False,,
COL28A1,-0.005975133004205269,-0.6999787039768446,-0.3529769184905249,5.237126436458776,False,,
COL2A1,-0.2647488871852204,-0.39884540368840815,-0.33179714543681427,4.448158835276309,False,,
COL3A1,-0.3697428052077898,-0.9117851312172229,-0.6407639682125064,5.101988578098308,False,,
COL4A1,0.22189698502559008,0.3054967800873061,0.2636968825564481,3.7540598421446774,False,,
COL4A2,-0.710320457717891,-0.8179169166357907,-0.7641186871768408,4.668087523282278,False,,
COL4A2-AS1,-0.43351516104495214,-0.8605431125550536,-0.6470291368000028,2.3176968095058132,False,,
COL4A2-AS2,-0.26182290767267147,-0.8591982492747474,-0.5605105784737094,1.7559332210001533,False,,
COL4A3,0.11689272867914324,0.33848018951590075,0.227686459097522,0.7537935576558762,False,,
COL4A4,0.3473444122910101,0.5085317259556608,0.42793806912333543,1.7075553595251896,False,,
COL4A6,-1.032992840141959,-1.5750026078001733,-1.303997723971066,2.561092803165288,False,,
COL5A1,0.1639292885457131,-0.043622879500280654,0.06015320452271622,5.913649615242771,False,,
COL5A2,-0.4254954381345524,-0.4106118863143413,-0.41805366222444684,4.406738299305951,False,,
COL5A3,0.9849845179022125,0.2685463340994496,0.6267654260008311,3.35413898094338,False,,
COL6A1,1.0269246296876373,-0.1282501690640383,0.4493372303117995,3.465976587336437,False,,
COL6A2,-0.4305086174320554,-0.5692378515411294,-0.4998732344865924,4.93405928620407,False,,
COL6A3,-0.6569358824916636,-0.9883870055863984,-0.822661444039031,5.179714970972917,False,,
COL6A4P1,0.33124520565725746,0.6256123604513624,0.4784287830543099,4.601423787640708,False,,
COL6A4P2,1.0187457449053439,-0.5072129020603292,0.25576642142250733,1.1137560713467496,False,,
COL7A1,0.629373008967784,-0.09230775809383118,0.2685326254369764,4.153736831790122,False,,
COL8A1,-0.15812138651417484,-0.39932632221639697,-0.2787238543652859,5.223804515509583,False,,
COL8A2,0.22128212000081504,-0.1812751399300434,0.020003490035385818,3.7192466561521402,False,,
COL9A2,-0.08289196084425265,-0.17516467421728343,-0.12902831753076804,2.7973455111002843,False,,
COL9A3,0.2001224437460838,-0.4849289520239237,-0.14240325413891997,3.2245110899788387,False,,
COLCA2,0.41222490033024783,0.7504942322524029,0.5813595662913253,1.9411990994578445,False,,
COLEC10,-0.8103370203409452,0.2503306363153276,-0.2800031920128088,1.250994180912831,False,,
COLEC11,0.23809003450660038,0.9255411620473228,0.5818155982769616,2.290868104649355,False,,
COLEC12,0.2408929502926831,0.9178460132530497,0.5793694817728664,1.656577814778612,False,,
COLGALT1,0.0666316897185597,-0.049628752238538354,0.008501468740010676,4.883849310041733,False,,
COLGALT2,0.3328464319209523,0.44995169627401665,0.3913990640974845,2.7251561523495127,False,,
COLQ,0.6419963017181582,-0.6732987322526016,-0.015651215267221685,3.505294019811863,False,,
COMETT,-1.2277223888180209,-1.4115668157944112,-1.319644602306216,4.875266996183518,False,,
COMMD1,0.3264130544937358,0.36647652484936355,0.3464447896715497,3.8112561216295817,False,,
COMMD10,0.22956206034393745,-0.2421293884576441,-0.006283664056853322,4.305302783638843,False,,
COMMD2,-0.4383368811637216,0.2919557796271297,-0.07319055076829595,3.7883364092950127,False,,
COMMD3,0.009472532450834681,1.0538337905540263,0.5316531615024305,3.609889255819032,False,,
COMMD3-BMI1,0.9306595210568611,0.6743759728458891,0.8025177469513751,2.3323335198989437,False,,
COMMD4,-0.49213065107539933,0.5817250251962909,0.044797187060445776,2.7301955968201104,False,,
COMMD4P1,0.1895281962903037,0.15845023788863877,0.17398921708947124,3.022349333895828,False,,
COMMD5,1.1131030378012619,0.20506578441828083,0.6590844111097713,4.1789039957749115,False,,
COMMD6,-0.40746240859488747,0.2945852743019435,-0.056438567146471996,5.040166055474938,False,,
COMMD7,0.6846403956378042,0.31424395402355776,0.499442174830681,2.0928908385351925,False,,
COMMD8,-0.30180827435046664,0.2340982357368837,-0.03385501930679147,3.891923089966143,False,,
COMMD9,0.16858321667954002,-0.014121252935950679,0.07723098187179467,3.5904166532063626,False,,
COMP,1.2607634203746716,1.4584593118329654,1.3596113661038185,0.821819623296693,False,,
COMT,0.14099714396433694,-0.4354112376916026,-0.14720704686363284,5.509912463270385,False,,
COMTD1,0.7399735038864881,0.784834215305231,0.7624038595958595,3.894885561011435,False,,
COP1,0.042892316262018504,0.12303297903075805,0.08296264764638828,5.281849202845502,False,,
COPA,-0.23987763748280777,0.2705464255517329,0.015334394034462573,4.6088438510963785,False,,
COPB1,-0.3603835170130094,-0.1526861051346584,-0.2565348110738339,4.328954510314785,False,,
COPB2,-0.2535833581703235,-0.12449751113099516,-0.18904043465065934,5.4261478696257415,False,,
COPE,-0.022851960373476032,-0.44877856335274746,-0.23581526186311175,5.431446457307653,False,,
COPG1,0.14938451942498965,-0.29979908135762257,-0.07520728096631646,4.155578536096748,False,,
COPG2,0.5444972205864587,0.6100036219223952,0.5772504212544269,3.9152263803938023,False,,
COPRS,0.3947417482306519,-0.05000560672530563,0.17236807075267313,3.722492158033921,False,,
COPS2,-0.6250180455003624,-0.734357611931217,-0.6796878287157897,5.057908909682255,False,,
COPS3,-0.042774565102503104,0.12808537770510142,0.04265540630129916,4.96856363639988,False,,
