"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"CASP9",0.0523897934741341,0.0467167196485955,0.0522402331426738,0.0520270409291795
"DNAJC16",0.0523753372960097,0.0467244793367734,0.0522360541218734,0.0520162251135101
"AGMAT",0.0509143429848362,0.0484160437621333,0.0539072268939898,0.051410818760318
"DDI2",0.051152127998743,0.0515879595755575,0.053728945354073,0.0515599480157748
"RSC1A1",0.0502301094614001,0.0513114827638599,0.053247562644091,0.0533817063572265
"PLEKHM2",0.0486118927803372,0.0499481847145347,0.0519322769657329,0.0534947101232854
"SLC25A34",0.0421468774951867,0.0465262014982331,0.0499719578733439,0.0519860851338953
"TMEM82",0.0419903034971263,0.0460105116404681,0.0499965797810757,0.0517462691181518
"FBLIM1",0.0415172125078914,0.0445602346011571,0.0498552538442172,0.0513902729395892
"UQCRHL",0.0444507363409963,0.0456428843697767,0.0520638814228938,0.0504029423609038
"SPEN",0.0495426215845631,0.0484325586978043,0.0531646558105041,0.0510354020092275
"ZBTB17",0.0464147721808853,0.0492072521337485,0.0523841252649408,0.0502043882558895
"SRARP",0.0435828750627145,0.0490785635025785,0.0510879318990131,0.0503791641349765
"HSPB7",0.0418758243588611,0.0480606374011709,0.0501469603988876,0.0500443813703564
"CLCNKA",0.0419752358816201,0.0481135175214089,0.0501923563727441,0.0500208322821767
"CLCNKB",0.0396634774620937,0.0467238897829018,0.0493041224638915,0.0507599922267599
"FAM131C",0.0409679656969936,0.0463300030684398,0.0503610045041277,0.0519603368602837
"EPHA2",0.0443600201380886,0.0468985254490505,0.0523083866447708,0.0512691855648689
"ARHGEF19",0.0451416491295867,0.0523020877813356,0.0516952832845326,0.0525701066772469
"CPLANE2",0.0468563635278024,0.0531727640258455,0.0519893469585863,0.0534720985217963
"FBXO42",0.0481103003747735,0.0499201934606171,0.0528916776404648,0.0545900352406639
"SZRD1",0.0481001222911455,0.0499296672825575,0.0528911218667245,0.054585979534727
"SPATA21",0.0443463449621674,0.0509722498750501,0.0529966102127457,0.0524057240153977
"NECAP2",0.0444154450942246,0.0507438880147561,0.0530738192629897,0.0524783834412395
"NBPF1",0.0574955978399607,0.0494711179852088,0.0837805883239626,0.0843964629170491
"CROCC",0.0530351993580861,0.0449895866753476,0.0665409745060345,0.0677605755051591
"MFAP2",0.0448124760730237,0.0460759974499814,0.0536695839183175,0.0556920697824834
"ATP13A2",0.0459295645449922,0.0464704232575757,0.0507415189982898,0.05206704542706
"ENSG00000288636",0.0459178536264568,0.0464560452988045,0.0507389762269048,0.0520718998451223
"SDHB",0.0467079563473781,0.0487948372235255,0.0518060931792259,0.0515297107727381
"PADI2",0.0461519189763532,0.0503342261544783,0.0520258552715337,0.0515819308678306
"PADI1",0.0465986614019468,0.052908769738141,0.0520819436665969,0.051570092284564
"PADI3",0.045864935403899,0.0512979325374274,0.0506782104997501,0.0526335705217765
