"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"ENSG00000273167",77.5969783521869,79.729130571437,64.5445953146825,68.449872122888
"SPATA13",77.6104675534852,79.7338989070406,64.5387955344296,68.4505819250561
"C1QTNF9",68.2433496189366,68.1364086252393,60.7218245438661,71.9193916520358
"PARP4",63.740505897388,61.9475821669789,67.3277955748072,61.5348875012267
"ATP12A",73.4505539475295,78.4181945575353,65.2827709228108,71.5308115171971
"RNF17",70.0869998155769,73.4233181488288,45.1821696734078,78.7072984135655
"CENPJ",60.2849747377385,63.2020909334419,80.7939004579466,58.8918156985025
"PABPC3",61.8752491132126,61.0052132795204,42.9408466606555,87.5974030598133
"AMER2",67.8279384895554,65.3488634434755,41.9734909519533,96.2621382419339
"MTMR6",60.9019464658442,60.4783906463312,66.3091414602362,58.8435953378875
"NUP58",59.6794868699725,60.8926193307395,66.0936009425431,58.284165179507
"ATP8A2",61.3840358944571,62.7728378092013,44.6488519404695,85.91748236506
"SHISA2",67.664240453932,66.5919483936278,50.0925630303467,96.0614577977726
"RNF6",66.1819542188036,65.0419028573028,86.4305109445517,66.0245020923259
"CDK8",60.9025910730302,59.496590844757,80.5832177309713,62.4424227307141
"WASF3",61.5328370433733,64.5958793116368,81.0557346364476,60.2407628095737
"GPR12",67.6616443299992,69.6100381311602,41.337411288104,95.1791676643751
"USP12",67.5739677049313,65.8953124276011,79.02275587922,56.3869680125383
"RPL21",63.3509641595127,63.9229044960585,70.12957091205,61.7502914063536
"RASL11A",64.8715103180901,64.6606890827272,70.8865873305843,62.4310144108556
"GTF3A",69.3949363436718,68.3346303125808,63.9273215277214,69.8902751858787
"MTIF3",67.4668064374177,67.5236554223871,60.8862679847086,70.4299309532519
"LNX2",63.6462880304455,63.7477365323699,73.5794633092807,59.5534145428763
"POLR1D",63.6474433263047,63.7726069383963,73.5802096278312,59.593759858104
"GSX1",75.8557273019536,80.3797185517411,47.7221581772388,100.895883474956
"PDX1",71.2155692812727,75.0339640464126,50.1632471793514,91.1448157253303
"CDX2",81.0984242452393,83.9652193407443,51.0006692042342,93.6941430464399
"URAD",79.2633042914266,81.0305159171213,50.5910168422976,85.7348537480448
"FLT3",64.5936844618725,63.6127815473268,57.4419606964761,66.066877397138
"PAN3",63.8831209571039,62.7986417763711,57.5158582188548,62.5180107289082
"FLT1",65.2146302579129,70.5030159762567,62.1459133724817,61.3882240614001
"POMP",65.2998081423587,65.3095201925007,98.5602826334259,54.4178067055604
"SLC46A3",66.8173098749091,69.1289511865672,93.1888804795766,57.6472751963116
"MTUS2",65.7496949919799,62.9913122043865,50.2263632133848,68.3091247053876
"SLC7A1",72.0260750598418,67.7737986980161,65.3834103560456,66.8156351874877
"UBL3",57.0149335343882,60.5086636618081,74.8026154739732,53.1194240799147
"KATNAL1",61.2276334637829,64.3840546887342,75.3724772484837,55.1865207034795
"UBE2L5",74.6808895182396,73.5882119710708,98.9142777075951,63.2866215667017
"HMGB1",65.0502001974552,64.6217436682876,94.2343790188071,51.6656759434654
"USPL1",65.0761711605335,64.6169414077078,94.2161995102599,51.6795569550558
"ALOX5AP",83.331127646719,79.9320818041063,99.7457629593517,67.5618834598396
"MEDAG",82.9651602610057,86.533175872763,136.63043093894,82.7577731797724
"TEX26",73.8039766156737,73.0888232781675,107.150768051644,66.6703079480328
"HSPH1",70.0961357135624,71.8164742778696,79.2175713659012,69.6513724574908
"B3GLCT",70.8733408386404,68.0988676617928,79.3357843769152,66.150956192775
"RXFP2",52.7148159370622,52.5848793024118,67.576908804433,51.7646353134508
"FRY",57.9108668663591,54.6862900922827,62.3756133832295,50.6375664797843
"ZAR1L",55.0397910764377,55.3152754126167,59.5956450520473,45.9059159080214
"BRCA2",55.0461313559347,55.3452295900324,59.6314807346546,45.914585287101
"N4BP2L1",61.1460856092472,55.6733615368791,45.8072482736354,48.2677647651907
"N4BP2L2",56.7607742309142,54.8808009967999,65.217781136674,49.7551660044361
"PDS5B",57.2111499259407,56.5226111676921,65.1151287789406,50.9899474185852
"KL",56.5157227760872,52.9523791404879,46.5488717812661,52.1789556150975
"STARD13",61.6210567049849,61.8155659616806,67.4580296935035,49.930958897649
"RFC3",49.1521121965899,45.9272962745888,49.2871230798933,48.2746628545403
"NBEA",51.4564845579827,48.1716870813102,49.6997773603967,50.2809059134369
"MAB21L1",53.7804618648029,54.1998124750397,57.0450711116901,45.6995078167322
"DCLK1",52.1718061017123,51.5682949432434,52.2863436467472,64.17870157734
"SOHLH2",53.7194838400187,51.929437450412,40.3289198656525,58.1400352385847
"CCDC169-SOHLH2",59.8446347779051,57.2037132958207,62.6000160709608,57.6193093844799
"CCDC169",59.8443801473462,57.2038897778696,62.5981460890472,57.6190376845405
"SPART",57.7484954322778,55.7615972192916,87.2642069823023,54.822184616082
"CCNA1",55.2328791876445,53.6037908990252,58.5896475123422,60.5070531221328
"SERTM1",60.7391143137526,53.5429194560494,46.5033920683389,79.5492764437842
"RFXAP",60.7925379010113,58.0016513523943,53.8650449320769,60.8193341131429
"SMAD9",59.8764890057178,52.1946452261488,62.7040795114492,55.7205573328002
"ALG5",54.2001420546486,53.8654251374267,73.7299002381131,51.2438296706072
"EXOSC8",54.0069817133807,53.7864977956546,73.7356692334261,51.3056368207916
"SUPT20H",54.9089716032567,59.993973825601,58.9960798330142,47.9553605177291
"CSNK1A1L",53.029777144438,58.5450438946382,56.1458614127727,49.8358045939293
"POSTN",47.7438460290435,44.6582833251947,60.0557835526576,45.1170160838382
"TRPC4",49.3169045391216,48.5313174599625,58.5782070823482,50.3291439465732
