"symbol","K27_AC_rep1","K27_AC_rep2","K27_hMSC_rep1","K27_hMSC_rep2","K27_OB_rep1","K27_OB_rep2"
"PEX14",2.5473309134903,2.76121042635449,2.62394282471789,2.9121602222232,2.39248329003849,2.31886211338898
"CASZ1",0.640335400042186,1.08066571502514,1.50441107220399,0.928411090919589,1.54703743995403,1.89891613468352
"C1orf127",1.0520631435857,0.907618369741786,1.56018931349434,1.22212614481472,1.11395215887941,1.24472196103159
"TARDBP",2.98673965868378,3.51053682312481,2.31131650109675,2.59907908791623,2.77137249381127,2.37345203649406
"MASP2",1.09497267090449,1.75094923953536,1.69197486889715,1.17469342962857,1.08647587225089,1.40617904225798
"SRM",3.04910419566999,2.76102040147435,3.47059090955465,3.6703837260145,3.29193796266064,2.78121714007572
"EXOSC10",3.03774003282887,2.98139477552092,2.62163950767379,2.68590379058142,3.82119263746778,4.10044565222974
"MTOR",3.46081308889424,2.98035504833797,2.72958821764863,3.2268210053001,2.37295710789123,2.6487046257398
"ANGPTL7",2.39512102502154,2.31952770301631,2.50522289403688,2.970659805984,3.73817450537547,3.66160824182237
"UBIAD1",2.09208653210099,2.63161621651569,2.19513534693526,2.60613027767447,2.18487935805591,2.32495582958797
"DISP3",0.788643284966089,0.92397596355538,1.33776213237095,0.906866819677369,0.725174841258864,0.747936443741598
"FBXO2",1.40343467454637,1.31386814626803,1.88153476557006,1.06140074074375,1.3844762604189,1.54680053636158
"FBXO44",1.40034788285924,1.38761947044303,2.76571274130101,1.17045518009831,2.55198109389927,2.35238224822327
"MAD2L2",0.873077035362834,1.33180411662431,2.17834242320202,2.04854175063126,1.09271758701103,1.20004390066057
"FBXO6",1.69750481420612,1.83977505181882,1.87069260642801,1.39481643181453,2.29717645908776,2.45572009356619
"DRAXIN",0.824059871759837,1.15073401485743,1.85342617841055,1.88058964671538,1.31527930712478,1.44784998197114
"AGTRAP",3.96878035519913,4.02040085447502,3.23385896244432,3.2505840352404,3.96134114405298,4.35346447273059
"C1orf167",1.27370610059814,1.65969207390901,1.94252491847865,1.41019782113858,1.46227252157413,1.3092737668772
"MTHFR",4.30966776841962,3.51806833489896,3.71307989663738,4.44400634190966,3.5585746822592,3.26440408177605
"CLCN6",5.77965744012316,4.85501606177592,4.74127623969619,6.32419230507372,4.42977358706201,4.01818079033153
"NPPA",0.744101586704504,0.809387923859791,1.82467647262166,1.20235750458189,1.63256153256683,1.69729164550285
"NPPB",0.991334355820785,0.878364463011026,1.02078872741513,0.839661548864233,0.830197030713629,1.32898927650179
"KIAA2013",3.03763040285533,3.60062785647189,2.03017949265468,1.93434075535852,2.43143346880115,2.37836485898658
"PLOD1",4.40539860144414,3.54895923966408,3.8048821773143,4.21170910271465,4.07086634897891,3.36900511355864
"MFN2",2.78695624416661,2.79062198668732,3.49762844414364,3.6654347828327,2.80099089947796,3.32096758385495
"MIIP",2.27013679606056,2.83536799836919,2.37125982709428,2.14420091383042,2.13395556802866,2.37773941764781
"TNFRSF8",1.73918936543324,1.63468779801811,2.61635568518989,2.13328125196295,1.95075796275211,1.51443586179276
"TNFRSF1B",2.77041720585903,2.99839526714747,3.53287487329055,2.83169138501975,3.92926026201236,3.79903440543269
"VPS13D",3.3682472112214,3.67211497719816,2.82707474924027,2.26611413170199,3.1962010776913,3.09071623547661
"DHRS3",5.42921385621803,4.66116008515277,3.39144796608461,3.17435716458139,3.77000281630133,3.71872639264048
"AADACL4",1.40800575796149,1.53248461533121,2.06350683670109,1.70852912854129,2.03751193551184,2.2834940818995
"AADACL3",1.0005229608133,0.866475314214981,0.84708026674632,0.969975533276736,0.489433586508222,0.91881066618887
"CFAP107",1.03007850443349,1.21111203584715,0.78544556995594,1.36370640256938,0.501752609474065,0.583641141146312
"PRAMEF12",0.569907673911899,1.05483952884406,0.603863285585111,0.903450591566952,0.408091214576832,0.781185051663313
"PRAMEF1",0.376109362468423,0.678977167991579,0.232581171925151,0.481772782618372,0.399063145057079,0.668376257916193
"PRAMEF11",0.541223913465246,0.703226352562707,0.516649484195419,0.856484946877106,0.359156830551371,0
"HNRNPCL1",0.624919665855252,0,0.526369654171573,0.963544938806985,0.4045327005075,0.680985344947051
"PRAMEF2",0.601046325316983,0.92956417063432,0.506775357582886,0.963545565236745,0.603271266835015,0.913796527005315
"PRAMEF4",0.48797082778461,0.922984587738553,0.286152276675987,0.61316535969611,0.359156830551371,0.668376257916193
"PRAMEF10",0.461354203981149,0,0,0,0,0
"PRAMEF7",0,0,0.465162322493512,0,0,0
"PRAMEF6",0,0,0.232581161246756,0.481772782618372,0.359156830551371,0
"PRAMEF25",0,0,0,0,0,0
