"symbol","K27_AC_rep1","K27_AC_rep2","K27_hMSC_rep1","K27_hMSC_rep2","K27_OB_rep1","K27_OB_rep2"
"PPP1R7",1.38202685873773,1.48712468155105,2.12368363893009,1.75066161749242,1.8532892722348,1.81254068145733
"ANO7",1.42594212135059,1.47843620138521,2.32067060905941,1.71609878837499,2.02731118837863,1.90578573460979
"HDLBP",3.41302175366584,3.05459811825684,2.23313745116074,2.42589981137436,2.63874280207441,2.42966759852807
"SEPTIN2",3.41294206707722,3.06405674730456,2.24467559287671,2.43635523459624,2.64637881344271,2.43035687263933
"FARP2",2.94599032185933,2.71638548586912,2.09810087563217,2.28519670775482,2.35249327154434,2.26472641892313
"STK25",1.41758353092877,1.46312893062585,2.39952333129694,1.76289752830777,2.17859493289915,2.13847790930474
"BOK",1.30619636095115,1.52899428433496,2.29373674312437,1.85314101413371,2.11520480654536,2.08296406843985
"THAP4",1.87790421242017,1.86153445009017,2.39951936991677,1.95808633095089,2.47647704265796,2.36575571455914
"ATG4B",1.87845120183134,1.86179380964636,2.40025572513569,1.95847245822181,2.47726948015128,2.36628179437263
"DTYMK",1.76454440227546,1.78866853917002,2.46359637773378,1.88657894543903,2.39843964493174,2.28530900888991
"ING5",1.76312098569404,1.78784419639039,2.46376342425375,1.88614040609168,2.39789560702815,2.28444607384074
"D2HGDH",1.58553481389763,1.66270372601476,2.42960679018423,1.66689552994453,2.26391767691898,2.12108839339774
"GAL3ST2",1.39023835374024,1.50929156211948,2.26326864786834,1.44868455092377,2.22202767861222,2.08692203760541
"NEU4",1.38688765153946,1.43264963711481,2.07439615454829,1.37384613321646,2.13198963790123,2.05677123237222
"PDCD1",1.25243275014365,1.33478190729025,2.08155762848377,1.40270050995724,2.35004996318201,2.29366982583334
"RTP5",1.26376015372604,1.35484714831918,2.06661413407846,1.41845261800929,2.34299897291029,2.3281678620183
"FAM240C",1.290075883608,1.3620290516212,2.0771125520822,1.41630709399984,2.76764073171312,2.65351797033512
"CHL1",0.612910021827182,0.945267844310703,0.573225528258618,0.831468285747015,0.477765138518305,0.724275171271248
"CNTN6",1.43201596489871,1.54793765126394,1.1665126309149,1.60924583132415,1.07929775859127,1.24743743871685
"CNTN4",0.88979683342439,1.11658878668543,0.739966993930045,0.984153750408779,0.785114471265686,0.979026003112365
"IL5RA",2.08096439545419,2.05152957066942,1.30308718267956,1.53071249830396,1.47208899848397,1.59343764506637
"TRNT1",2.08486261788535,2.05450109579961,1.30399051685196,1.5322958592514,1.47405135052588,1.59515783636203
"CRBN",2.18546839478851,2.13076116337878,1.2453032097689,1.47309557021276,1.48845330426197,1.61286155826655
"SUMF1",2.5937566452493,2.40545940057007,1.53001811127902,1.65273675624191,2.20414281017879,2.09886929532824
"LRRN1",0.63091264333207,0.842586238543638,0.640809841479198,0.917035665892355,0.525594040293867,0.761075981331393
"SETMAR",2.241911660824,2.1870919262794,1.34538305984697,1.53495232199532,2.30563836375627,2.27438687002928
"ITPR1",2.64083308261854,2.41331060725036,1.35281622230189,1.4520393838466,2.3152777688839,2.23364651111279
"BHLHE40",3.31224568219139,3.01618247167352,2.87766535918801,3.51265601040385,2.91322238252435,2.75241966853594
"ARL8B",2.38157079689917,2.23919168692909,1.92853252223625,1.99367627703208,1.97283889755917,1.95974821422903
"EDEM1",2.9629226438612,2.62963900761297,1.99349970363899,2.28471888174764,2.27574646253901,2.2156238100276
"GRM7",0.619351925263845,0.945762916664115,0.533619030540178,0.785107178844886,0.4368473862679,0.693963509872303
"LMCD1",5.19424634346102,4.44229539906108,3.16523092410018,4.00692848641287,3.68529229103157,3.44788167991155
"SSUH2",1.25641663215407,1.35522683008982,2.04364478429067,2.11424889185392,1.86114767324648,1.88317514516659
"CAV3",1.22692172083119,1.32225252158215,1.96404543557648,2.02380368330458,1.77298073322489,1.83524215005935
"OXTR",1.30998097488746,1.39105999929754,2.18844338142111,2.26646683888615,1.93778442523251,1.9359444949597
"RAD18",2.31137828498751,2.1233134586963,2.47331086941659,3.03700174273654,2.57917001073878,2.49002679854964
"SRGAP3",3.47954840125723,3.17332104398821,2.37295378351561,3.05438038295947,2.27369706940426,2.21697650985661
"THUMPD3",3.47833452316183,3.17231885664024,2.37342861309107,3.05378643480144,2.27366979727313,2.21656404722305
"SETD5",3.68694171631932,3.32395333441418,2.31070347046022,2.94925946734756,2.217363791821,2.13922063572564
"LHFPL4",0.966812058812568,1.17710354146557,1.11607988238053,1.08408224529196,0.836342719189585,1.06691373537078
"MTMR14",1.45101313021625,1.56922900721871,1.71537163356855,1.48842736024123,1.77178229882584,1.8564485435241
"CPNE9",1.88532649169413,1.91533788437247,2.31189725208847,1.99253170299299,2.40700352628391,2.34927265829038
"BRPF1",1.9643871765912,2.02622341824709,2.51927291748467,2.19732440344222,2.56256595666107,2.43518788582492
"OGG1",2.18311175093347,2.23319748828692,2.60748437714583,2.4301067749782,2.74095513162851,2.55191869639472
"CAMK1",2.40424740464775,2.38097167135995,2.76502421430496,2.50235759837765,2.95481297666076,2.73250069545545
"TADA3",2.2576809298126,2.28710001906437,2.61796253001369,2.3917100101057,2.95832091380462,2.74761634597388
"ARPC4",2.25684741337707,2.28998497699684,2.62142726848687,2.39563532136352,2.95845057583513,2.74976929600333
"ARPC4-TTLL3",2.25779561908958,2.28670326426539,2.61748578442762,2.39116985480578,2.95830307301313,2.74732012923831
"TTLL3",2.29713832852147,2.34116353682391,2.54564354809713,2.31803391231647,2.9928181774457,2.798427962525
"RPUSD3",2.9922320666119,2.79349645544111,2.74528549802137,2.59268637490985,3.4163496411501,3.24571093425738
"CIDEC",3.13489293845369,2.91942425715875,2.84239421141434,2.81535168237097,3.65223179363955,3.40930505948338
"JAGN1",3.19185915120082,2.93151963513504,2.89674468710884,2.8540306473494,3.63927889389522,3.41522683106466
"IL17RE",3.17201472522872,2.90678863602996,2.94498587760133,2.8765510677851,3.58184876066249,3.37879966074527
"IL17RC",3.06056882810112,2.76896148434314,2.84933352399262,2.75807516460195,3.40399633131101,3.26745989119979
"ENSG00000288550",3.06033621755171,2.7685879427497,2.84887936405572,2.75770398868349,3.40314252262703,3.26715881207307
"CRELD1",2.91325632010004,2.63788531056127,2.66099120188549,2.61807304733952,3.14669224172707,3.02982503357102
"PRRT3",2.65177097678716,2.51376489258186,2.47574655610317,2.3984129648694,2.77132593191401,2.73402923680092
"EMC3",2.32743025064809,2.28883804522249,1.91468672775986,2.07726184245734,2.23077185724318,2.19681975470402
"FANCD2",2.11050511274975,2.1536176684053,1.79723456321389,1.95226256923812,2.06764278372248,2.05974307027398
"FANCD2OS",2.26163127240923,2.20065932339262,1.85108067146396,1.86748723750148,2.16277583774693,2.03476287661989
"BRK1",2.31748949529778,2.22836270445874,1.93797844618352,1.939937752302,2.21248759173941,2.06628406821828
"VHL",2.44851329529375,2.41510722119226,2.31585372333011,2.32772100582832,2.33558672526808,2.23339021681297
"IRAK2",2.80834105097272,2.60237345903863,2.75052713814519,2.7119867040217,2.57294006190062,2.42329166774872
"TATDN2",2.51595752976173,2.40666231968041,2.64758169969153,2.56328767094807,2.44337980083831,2.28369847927881
"ENSG00000289763",2.49293750160848,2.39536888859814,2.62498951776619,2.54448367168389,2.43616870494573,2.27038800984596
"ENSG00000272410",2.48547724775603,2.39170753169805,2.6176689951107,2.53838598284474,2.43383166407918,2.26607511630996
"GHRL",2.23342198255603,2.15462481045646,2.38643272620633,2.14950331128145,2.3407507595568,2.23791082008146
"SEC13",2.04429650159708,1.98404525316876,2.63915557107862,2.38982130170102,2.17569550129347,2.06558354218288
"ATP2B2",0.80064235692989,1.04944760621595,1.17242606024738,1.05743468196136,0.704322817768128,0.934252131442771
"SLC6A11",0.762479342474502,0.964139196709834,1.16170687063108,1.04810131321838,0.629043605434912,0.870888350992428
"SLC6A1",0.939417287121699,1.08964682220306,1.52697550427773,1.20502517151727,1.06937398855636,1.17724544145432
"HRH1",3.11157217045358,2.88401212829965,2.85570190712313,3.17413739856946,2.89221243122426,2.77921514638194
"ATG7",3.09779469671762,2.93391547408715,3.16290331778413,3.92009894385121,2.97808249814207,2.74323159019331
"VGLL4",1.7496264845453,1.75905301359232,1.64852624964514,1.55423600777568,1.61826412132618,1.60320281113017
"TAMM41",1.80819397809452,1.74701993445035,1.4725822340522,1.67283346913706,1.58861640740725,1.76269626727303
"SYN2",0.769061667962792,0.998637649537567,0.899295201898756,1.01926759747943,0.538783632560117,0.777173506194863
"TIMP4",3.51555246761702,3.21680942637037,1.83016323950004,1.97664813400991,3.32632601740359,3.20762845426629
"PPARG",2.42163454308049,2.27597743451933,1.22994354998598,1.4536783853144,1.29617450868409,1.39401480924962
"TSEN2",2.97003451686586,2.72619704808908,2.13810949527972,2.11105528547603,2.9927043667962,2.96065744533033
"MKRN2OS",2.84484382489421,2.67481129232917,2.10894372931028,2.23296347197358,2.91389416431547,2.79279607580458
"MKRN2",2.84965003964708,2.69105124647254,2.11336005874289,2.23959924120256,2.99466521062003,2.85873418448173
"RAF1",2.56133015584991,2.46818320891945,2.06881368969333,2.08446021973029,2.81433286344979,2.67498612992211
"TMEM40",1.77752210110318,1.83836010757597,2.16462112180979,1.85462836842123,2.70878959865355,2.53525588862927
"CAND2",2.0437347747367,2.06883610013534,2.41357199401321,2.02007053154647,2.84243248374244,2.6086374073616
"ENSG00000289809",1.96336742389292,2.01163597325775,2.23017540164535,1.82391200728546,2.58665654766357,2.47677891830375
"RPL32",1.88826685410287,1.96156522796203,2.27920182170503,1.80551378217502,2.61574120706832,2.4652139378919
"IQSEC1",0.707800741314868,0.966812910449088,1.48510750288507,1.04987419833347,0.714576861384024,0.883318852036511
"NUP210",0.92517903453502,1.10308088236663,1.41741449179681,1.17046461040803,0.834043321991013,1.07400489121721
"HDAC11",1.94253585136991,2.04318298949573,2.4293240338281,1.96510805791592,2.36626922608678,2.39018352736108
"FBLN2",3.22669052629731,2.97633991229662,3.3540769455183,2.88452622821268,3.8354832632804,3.58643055844914
"WNT7A",0.68122917167113,0.930537823009997,1.14496068652596,0.980530583753889,0.642169795143094,0.858109744157607
"CHCHD4",1.84222335963915,1.89885885740493,2.05240703027077,2.02713228224896,2.04277241000043,2.12444707278305
"TMEM43",1.84473456556341,1.8996962673606,2.05507107986573,2.02851674985337,2.04453709589387,2.12524352515394
"ENSG00000268279",1.99814887694501,1.97925102678906,2.2211604029557,2.15474660624981,2.166954561346,2.17004167424136
"XPC",2.18886971461347,2.14273467224699,2.73785216564712,3.02269657868683,2.83245562489412,2.59658670218143
"LSM3",2.18782421234991,2.14228686753096,2.73771447923253,3.02536989137395,2.83376091733362,2.59710950119797
"SLC6A6",2.81472218396904,2.56743093939497,3.4204950826319,3.08639744454045,4.12922206090613,3.87931680831886
"GRIP2",1.09056596095252,1.27953827431927,1.98651807411559,1.33979752420661,1.36086986774329,1.46869718916874
"CCDC174",1.56306462375617,1.62000193629513,1.72758016354864,1.65341697939288,1.49578853655035,1.57168172967716
"C3orf20",1.63084799312726,1.7026627352389,1.68376597341676,1.62589116731747,1.54373289084077,1.58594681452707
"FGD5",0.946274750680346,1.16627013452611,1.51127971894017,1.17716718878435,0.829231130125598,0.99918530349955
