"symbol","K27_AC_rep1","K27_AC_rep2","K27_hMSC_rep1","K27_hMSC_rep2","K27_OB_rep1","K27_OB_rep2"
"TAS1R3",1.01834156842958,1.43910486722489,2.47284719755985,1.42380554436291,1.82463589173386,1.8920260133075
"DVL1",2.14374733384909,2.26065899030765,3.8351937971223,3.17869632748485,3.15262397322534,3.09098963967949
"MXRA8",2.77535963317554,3.00654600017416,3.5149393563526,3.31927329291692,3.06588472498454,3.14679574035297
"AURKAIP1",1.98860172804297,2.04412521789036,2.62296056433463,1.74888102258217,2.26961394028557,2.28388364557479
"CCNL2",2.07386922767421,2.07037357056273,2.50835541410906,1.95714712020559,2.87355611919242,2.96325663307131
"MRPL20",2.0284240269256,1.93609672937208,2.31803023406802,2.15331151955998,2.60869255133794,2.83506671044362
"ANKRD65",1.8815708892416,1.93642913944286,2.38604036440418,1.93531835312421,1.7542899483656,1.84334736786646
"TMEM88B",2.12377316241969,2.28202885231648,3.00740400977369,2.16844020857754,2.05272204253467,1.98126932837587
"VWA1",1.98786870914316,2.17365714415042,3.13944852298752,2.1405025206257,1.95584155023565,1.87198130024654
"ATAD3C",0.952596147614964,1.11145895152637,1.46797247737838,1.15866471709662,0.954072898693461,1.17329269142548
"ATAD3B",1.17064167474272,1.645511226832,1.64008234057994,1.31413192770503,1.54011176881751,1.60602334586032
"ATAD3A",1.65248682765106,1.93076675268185,1.97130491045712,1.8004074081174,1.63687386027121,1.65808291688994
"TMEM240",1.36026673511967,1.5706807920102,2.47474177227153,1.46774172876786,1.97278781859121,2.08168861742283
"SSU72",2.28913132591007,2.36633413662157,2.32361121408367,1.98578206517454,2.33169051049834,2.22627696288227
"FNDC10",1.26698756848354,1.58185311999142,2.19775519537895,1.19687413740475,1.79193045337724,1.74108882965293
"MIB2",2.22304285980224,2.25587066732831,2.88789624384304,2.20482141381925,2.77777304738494,2.58980868963988
"MMP23B",1.14932408752975,1.30515798902219,2.29466801869775,1.26831906750127,1.9308541005994,2.03714379213039
"CDK11B",1.43369145873695,1.70272225913237,1.55028776869767,1.28126557503787,1.3673021769872,1.38353043847914
"SLC35E2B",1.64422485791672,1.58557707241341,1.99332932933221,1.72438127035352,2.31388586131145,2.35596610855628
"CDK11A",1.46235542040896,1.63524211335474,1.4063479354645,1.26615992205875,1.61377916713036,1.54855924491684
"NADK",2.4433097144565,2.402276047079,2.68253299848297,2.20599098294804,2.87879151092571,2.99202984568157
"GNB1",2.52034160406724,2.65853901713307,2.65774453430835,2.26413861340166,2.59775402309947,2.71758141318845
"CALML6",1.34307379578592,1.73310566568739,2.73021319903447,1.60451572690948,2.35715892725332,2.50690625027657
"TMEM52",1.04620617256613,1.35214878126859,2.52194693466543,1.36077269501113,1.8348761909392,1.83284253269569
"CFAP74",0.871164207667179,1.07224957584885,1.23377108397846,0.971820564148088,0.994628084385197,1.20298763037126
"GABRD",0.73764326013845,0.930114810169273,1.52812991336574,0.988700055693522,0.90955178314,1.11638903860178
"PRKCZ",0.830724248120184,0.927252014440141,1.76085619663668,0.916516061813239,1.04589146281738,1.1132689158063
"FAAP20",2.47462303097652,2.4833554618699,3.74735227182241,2.98308183619178,3.67177097063477,3.42776415267977
"SKI",2.87365618808655,2.85167768596912,3.39106147748125,2.87448617496813,3.84448089802098,3.65389737936921
"MORN1",1.79805498722078,1.83481693127942,3.1359588929543,2.35356047581696,2.7991162329327,2.70097173163149
"RER1",1.79749030139323,1.83694357870434,3.13415074366818,2.35407031621983,2.7980838596695,2.70052845241112
"PEX10",1.15048595009182,1.40089246804341,2.75009498062277,1.82739853304267,1.60948167370171,1.70076495781971
"PLCH2",0.735953125227056,1.02187880815882,2.11101443425292,1.21606184087412,0.907810667208931,1.07451178048837
"PANK4",1.05683758426764,1.22192541305645,3.08499010371884,2.22860336033438,1.62707124511693,1.70269056090639
"HES5",1.09334089838672,1.23174699330178,3.23910540203942,2.34992856341308,1.65835671873858,1.76650539433815
"TNFRSF14",0.777341293245277,1.01860732256663,2.49718712656028,1.47356617494701,1.14912080641911,1.23465504431027
"PRXL2B",1.35451811892917,1.68742158884173,2.30590962907745,1.58077480221558,1.79989780985156,1.9662642482307
"MMEL1",0.861660379881549,1.11996470375077,1.52866127028555,1.02428899387753,0.939730164114318,1.26238808412456
"TTC34",0.532523008306066,0.884249880651344,0.589194964084284,0.760964571788233,0.427478765580374,0.672679305973464
"ACTRT2",0.516315362383445,0.844488383635817,0.893674536234626,0.854781882718087,0.446700109476183,0.709465688000365
"PRDM16",0.561953286703935,0.79548126494928,1.24277024351802,0.845747360734122,0.761883836264274,0.913411162550852
"ARHGEF16",0.71166524107957,0.929801807273598,1.52528355753048,0.989682381943664,0.821901793773964,0.998960244447259
"MEGF6",0.779856469642923,0.964496241955977,2.10236200594801,1.31814713020708,1.26079841130099,1.42906413394526
"TPRG1L",1.22816459935076,1.43087962461485,2.05962523277613,1.53364714198208,2.06291281341564,2.03008865984077
"WRAP73",0.95463499309565,1.10371286355226,1.53037737466229,1.34969779230875,1.30373868685102,1.5174505525394
"TP73",0.956995397368201,1.1053577932871,1.52752156285822,1.35213939893344,1.30816487163818,1.51402386176111
"CCDC27",1.27614248767462,1.5382548505948,1.97088124478528,1.27854354857634,1.66797674283697,1.60750530797934
"SMIM1",1.07744508266265,1.26613874370447,2.65740428319844,1.71483342935517,1.77018849464036,1.83220711797674
"LRRC47",1.53118010136426,1.56791126935336,2.03419725615586,1.46916414154105,1.98073415227228,2.08403503107278
"CEP104",1.67816187427214,1.70136984336445,1.98141957119859,1.6803479974722,2.18217494904102,2.2023448930425
"DFFB",1.68030448651599,1.70066315166247,1.97626883921248,1.67981025515384,2.17802408954379,2.20103800086562
"C1orf174",1.69480216989858,1.82563181787079,2.01914802848694,1.80618897482664,2.17359850260495,2.32088708579333
"AJAP1",0.539553507860122,0.868091012743334,0.706205051712875,0.771324251121821,0.472650841112477,0.792648925047521
"NPHP4",1.54366991588559,1.60533833738586,2.79006009327954,2.13659870463507,1.9525069476307,1.84627060994041
"KCNAB2",1.62563517031658,1.62453807408668,2.78708341409098,2.21132901157671,1.97676943465844,1.88667457383184
"CHD5",1.33863731869869,1.42687250959247,1.66529713430903,1.23771982606073,1.71419624343889,1.65830680659918
"ENSG00000285629",2.30627869396616,2.240712207198,2.58290714567625,2.54000852367581,2.56611647839728,2.35983335153838
"RPL22",1.77819463736859,1.92829223644203,2.67629492505327,2.14124270369335,2.20142663567368,2.36508014459413
"RNF207",2.11579848378228,2.13628045273676,2.68911733851556,2.55791869933831,2.44348173993104,2.47319505762083
"ICMT",1.44351608034335,1.66568098815358,2.20815561534676,1.68774396251638,2.03760440096886,2.0031232575964
"HES3",1.04281697515901,1.33049369690737,2.24461917737339,1.3157440286208,1.53347314305688,1.49351535200186
"GPR153",0.977938813881147,1.21984843149215,2.64738463228149,1.660518856254,1.85522243288547,1.84438584706607
"ACOT7",2.01953088712155,2.03498909961165,2.39612069173252,1.95045718693163,2.34013045654832,2.28217117498879
"HES2",0.887171707956302,1.04172029276271,2.0559767752934,0.993083711344185,1.39134057299131,1.43879431756413
"ESPN",0.884596864090982,1.03865501340954,2.05645456558877,0.993598020930147,1.38895375615203,1.43729396265276
"TNFRSF25",0.909164202135918,1.11383114646473,2.04909987151573,1.00062418958309,1.27309491556338,1.2092437549298
"PLEKHG5",1.53166056210171,1.72785685413295,2.20620128222178,1.691025464375,2.03801977802941,2.15317511222095
"NOL9",1.66845992238129,1.6757189878035,2.24076333125694,1.73923273698107,2.01109280974016,1.80137039075983
"TAS1R1",1.6797002973142,1.67769946230623,2.21847193260995,1.71753876708348,2.01413991008735,1.79853083713121
"ZBTB48",2.07569888014365,2.03443235468683,2.80859961041863,1.86522198961435,2.74124927099135,2.64328276676377
"KLHL21",2.64542184153282,2.52155250361153,2.89221854679261,2.69910379540929,2.9989265119585,2.99098919642349
"PHF13",2.68566037881802,2.62940559890388,2.94432964851184,2.77002821351426,3.03745083230266,3.01995125962687
"THAP3",2.07628088665635,1.93368709537767,2.76435949433298,2.26145537237122,2.91044674904803,2.98212351694068
"DNAJC11",2.26978232201689,2.18845686602523,2.36619761247362,2.62868759472521,2.46047003117768,2.32908410163753
"CAMTA1",2.54908571453521,2.47192990196955,2.08154390994034,2.13651301062544,2.03331406475897,2.07198299455802
"VAMP3",2.00190744369283,2.09078856930366,1.5719657922445,1.76236989721358,1.63973209743876,1.68391582171148
"PER3",1.714854675668,1.75496543260859,1.74970835477375,1.74691844256404,1.63268166678542,1.68897064742408
"UTS2",1.68888654726754,1.74649636380222,1.63216986718406,1.58591086564204,1.48827702100252,1.51192294678963
"TNFRSF9",1.75707293708165,1.97006847326656,2.0424152532771,2.18401670849614,1.64402014314806,1.78580493987735
"PARK7",2.65195353142724,2.71375319292096,2.28551794607156,2.70480034086527,2.23950201950933,2.25185255934597
"ERRFI1",3.89423114603099,3.29040719931302,2.75849918354484,3.74318117357928,3.26795035928714,3.1181951427103
"SLC45A1",1.96882893029979,1.97806528926289,2.36554073184033,2.00054855005932,2.86887536704196,2.59880517082835
"RERE",1.6511834212775,1.75039238753199,1.87185950131508,1.53735846182007,2.09269225055688,2.10416653552547
"ENO1",3.48145329998871,3.24553568781494,3.25334784774341,3.64215543003373,3.36158529075453,3.11537767632881
"CA6",1.50447873036241,1.5808156704635,2.29675041404037,1.97685628863466,1.81111342947258,1.71853924430241
"SLC2A7",1.01951424792044,1.2580028458132,1.57263354394979,1.11821776931145,1.72105051793488,1.72714302929163
"SLC2A5",1.94562471130445,1.94784157199016,1.9683322741614,1.78970151750021,2.11187031114021,1.99226961430446
"GPR157",2.20881331979452,2.14507613427555,2.0960739660332,1.76117173138204,2.37195918567791,2.34354263303476
"H6PD",4.86422121979533,4.62136965263644,3.89225961093826,4.30410180236532,3.87857091140636,3.61813015741705
"SPSB1",3.66227968867801,3.39281675856041,3.99872327863243,4.19756997894237,3.6623129038442,3.46090577448007
"SLC25A33",2.27303042373057,2.42329211380955,2.03798276959141,1.76246440164275,2.36702989166076,2.23689455181847
"TMEM201",1.8981019823781,1.86716061118368,2.9411090819944,2.32203197870582,2.36746864993712,2.4416492706063
"PIK3CD",1.14665389291112,1.30454666088991,1.98745437377692,1.44471159379431,1.84432653719103,1.8182903641482
"CLSTN1",2.83004709914024,2.66490079998117,2.32262963434963,2.04850208474475,2.80309268963094,2.78766338557327
"CTNNBIP1",2.38849822134934,2.26877817051872,2.73722932228011,3.03736937309165,2.65089903806383,2.51261930289686
"LZIC",2.36450612218338,2.40305146228844,2.00531874280142,2.07963145359523,2.21311298166847,2.23711546339716
"NMNAT1",2.36499430451584,2.40276581671827,2.00596909101839,2.07981245908188,2.21308355199917,2.23700049080663
"RBP7",1.53876302970225,1.61027011174192,1.83964874950641,1.48183204979168,1.73622525516186,1.68559112902229
"UBE4B",2.21462251559466,2.26302795098296,2.12570327320734,2.16570618929364,2.09723859928166,1.99360375171134
"KIF1B",2.84676849205788,2.71558561813537,2.31103419541764,2.65136597474536,2.60026048064933,2.66121893683697
"PGD",3.82658347455828,3.70153763994055,2.5734885889913,2.5586601719387,2.58018805825107,2.44961908891617
"CENPS-CORT",2.5000122551345,2.4448750118663,2.41110316455665,2.22217851672527,2.45135157501376,2.20608999191953
"CENPS",2.47339466741181,2.41336413751975,2.40416839628707,2.22642854349825,2.44483816327621,2.18961789980952
"CORT",1.73323336552728,1.64733846498075,2.20665289205638,2.25619615016551,2.0618971391247,2.0085548185702
"DFFA",2.18568044123745,2.25936353907508,2.29507899734528,2.33780383209667,2.36451487535755,2.18212904902179
"PEX14",2.18067359722737,2.2547214180643,2.29511099871187,2.3374169985615,2.36412750857089,2.18415228804713
"CASZ1",0.881900920815121,1.13859555366432,1.52304486206253,1.20451825246567,1.43577579279474,1.58415927789259
"C1orf127",1.18538478760637,1.27129649602465,1.7540739232178,1.43640340453725,1.39847518342312,1.42628331499809
"TARDBP",1.78358443119007,1.86155169675713,1.72197929265114,1.68813505132406,1.71016281289707,1.68036914359803
"MASP2",1.08243120747296,1.45312042688531,2.05402390086845,1.44529689587237,1.58572989533399,1.61124435739678
"SRM",1.87308487069628,1.94263085067335,2.53818502371319,2.15661172385799,2.35396261940118,2.17854319854572
"EXOSC10",2.08809769208353,2.06788324234448,1.81940143478172,1.76490816915703,2.25484465550126,2.18555935499291
"MTOR",2.33837746389436,2.39673852025302,2.11293378144616,2.32537383608574,1.96748347115547,2.02166092500027
"ANGPTL7",2.35285186840216,2.28546902395139,2.16924828758332,2.57232775017895,3.14568758482187,3.20066807073131
"UBIAD1",2.26811090246087,2.35977252025556,2.14393732418473,2.34274538968841,2.13861415568481,2.15295248225714
"DISP3",0.718528275763651,0.928988229309194,1.20845525650412,0.975267694765766,0.763807982899281,0.956060426552739
"FBXO2",1.23440971702057,1.37112845736931,2.2207831614709,1.19760562304164,1.87380196834904,1.92390609613661
"FBXO44",1.18005808173576,1.30415313197676,2.18282356102239,1.18725005140434,1.83233107953771,1.87286480570259
"MAD2L2",1.03426947658179,1.3446617037944,2.1179297969521,1.81932448697939,1.54629729957607,1.66589129662716
"FBXO6",1.30875906520879,1.54216362238555,2.15798750103092,1.31391603037385,1.85679206407813,1.86241537518848
"DRAXIN",1.03915662861043,1.34993126511107,2.12293884513524,1.82969185196648,1.55088564083737,1.67109099588327
"AGTRAP",2.36428016613286,2.25937312820511,3.00483657236144,2.44963330566597,2.92811631216189,2.77634082076752
"C1orf167",1.25345304673394,1.46560972961842,1.98352622829562,1.30907145802015,1.78897411457011,1.83689907525934
"MTHFR",2.82271314138547,2.60234094368631,2.78278700124563,2.94032688983119,3.14920395604395,3.01527422304355
"CLCN6",2.83168751489186,2.59943367483477,2.8057582922827,2.96040793230234,3.15968170534709,3.00794096665849
"NPPA",1.02244047931175,1.2746189805149,1.60959792259381,1.1540732246543,1.71865725316996,1.86316642099761
"NPPB",0.860576574392268,1.11495503831614,1.36294307640369,1.09840516775008,1.18522601440722,1.32108698472579
"KIAA2013",2.94125323811904,2.86593283472967,2.98429799841957,2.6736247698833,2.99787153622638,2.72215151669826
"PLOD1",3.04681389935625,2.97656434520784,2.92991470850176,2.6106408236444,3.22609368493278,2.98558341895211
"MFN2",1.80437235387802,2.02797667465149,2.45355187912659,2.08539066122663,2.53922051257146,2.46679219129333
"MIIP",1.88689379727638,2.08353450429695,2.65891367048867,2.2687475215226,2.42750430197052,2.31906617038524
"TNFRSF8",2.25079486194626,2.2684874217665,3.13933397712665,2.81724344088386,2.6483796603218,2.50254030221833
"TNFRSF1B",3.39401010486519,3.12514529581942,3.62906141296274,3.13340524149615,4.19443113872293,3.88638510489799
"VPS13D",2.97040645506962,2.8323001680654,2.11589324867113,1.96645603385735,2.86412962293642,2.86613020552386
"DHRS3",4.5755683100069,4.29708936365199,3.29932265467888,3.54808223084374,3.74338654841492,3.65994565768355
"AADACL4",1.74839951692183,1.6655136297374,1.91506208957687,1.5789983869438,2.56432057065166,2.56298212946602
"AADACL3",0.966785569417208,1.14704051221145,0.966802181689271,0.958880397012739,0.518727077462497,0.804417553607947
"CFAP107",0.772553959223905,1.00651167123219,0.711571823192334,0.915595743451439,0.510635824744744,0.737278883698251
"PRAMEF12",0.64045477088897,1.11633383718017,0.702453309918867,0.911488337789176,0.412643811501435,0.705784724185258
"PRAMEF1",0.475977508109843,0.871634205141032,0.56175946064906,0.81981446540156,0.335042372488498,0.534990097227159
"PRAMEF11",0.551330207710852,0.760183997775037,0.569522506995082,0.839603201689989,0.436915495759988,0.664601396677896
"HNRNPCL1",0.582955197159757,0.918154135187276,0.568487417678336,0.795083927045138,0.455064348878782,0.695224701503932
"PRAMEF2",0.492130151268662,0.864878511657688,0.517282983888071,0.837625515296994,0.435424345755122,0.701093274042837
"PRAMEF4",0.497379824473927,1.04827920414108,0.400796424888566,0.627376122145262,0.374083961934614,0.620015496356123
"PRAMEF10",0.500942544683022,0.845420169806972,0.387886978784002,0.743443770116117,0.5117720138737,1.24323915322907
"PRAMEF7",0.497410654226664,0.804077788259474,0.491614378112655,0.856085143261762,0.317214051098021,0.480399206860249
"PRAMEF6",0.386623681110167,0,0.380138180361292,0.463712785933454,0.387706062453136,0
"PRAMEF25",0.434736997130787,0,0.318540981961739,0.463712785933454,0.437332423962094,0.747288120574133
"HNRNPCL2",0.60248903040908,0.944930770621806,0.609636758664594,0.799507815176276,0.350748987995364,0.653877003683388
"PRAMEF26",0,0,0,0,0,0
"HNRNPCL4",0.583287229796137,0.918888592197952,0.568921120431184,0.795797418370347,0.455274747217025,0.698683962554294
"PRAMEF13",0,0,0,0,0,0
"PRAMEF18",0,0,0,0,0,0
"PRAMEF5",0.453638677513767,0.823375674648405,0,0,0,0
"PRAMEF8",0,0,0,0,0,0
"PRAMEF33",0,0,0,0,0,0
"PRAMEF15",0,0,0,0,0,0
"PRAMEF14",0,0,0,0,0,0
"PRAMEF19",0.567048616187493,0,0.477811472942608,0,0.40709137034061,0
"PRAMEF17",0,0,0.382249178354087,0,0,0
"PRAMEF20",0,0,0.836168222098859,0.927425571866909,0,0
"LRRC38",0.576409524417745,0.856590159800813,0.778188091502379,0.821098115448415,0.713668978637941,0.846672582760925
"PDPN",1.17942542090205,1.41205861267536,0.850525491405957,0.806172086597335,1.21651292787906,1.26721833206343
"PRDM2",2.53697977589609,2.47204756958576,1.44321725832869,1.65058263211047,1.84424496105893,1.85439732282055
"KAZN",0.947400443977603,1.15576558222486,0.77319528511422,1.02481584719327,0.510297694988173,0.751942022612432
"TMEM51",1.84150436528931,1.82410762559527,2.47368478176283,2.29208485192955,2.33963281101548,2.4286931143308
"FHAD1",1.40556357490793,1.57425237579683,1.60736885803929,1.4857123364299,2.0232478690973,1.98487528833477
"EFHD2",2.19959428272319,1.99838791145706,3.46827562725875,3.70419135854197,2.55253399829247,2.60604231205069
"CTRC",1.51555363427653,1.64601688307169,2.40886385481764,2.16782750992614,1.82521981170662,1.86955896078606
"CELA2A",1.48394418920081,1.44446011779894,1.74323301533381,1.46622729538842,1.55713652090659,1.49723853852628
"CELA2B",1.55192658121118,1.51879101128026,1.57003977941286,1.36161781052684,1.51001855968854,1.52818878282875
"CASP9",2.68093364673879,2.50864746874964,2.12009223550096,2.45230099168712,2.25726073732765,2.21016034258535
"DNAJC16",2.67886248132912,2.51619019930978,2.11772336570071,2.45331594433511,2.26104838832685,2.20816174146609
"AGMAT",1.66144687162813,1.828646583931,2.11055481997207,1.81556697635261,2.2632533565526,2.18399107221888
"DDI2",3.08952949085554,3.01988308828337,2.3854891790595,2.7232042341313,2.89334529075617,2.81877596340378
"RSC1A1",2.90411040780425,2.7859184234179,1.76700249591073,2.17486050062755,2.16140120742734,2.17620155658657
"PLEKHM2",4.02328433593753,3.58189551835644,2.68175403236203,2.65271796256651,3.25238774721059,3.18515457565487
"SLC25A34",1.39824839970101,1.61620046650942,2.89012368614816,1.61025001511479,2.61829584780069,2.52332390054252
"TMEM82",1.71756896133148,1.7965003349135,3.1365323718471,1.98678747241273,3.21504245805086,3.23454384282245
"FBLIM1",2.79794848219953,2.5795045923928,3.66603750037141,3.24288451841149,3.98124651589125,3.88098849594972
"UQCRHL",2.44929457978742,2.30893277816201,2.55996871081721,2.68745082801966,3.156710655228,2.89386646851955
"SPEN",2.83623106542051,2.83005825994282,2.88608481933561,3.04242530151157,2.84215828348132,2.85730472021415
"ZBTB17",2.47185261758939,2.37177572968004,2.39699121107374,2.28921169639926,2.35098654983544,2.37054594910205
"SRARP",1.49408079659925,1.59915332655268,2.87937503625181,2.25609032245581,2.51164900715428,2.47899923134737
"HSPB7",2.01065600406781,2.00441768065559,3.19290219827119,3.01037953908037,3.61039237177596,3.46356594701868
"CLCNKA",2.00757402905415,1.99818000259498,3.19463277142946,3.01400082512642,3.61854152498689,3.50102589165877
"CLCNKB",1.00224061424044,1.17895210380711,2.06739426784181,1.48292334978796,1.73300894845463,1.69686768747835
"FAM131C",2.43776306777496,2.39413487583738,3.38122651387896,2.90340454602423,2.73289636412572,2.69792911242989
"EPHA2",3.27430980011261,3.25457189179573,4.71084062049527,4.9064471566153,4.20877422087886,3.93069801863149
"ARHGEF19",2.37177130534999,2.2573751347175,3.00887741224671,2.44105242170928,3.67211745985574,3.43304918678013
"CPLANE2",2.05867682259249,1.98363015917823,3.0105159771242,2.32935532773209,3.59766187434985,3.47209963112189
"FBXO42",2.92433241342728,2.8826736127174,2.20696538139419,2.26470107935741,2.97604936434637,2.92355213240245
"SZRD1",2.92236669278073,2.88231918853151,2.20753866165949,2.26522327724681,2.98073832223204,2.92815989115104
"SPATA21",1.92982319159538,1.92771407778685,2.50264969870265,2.17680900672228,2.52504208736284,2.40965814604975
"NECAP2",1.96208542833237,1.99712708993757,2.55795589260492,2.16260805289972,2.65274001284187,2.50908831396151
"NBPF1",4.98274083838783,4.72375593144456,4.69252016433422,4.96174683848148,5.26876515560815,5.07036711509833
"CROCC",1.03906662950206,0.989121309965505,0.891450936469582,1.02323747734756,1.23272202738482,1.11421198921603
"MFAP2",1.88683533513899,1.95442247903821,3.69852156800285,3.00811856601465,2.97077745415851,2.8116682662602
"ATP13A2",1.25160874916097,1.37826168351345,2.33892268592348,1.57660157987868,2.2949698908625,2.29991999021491
"ENSG00000288636",1.24371658139547,1.37261506514685,2.33961978827812,1.57710091307764,2.28977131399234,2.29356231830336
"SDHB",2.4461374742189,2.43567030546326,2.42201906763443,2.59000598243199,2.80758941547932,2.68467535829231
"PADI2",1.25321413716215,1.51323677458006,2.81979765956857,2.71615120185095,2.55783610905997,2.52060969980334
"PADI1",1.45917904991796,1.79493207143106,4.04953576094656,4.52035824934196,3.40954315864431,3.44598967938844
"PADI3",1.16790040419686,1.3049620787148,3.79556461846014,3.7756910716519,2.56786943484757,2.62404848240564
"PADI4",1.07513252243151,1.1886042261335,1.95446721951387,1.6684743359055,1.09569251502289,1.19383764444633
"PADI6",1.16173843734734,1.27081390239391,2.15272141701278,1.69952998062434,1.46049386915999,1.5483055515733
"RCC2",2.24530387774254,2.16804915812711,2.91360055053459,2.94908703170508,2.72674709136535,2.6870990540013
"ARHGEF10L",2.30345467689684,2.14967896384913,2.62195904955222,2.20603449648694,2.82993143550909,2.69613540022583
"ACTL8",2.39768824712099,2.35570596670702,2.06066948081194,2.01314909833008,1.0987768024991,1.28562097404047
"IGSF21",0.80514511795007,0.940881442813153,1.36751065053193,0.941265774567318,0.785806877021256,1.07345123119289
"KLHDC7A",0.701174041163687,0.947071976754822,1.28358517235412,0.984122239021369,0.672143679818095,0.900555506286715
"PAX7",0.717401162653971,1.01545144268935,1.13610355902064,1.0958187750124,0.86234587281216,0.973880833466916
"TAS1R2",0.948060189329464,1.04116337017573,1.74023252432974,1.13812137313017,1.03203182432431,1.26079168156458
"ALDH4A1",2.08582504049923,2.04046242500867,2.65363888953784,2.24618509162181,2.87667251673019,2.63582446056009
"IFFO2",3.37561832277566,3.1308394920495,3.58006895302246,3.6895091320482,3.71879095964196,3.58542098721643
"UBR4",3.90569104798589,3.64310630947442,2.69643791908175,3.01178977092228,3.26973170097745,2.92112309594075
"EMC1",2.33452526774319,2.40716703235752,2.38975029618831,2.17572851905906,2.64375272230061,2.59058867335983
"MRTO4",2.32649010265882,2.40456787921162,2.40049758974127,2.18589998746113,2.63680361877523,2.58372249148243
"AKR7L",1.45700505453573,1.49294973060177,1.85492980995248,1.75048505205812,1.58784435586258,1.6355054163372
"AKR7A3",1.44862425276551,1.6236285879068,1.71673811610339,1.46638105926087,1.77645935788118,1.83354826160594
"AKR7A2",2.15692212101706,2.14097613569683,2.99074466628295,2.81696422605404,2.59341969474554,2.52282910487055
"SLC66A1",2.15680140566624,2.14467413516898,2.99746409796413,2.82051144723057,2.59896022249429,2.5265677788449
"CAPZB",3.48708734820358,3.3427811439016,2.91534269066207,2.85419030093126,3.512058163756,3.39508381912859
"MICOS10",3.56559578432392,3.39724456708145,2.95606721097399,2.87960504900231,3.55142289085556,3.43829525468328
"NBL1",2.96694342664029,2.99007056598535,2.22556875189426,2.56161755135409,2.74138440120726,2.61961030461266
"MICOS10-NBL1",2.97337727524111,2.99583901883379,2.22522783082149,2.56464253793282,2.7433297919383,2.62238073614562
"HTR6",0.909584504024954,1.32451647628321,1.74505810973918,1.19297724273381,1.42155987257002,1.62802334752541
"TMCO4",1.52305748935214,1.70253656118905,1.93915494162899,1.61788097242407,2.09767918292555,1.98580720857866
"RNF186",1.41253955856251,1.55501713123947,1.60095068239324,1.46873742089693,1.51536727467578,1.51330153063838
"OTUD3",2.83496260921077,2.71898601586092,2.27465163972814,2.54378424005739,2.53592095213761,2.42544934602494
"PLA2G2E",1.36842979451586,1.4730053027091,1.63102428185281,1.39258232353911,1.37561021236624,1.51859053208985
"PLA2G2A",1.15852999961908,1.20504092183996,1.43607802529836,1.13143185424499,1.39837595350722,1.3690899358573
"PLA2G5",1.09161654707556,1.1460159800442,1.11653253753246,1.25466535261103,1.32455304386488,1.34988086268011
