"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"MRFAP1L1",114.362321901422,129.548188299195,231.791149262526,87.2321103828412
"BLOC1S4",129.996333590705,149.567214697524,197.827414819658,102.041277333045
"KIAA0232",101.251491964875,120.317394223362,47.8341572477563,85.0117515674759
"TBC1D14",163.501198145872,173.150310562776,248.429648365212,197.290407776682
"CCDC96",273.436270655953,299.457105926318,502.793371331476,307.244528629471
"TADA2B",104.898513508487,96.1408031900473,70.9509257968851,112.519969767588
"GRPEL1",188.611744324403,175.07876320615,440.526038915152,219.889967617997
"SORCS2",192.974307691665,202.391641845093,105.798022490907,183.005434599366
"PSAPL1",162.681236446336,140.344609266779,192.381752343357,220.93617778713
"AFAP1",172.735517559047,158.520330285512,176.380563653647,139.305554044213
"ABLIM2",185.696578988521,169.467572667832,259.893013724914,187.028713777521
"SH3TC1",109.14337496566,98.410156944791,44.9621453259239,80.4350364775892
"HTRA3",175.992967583998,159.551798309735,107.341768792421,118.155794685783
"ACOX3",121.609869187972,104.573718188033,227.646580702072,105.193536146026
"TRMT44",54.5832996641348,72.1284826176396,46.0569190730632,57.4323594542331
"GPR78",134.575510714743,159.396981405171,66.9628279469388,117.636729153085
"CPZ",238.938148385157,204.179729567164,90.5628199885625,219.426611786958
"HMX1",104.898728906925,130.795019855677,37.0808026567072,169.475461586337
"FAM90A26",32.4951118993743,27.4424160720074,0,0
"USP17L10",0,27.4424163758391,0,33.3067445073431
"USP17L11",0,0,37.1782847491368,33.3067446116948
"USP17L12",0,0,0,0
"USP17L13",0,0,0,0
"USP17L15",0,0,0,0
"USP17L17",32.495110071909,0,0,33.3067453878108
"USP17L18",88.1266835265867,41.9103732712476,37.1782854361505,106.210339486742
"USP17L19",64.9902233576362,0,0,0
"USP17L20",0,0,0,0
"USP17L21",0,0,0,0
"USP17L22",0,0,0,0
"USP17L23",63.4428317308525,81.5379655730266,26.5559040515285,114.187919192672
"USP17L24",79.1292741755595,67.5950722852786,37.1782864106645,67.2452578062272
"USP17L25",0,0,0,0
"USP17L26",0,0,0,0
"USP17L5",0,0,0,0
"USP17L27",0,0,0,0
"USP17L28",0,0,0,0
"USP17L29",0,0,0,0
"USP17L30",0,0,0,0
"DEFB131A",43.6231894825459,42.058367178938,30.9185738679599,67.6246931182442
"SLC2A9",78.9802665757168,59.924290946622,39.5116497517847,55.4038202880712
"DRD5",88.4753762096817,89.4422790475365,28.8447637232886,114.717720413356
"WDR1",187.424562110343,181.452854306742,293.959867070038,197.373988177677
"ZNF518B",119.386671419317,113.165879063841,116.228945278672,144.381109567266
"CLNK",70.4333508838636,53.095845524974,32.8038788179389,69.6147092592885
"HS3ST1",113.751322115737,95.7481892402994,59.3556421985538,102.876294939722
"RAB28",152.314701283648,205.581679199389,544.731795658753,254.100761562758
"NKX3-2",187.412093797971,158.381467075659,199.185631566145,212.312656991829
"BOD1L1",117.078077074569,118.921245469703,186.968759012743,136.452432823733
"CPEB2",370.00271591709,394.81721136139,575.313359028241,372.940321586701
"C1QTNF7",35.7274773039038,43.7459322629275,34.1553568345942,40.4452893912814
"CC2D2A",67.3913368068202,94.0687056503838,136.091004236572,97.5158737766367
"FBXL5",150.546991889283,166.110236135846,335.206766156074,132.117025207834
"FAM200B",139.019485681165,158.564088283246,463.874956733344,113.600555521206
"BST1",83.1492987660378,103.752213450913,76.9287471010534,67.6993679382772
"CD38",125.099587641671,72.7077303753241,52.7355595527557,97.1496112432144
"FGFBP1",98.7087678804495,64.2552577394123,50.2219561198006,93.438379284824
"FGFBP2",83.4368383552688,61.6033630302696,39.7079227235895,53.8186355563502
"PROM1",58.8708034329826,77.884337504898,36.8837239852128,120.359610254467
