status,n_genes,n_cells,n_pairs,seed,n_draws,S1_observed,S1_null_mean,S1_null_sd,S1_z,S1_p,S1_detection_limit,S2_observed,S2_null_mean,S2_null_sd,S2_z,S2_p,S2_detection_limit,S3a_observed,S3a_null_mean,S3a_null_sd,S3a_z,S3a_p,S3a_detection_limit,S3b_observed,S3b_null_mean,S3b_null_sd,S3b_z,S3b_p,S3b_detection_limit,subset,n_studies
ok,159,7,19,20260822,20000,0.3488606447112863,0.2731427550326946,0.0252295216724337,3.001162315388737,0.0027998600069996,0.3437854157155092,0.4596116233451798,0.3842518987193717,0.0202586246683905,3.719883548827073,9.99950002499875e-05,0.4409760477908651,0.7349505840071878,0.5151263701707097,0.020709698903496,10.614553831073303,9.99950002499875e-05,0.5731135271004986,0.5723270440251572,0.4849650494159929,0.0208658854357734,4.186833809572571,9.99950002499875e-05,0.5433895286361586,all calibrated cells,4
ok,173,5,8,20260822,20000,0.5205866062656077,0.3913062727813018,0.0286548443849067,4.511639698605419,9.99950002499875e-05,0.4715398370590407,0.5934055268087763,0.4740131539703185,0.0222885669089615,5.356664397765913,9.99950002499875e-05,0.5364211413154109,0.6971098265895954,0.4559612138728324,0.0234240529810513,10.294914074512954,9.99950002499875e-05,0.5215485622197763,0.646242774566474,0.5458113294797687,0.0200125960239904,5.018411652656713,9.99950002499875e-05,0.6018465983469421,non-module-forming cells only,2
ok,159,2,1,20260822,20000,0.3090577979460234,0.2557546206131403,0.0607426160049621,0.8775252176911285,0.3782810859457027,0.4258339454270343,0.7420914493739605,0.7085945905044837,0.02374115709372,1.4109193893644458,0.1548922553872306,0.7750698303668998,0.8396226415094339,0.5684960691823899,0.0273936936789228,9.897408341674373,9.99950002499875e-05,0.645198411483374,0.6918238993710691,0.6618166666666666,0.0306159248894135,0.9801184453120496,0.3577821108944553,0.7475412563570246,module-forming cells only,2
