punkt,datensatz,arm,groesse_seite,delta,runde,z_korr
15,TP53 LFS (GSE102732),osteogen,30,0.05,5,-1.3436989187337
15,TP53 LFS (GSE102732),osteogen,30,0.1,1,2.02297549073958
15,TP53 LFS (GSE102732),osteogen,30,0.1,2,-0.385642523291814
15,TP53 LFS (GSE102732),osteogen,30,0.1,3,0.357581540872645
15,TP53 LFS (GSE102732),osteogen,30,0.1,4,-0.172878971058368
15,TP53 LFS (GSE102732),osteogen,30,0.1,5,-1.33129344930179
15,TP53 LFS (GSE102732),osteogen,30,0.2,1,0.140280227249027
15,TP53 LFS (GSE102732),osteogen,30,0.2,2,2.49305312938559
15,TP53 LFS (GSE102732),osteogen,30,0.2,3,1.46577964927683
15,TP53 LFS (GSE102732),osteogen,30,0.2,4,1.00221096108604
15,TP53 LFS (GSE102732),osteogen,30,0.2,5,-0.742073047721366
15,TP53 LFS (GSE102732),osteogen,30,0.35,1,1.11875211980716
15,TP53 LFS (GSE102732),osteogen,30,0.35,2,0.727248296348368
15,TP53 LFS (GSE102732),osteogen,30,0.35,3,3.73597576304826
15,TP53 LFS (GSE102732),osteogen,30,0.35,4,1.02643184223785
15,TP53 LFS (GSE102732),osteogen,30,0.35,5,3.56255336244746
15,TP53 LFS (GSE102732),osteogen,30,0.5,1,2.30990419911789
15,TP53 LFS (GSE102732),osteogen,30,0.5,2,2.21215910221703
15,TP53 LFS (GSE102732),osteogen,30,0.5,3,3.77219926537242
15,TP53 LFS (GSE102732),osteogen,30,0.5,4,1.54587666289274
15,TP53 LFS (GSE102732),osteogen,30,0.5,5,3.35198673331761
15,TP53 LFS (GSE102732),osteogen,30,0.75,1,3.78002948033706
15,TP53 LFS (GSE102732),osteogen,30,0.75,2,3.64676797740096
15,TP53 LFS (GSE102732),osteogen,30,0.75,3,5.95427181059103
15,TP53 LFS (GSE102732),osteogen,30,0.75,4,3.43929943476753
15,TP53 LFS (GSE102732),osteogen,30,0.75,5,6.76471258617861
15,TP53 LFS (GSE102732),osteogen,30,1.0,1,6.82741348571082
15,TP53 LFS (GSE102732),osteogen,30,1.0,2,5.43339822203479
15,TP53 LFS (GSE102732),osteogen,30,1.0,3,5.14675636422138
15,TP53 LFS (GSE102732),osteogen,30,1.0,4,4.48405493268054
15,TP53 LFS (GSE102732),osteogen,30,1.0,5,4.32300473958446
15,TP53 LFS (GSE102732),osteogen,60,0.0,1,0.0485590685458014
15,TP53 LFS (GSE102732),osteogen,60,0.0,2,-0.537214692805182
15,TP53 LFS (GSE102732),osteogen,60,0.0,3,0.356579306956724
15,TP53 LFS (GSE102732),osteogen,60,0.0,4,-0.698796000128437
15,TP53 LFS (GSE102732),osteogen,60,0.0,5,0.229570927505695
15,TP53 LFS (GSE102732),osteogen,60,0.05,1,0.120255336354755
15,TP53 LFS (GSE102732),osteogen,60,0.05,2,1.09836719399467
15,TP53 LFS (GSE102732),osteogen,60,0.05,3,0.106303038081728
15,TP53 LFS (GSE102732),osteogen,60,0.05,4,-1.83799707184303
15,TP53 LFS (GSE102732),osteogen,60,0.05,5,0.875161972234047
15,TP53 LFS (GSE102732),osteogen,60,0.1,1,0.52231075988613
15,TP53 LFS (GSE102732),osteogen,60,0.1,2,1.84827774424294
15,TP53 LFS (GSE102732),osteogen,60,0.1,3,1.24027595344185
15,TP53 LFS (GSE102732),osteogen,60,0.1,4,0.808319888750037
15,TP53 LFS (GSE102732),osteogen,60,0.1,5,-0.129158713058488
15,TP53 LFS (GSE102732),osteogen,60,0.2,1,1.18109280412295
15,TP53 LFS (GSE102732),osteogen,60,0.2,2,1.26752194891072
15,TP53 LFS (GSE102732),osteogen,60,0.2,3,2.4161637012129
15,TP53 LFS (GSE102732),osteogen,60,0.2,4,1.23197314350261
15,TP53 LFS (GSE102732),osteogen,60,0.2,5,0.9586400949292
15,TP53 LFS (GSE102732),osteogen,60,0.35,1,5.05901345458598
15,TP53 LFS (GSE102732),osteogen,60,0.35,2,3.27499637805038
15,TP53 LFS (GSE102732),osteogen,60,0.35,3,2.10359394098157
15,TP53 LFS (GSE102732),osteogen,60,0.35,4,2.56810209296866
15,TP53 LFS (GSE102732),osteogen,60,0.35,5,2.6615148728991
15,TP53 LFS (GSE102732),osteogen,60,0.5,1,3.75669806190576
15,TP53 LFS (GSE102732),osteogen,60,0.5,2,3.49660705679478
15,TP53 LFS (GSE102732),osteogen,60,0.5,3,4.72016173677943
15,TP53 LFS (GSE102732),osteogen,60,0.5,4,3.68833988165183
15,TP53 LFS (GSE102732),osteogen,60,0.5,5,3.79647929802376
15,TP53 LFS (GSE102732),osteogen,60,0.75,1,6.86655618674055
15,TP53 LFS (GSE102732),osteogen,60,0.75,2,7.41602863131951
15,TP53 LFS (GSE102732),osteogen,60,0.75,3,5.64893159733571
15,TP53 LFS (GSE102732),osteogen,60,0.75,4,4.97143119926618
15,TP53 LFS (GSE102732),osteogen,60,0.75,5,5.76190585050433
15,TP53 LFS (GSE102732),osteogen,60,1.0,1,5.30293324929355
15,TP53 LFS (GSE102732),osteogen,60,1.0,2,8.58107073761001
15,TP53 LFS (GSE102732),osteogen,60,1.0,3,7.33768570593827
15,TP53 LFS (GSE102732),osteogen,60,1.0,4,7.88573813311968
15,TP53 LFS (GSE102732),osteogen,60,1.0,5,6.16588915170947
17,RB1-mut isogen (GSE145235),osteogen,15,0.0,1,-1.03042186390728
17,RB1-mut isogen (GSE145235),osteogen,15,0.0,2,1.10970042241265
17,RB1-mut isogen (GSE145235),osteogen,15,0.0,3,-0.568483766090563
17,RB1-mut isogen (GSE145235),osteogen,15,0.0,4,-0.0852275132015452
17,RB1-mut isogen (GSE145235),osteogen,15,0.0,5,1.40889793202719
17,RB1-mut isogen (GSE145235),osteogen,15,0.05,1,1.21566661153779
17,RB1-mut isogen (GSE145235),osteogen,15,0.05,2,1.9690471601039
17,RB1-mut isogen (GSE145235),osteogen,15,0.05,3,0.931314755647409
17,RB1-mut isogen (GSE145235),osteogen,15,0.05,4,-0.748304210658214
17,RB1-mut isogen (GSE145235),osteogen,15,0.05,5,0.834260234605408
17,RB1-mut isogen (GSE145235),osteogen,15,0.1,1,0.868631942803497
17,RB1-mut isogen (GSE145235),osteogen,15,0.1,2,0.750677795730638
17,RB1-mut isogen (GSE145235),osteogen,15,0.1,3,-0.288798537605462
17,RB1-mut isogen (GSE145235),osteogen,15,0.1,4,2.23718357021516
17,RB1-mut isogen (GSE145235),osteogen,15,0.1,5,0.19902450366512
17,RB1-mut isogen (GSE145235),osteogen,15,0.2,1,2.12518882313742
17,RB1-mut isogen (GSE145235),osteogen,15,0.2,2,1.28430106713079
17,RB1-mut isogen (GSE145235),osteogen,15,0.2,3,-0.885342757960825
17,RB1-mut isogen (GSE145235),osteogen,15,0.2,4,1.71214044294
17,RB1-mut isogen (GSE145235),osteogen,15,0.2,5,0.642575894529143
17,RB1-mut isogen (GSE145235),osteogen,15,0.35,1,-0.371571968863492
17,RB1-mut isogen (GSE145235),osteogen,15,0.35,2,0.544894264052657
17,RB1-mut isogen (GSE145235),osteogen,15,0.35,3,0.83606353911732
17,RB1-mut isogen (GSE145235),osteogen,15,0.35,4,2.02674454670549
17,RB1-mut isogen (GSE145235),osteogen,15,0.35,5,-0.484260793203767
17,RB1-mut isogen (GSE145235),osteogen,15,0.5,1,1.5465972955388
17,RB1-mut isogen (GSE145235),osteogen,15,0.5,2,2.80333922463383
17,RB1-mut isogen (GSE145235),osteogen,15,0.5,3,3.06800519754218
17,RB1-mut isogen (GSE145235),osteogen,15,0.5,4,4.00020401521457
17,RB1-mut isogen (GSE145235),osteogen,15,0.5,5,1.14263800363707
17,RB1-mut isogen (GSE145235),osteogen,15,0.75,1,0.985458682351922
17,RB1-mut isogen (GSE145235),osteogen,15,0.75,2,2.28724474328165
17,RB1-mut isogen (GSE145235),osteogen,15,0.75,3,2.6860204705023
17,RB1-mut isogen (GSE145235),osteogen,15,0.75,4,3.24211352260046
17,RB1-mut isogen (GSE145235),osteogen,15,0.75,5,2.27511022570364
17,RB1-mut isogen (GSE145235),osteogen,15,1.0,1,3.10834720258609
17,RB1-mut isogen (GSE145235),osteogen,15,1.0,2,2.75604238252947
17,RB1-mut isogen (GSE145235),osteogen,15,1.0,3,4.18781565381922
17,RB1-mut isogen (GSE145235),osteogen,15,1.0,4,3.24154456376929
17,RB1-mut isogen (GSE145235),osteogen,15,1.0,5,3.2605283375754
17,RB1-mut isogen (GSE145235),osteogen,30,0.0,1,1.55954306556337
17,RB1-mut isogen (GSE145235),osteogen,30,0.0,2,0.208635897209405
17,RB1-mut isogen (GSE145235),osteogen,30,0.0,3,0.631808855928831
17,RB1-mut isogen (GSE145235),osteogen,30,0.0,4,-0.550848214860627
17,RB1-mut isogen (GSE145235),osteogen,30,0.0,5,0.811899025256758
17,RB1-mut isogen (GSE145235),osteogen,30,0.05,1,0.728662162550998
17,RB1-mut isogen (GSE145235),osteogen,30,0.05,2,1.06409469958424
17,RB1-mut isogen (GSE145235),osteogen,30,0.05,3,0.954047372829775
17,RB1-mut isogen (GSE145235),osteogen,30,0.05,4,0.718021318957296
17,RB1-mut isogen (GSE145235),osteogen,30,0.05,5,1.30322038236958
17,RB1-mut isogen (GSE145235),osteogen,30,0.1,1,1.19978402763481
17,RB1-mut isogen (GSE145235),osteogen,30,0.1,2,0.914060702704389
17,RB1-mut isogen (GSE145235),osteogen,30,0.1,3,1.26162656004161
17,RB1-mut isogen (GSE145235),osteogen,30,0.1,4,0.995017501900276
17,RB1-mut isogen (GSE145235),osteogen,30,0.1,5,0.908626146189654
17,RB1-mut isogen (GSE145235),osteogen,30,0.2,1,1.32698353616171
17,RB1-mut isogen (GSE145235),osteogen,30,0.2,2,2.34054396591069
17,RB1-mut isogen (GSE145235),osteogen,30,0.2,3,1.08997005544293
17,RB1-mut isogen (GSE145235),osteogen,30,0.2,4,1.26554770636045
17,RB1-mut isogen (GSE145235),osteogen,30,0.2,5,0.659286689019101
17,RB1-mut isogen (GSE145235),osteogen,30,0.35,1,2.08519513863687
17,RB1-mut isogen (GSE145235),osteogen,30,0.35,2,2.22892274239914
17,RB1-mut isogen (GSE145235),osteogen,30,0.35,3,1.49392581303712
17,RB1-mut isogen (GSE145235),osteogen,30,0.35,4,0.550399319695484
17,RB1-mut isogen (GSE145235),osteogen,30,0.35,5,0.813548043550779
17,RB1-mut isogen (GSE145235),osteogen,30,0.5,1,1.26360777066905
17,RB1-mut isogen (GSE145235),osteogen,30,0.5,2,2.56114351114845
17,RB1-mut isogen (GSE145235),osteogen,30,0.5,3,1.6868566881952
17,RB1-mut isogen (GSE145235),osteogen,30,0.5,4,2.69405502363075
17,RB1-mut isogen (GSE145235),osteogen,30,0.5,5,0.3446142695138
17,RB1-mut isogen (GSE145235),osteogen,30,0.75,1,4.4826330647921
17,RB1-mut isogen (GSE145235),osteogen,30,0.75,2,3.44602337477144
17,RB1-mut isogen (GSE145235),osteogen,30,0.75,3,4.53191657738016
17,RB1-mut isogen (GSE145235),osteogen,30,0.75,4,3.88490741266528
17,RB1-mut isogen (GSE145235),osteogen,30,0.75,5,4.14465006558415
17,RB1-mut isogen (GSE145235),osteogen,30,1.0,1,6.09676188348729
17,RB1-mut isogen (GSE145235),osteogen,30,1.0,2,6.10971580081553
17,RB1-mut isogen (GSE145235),osteogen,30,1.0,3,4.47020800674316
17,RB1-mut isogen (GSE145235),osteogen,30,1.0,4,5.20849212657008
17,RB1-mut isogen (GSE145235),osteogen,30,1.0,5,4.87382930092963
17,RB1-mut isogen (GSE145235),osteogen,60,0.0,1,-1.69000744205228
17,RB1-mut isogen (GSE145235),osteogen,60,0.0,2,1.14718754043629
17,RB1-mut isogen (GSE145235),osteogen,60,0.0,3,0.306147810877101
17,RB1-mut isogen (GSE145235),osteogen,60,0.0,4,-0.0403985492723116
17,RB1-mut isogen (GSE145235),osteogen,60,0.0,5,0.778817421700019
17,RB1-mut isogen (GSE145235),osteogen,60,0.05,1,0.595374523114643
17,RB1-mut isogen (GSE145235),osteogen,60,0.05,2,0.534767540877334
17,RB1-mut isogen (GSE145235),osteogen,60,0.05,3,-1.00090731864634
17,RB1-mut isogen (GSE145235),osteogen,60,0.05,4,0.346663868420646
17,RB1-mut isogen (GSE145235),osteogen,60,0.05,5,-1.14859185963671
17,RB1-mut isogen (GSE145235),osteogen,60,0.1,1,0.478625375840137
17,RB1-mut isogen (GSE145235),osteogen,60,0.1,2,0.918863455575834
17,RB1-mut isogen (GSE145235),osteogen,60,0.1,3,1.97212127463386
17,RB1-mut isogen (GSE145235),osteogen,60,0.1,4,1.17688002805607
17,RB1-mut isogen (GSE145235),osteogen,60,0.1,5,-0.13758227525866
17,RB1-mut isogen (GSE145235),osteogen,60,0.2,1,2.08537038653053
17,RB1-mut isogen (GSE145235),osteogen,60,0.2,2,0.50141930809803
17,RB1-mut isogen (GSE145235),osteogen,60,0.2,3,2.06866330165895
17,RB1-mut isogen (GSE145235),osteogen,60,0.2,4,2.78058208739932
17,RB1-mut isogen (GSE145235),osteogen,60,0.2,5,1.20349832954156
17,RB1-mut isogen (GSE145235),osteogen,60,0.35,1,3.80627216457168
17,RB1-mut isogen (GSE145235),osteogen,60,0.35,2,3.58096375975971
17,RB1-mut isogen (GSE145235),osteogen,60,0.35,3,2.18724230407116
17,RB1-mut isogen (GSE145235),osteogen,60,0.35,4,3.19277921454983
17,RB1-mut isogen (GSE145235),osteogen,60,0.35,5,1.90891989182336
17,RB1-mut isogen (GSE145235),osteogen,60,0.5,1,3.54679222456666
17,RB1-mut isogen (GSE145235),osteogen,60,0.5,2,2.80403794109555
17,RB1-mut isogen (GSE145235),osteogen,60,0.5,3,3.25988720761711
17,RB1-mut isogen (GSE145235),osteogen,60,0.5,4,3.06352453497202
17,RB1-mut isogen (GSE145235),osteogen,60,0.5,5,2.74537699529769
17,RB1-mut isogen (GSE145235),osteogen,60,0.75,1,4.88909466741538
17,RB1-mut isogen (GSE145235),osteogen,60,0.75,2,4.80372789917186
17,RB1-mut isogen (GSE145235),osteogen,60,0.75,3,5.92454789579524
17,RB1-mut isogen (GSE145235),osteogen,60,0.75,4,5.4573020931285
17,RB1-mut isogen (GSE145235),osteogen,60,0.75,5,3.64943949286464
17,RB1-mut isogen (GSE145235),osteogen,60,1.0,1,6.16211926215622
17,RB1-mut isogen (GSE145235),osteogen,60,1.0,2,6.32511666434545
17,RB1-mut isogen (GSE145235),osteogen,60,1.0,3,8.89948535147234
17,RB1-mut isogen (GSE145235),osteogen,60,1.0,4,7.60321504810059
17,RB1-mut isogen (GSE145235),osteogen,60,1.0,5,6.62403304590052
18,RB1-del isogen (GSE145235),osteogen,15,0.0,1,-0.624340267078256
18,RB1-del isogen (GSE145235),osteogen,15,0.0,2,-0.744119133988285
18,RB1-del isogen (GSE145235),osteogen,15,0.0,3,0.515174033398393
18,RB1-del isogen (GSE145235),osteogen,15,0.0,4,-0.0023967895049175
18,RB1-del isogen (GSE145235),osteogen,15,0.0,5,-1.55800017637639
18,RB1-del isogen (GSE145235),osteogen,15,0.05,1,-1.52414801406841
18,RB1-del isogen (GSE145235),osteogen,15,0.05,2,1.0665478880315
18,RB1-del isogen (GSE145235),osteogen,15,0.05,3,0.0085583866838424
18,RB1-del isogen (GSE145235),osteogen,15,0.05,4,-1.32354763894205
18,RB1-del isogen (GSE145235),osteogen,15,0.05,5,-1.74093794860094
18,RB1-del isogen (GSE145235),osteogen,15,0.1,1,2.22498099867506
18,RB1-del isogen (GSE145235),osteogen,15,0.1,2,0.541143053331416
18,RB1-del isogen (GSE145235),osteogen,15,0.1,3,2.50218525021708
18,RB1-del isogen (GSE145235),osteogen,15,0.1,4,-0.610463356350404
18,RB1-del isogen (GSE145235),osteogen,15,0.1,5,0.367661799495496
18,RB1-del isogen (GSE145235),osteogen,15,0.2,1,1.57675492707292
18,RB1-del isogen (GSE145235),osteogen,15,0.2,2,2.63364552257401
18,RB1-del isogen (GSE145235),osteogen,15,0.2,3,1.72660556371799
18,RB1-del isogen (GSE145235),osteogen,15,0.2,4,0.0224742696107939
18,RB1-del isogen (GSE145235),osteogen,15,0.2,5,0.467877900845831
18,RB1-del isogen (GSE145235),osteogen,15,0.35,1,0.384975291282606
18,RB1-del isogen (GSE145235),osteogen,15,0.35,2,1.52181135528332
18,RB1-del isogen (GSE145235),osteogen,15,0.35,3,-0.0900295861654826
18,RB1-del isogen (GSE145235),osteogen,15,0.35,4,0.801344546955739
18,RB1-del isogen (GSE145235),osteogen,15,0.35,5,2.69959143452665
18,RB1-del isogen (GSE145235),osteogen,15,0.5,1,1.33358535471157
18,RB1-del isogen (GSE145235),osteogen,15,0.5,2,0.717201231839123
18,RB1-del isogen (GSE145235),osteogen,15,0.5,3,2.46534071860454
18,RB1-del isogen (GSE145235),osteogen,15,0.5,4,3.08982907753021
18,RB1-del isogen (GSE145235),osteogen,15,0.5,5,0.717042234702445
18,RB1-del isogen (GSE145235),osteogen,15,0.75,1,2.85777345394531
18,RB1-del isogen (GSE145235),osteogen,15,0.75,2,2.61878136348698
18,RB1-del isogen (GSE145235),osteogen,15,0.75,3,3.59887049071657
18,RB1-del isogen (GSE145235),osteogen,15,0.75,4,3.64836756795936
18,RB1-del isogen (GSE145235),osteogen,15,0.75,5,2.90230945192486
18,RB1-del isogen (GSE145235),osteogen,15,1.0,1,5.14452271111645
18,RB1-del isogen (GSE145235),osteogen,15,1.0,2,5.33453285827265
18,RB1-del isogen (GSE145235),osteogen,15,1.0,3,4.96907183349693
18,RB1-del isogen (GSE145235),osteogen,15,1.0,4,5.16239459648776
18,RB1-del isogen (GSE145235),osteogen,15,1.0,5,4.0042930095806
18,RB1-del isogen (GSE145235),osteogen,30,0.0,1,-0.0771489476603402
18,RB1-del isogen (GSE145235),osteogen,30,0.0,2,-1.43935635364103
18,RB1-del isogen (GSE145235),osteogen,30,0.0,3,1.39821872153575
18,RB1-del isogen (GSE145235),osteogen,30,0.0,4,-1.45534510497047
18,RB1-del isogen (GSE145235),osteogen,30,0.0,5,0.341946880586054
18,RB1-del isogen (GSE145235),osteogen,30,0.05,1,0.834972182659104
18,RB1-del isogen (GSE145235),osteogen,30,0.05,2,0.987114351994081
18,RB1-del isogen (GSE145235),osteogen,30,0.05,3,0.626883890913304
18,RB1-del isogen (GSE145235),osteogen,30,0.05,4,1.11854156906459
18,RB1-del isogen (GSE145235),osteogen,30,0.05,5,1.09732920341339
18,RB1-del isogen (GSE145235),osteogen,30,0.1,1,3.25559877725861
18,RB1-del isogen (GSE145235),osteogen,30,0.1,2,0.232839913935493
18,RB1-del isogen (GSE145235),osteogen,30,0.1,3,0.781692602392081
18,RB1-del isogen (GSE145235),osteogen,30,0.1,4,1.99745944410489
18,RB1-del isogen (GSE145235),osteogen,30,0.1,5,0.144136745879365
18,RB1-del isogen (GSE145235),osteogen,30,0.2,1,2.57511103327501
18,RB1-del isogen (GSE145235),osteogen,30,0.2,2,0.631294776420726
18,RB1-del isogen (GSE145235),osteogen,30,0.2,3,3.52442328606264
18,RB1-del isogen (GSE145235),osteogen,30,0.2,4,2.35791545622191
18,RB1-del isogen (GSE145235),osteogen,30,0.2,5,3.02203527741813
18,RB1-del isogen (GSE145235),osteogen,30,0.35,1,3.00125371819733
18,RB1-del isogen (GSE145235),osteogen,30,0.35,2,1.48770929103831
18,RB1-del isogen (GSE145235),osteogen,30,0.35,3,0.0883830431630738
18,RB1-del isogen (GSE145235),osteogen,30,0.35,4,0.981802552397143
18,RB1-del isogen (GSE145235),osteogen,30,0.35,5,2.33727782927304
18,RB1-del isogen (GSE145235),osteogen,30,0.5,1,2.27833828551595
18,RB1-del isogen (GSE145235),osteogen,30,0.5,2,4.90711408448668
18,RB1-del isogen (GSE145235),osteogen,30,0.5,3,3.33540414528668
18,RB1-del isogen (GSE145235),osteogen,30,0.5,4,3.79342136197752
18,RB1-del isogen (GSE145235),osteogen,30,0.5,5,3.63730000248204
18,RB1-del isogen (GSE145235),osteogen,30,0.75,1,6.1691181628557
18,RB1-del isogen (GSE145235),osteogen,30,0.75,2,4.42829428333172
18,RB1-del isogen (GSE145235),osteogen,30,0.75,3,4.1793627624267
18,RB1-del isogen (GSE145235),osteogen,30,0.75,4,2.508541659
18,RB1-del isogen (GSE145235),osteogen,30,0.75,5,3.15329404420212
18,RB1-del isogen (GSE145235),osteogen,30,1.0,1,6.20789597411547
18,RB1-del isogen (GSE145235),osteogen,30,1.0,2,6.84227613319117
18,RB1-del isogen (GSE145235),osteogen,30,1.0,3,7.00992534826693
18,RB1-del isogen (GSE145235),osteogen,30,1.0,4,7.16580849394077
18,RB1-del isogen (GSE145235),osteogen,30,1.0,5,7.56349415206681
18,RB1-del isogen (GSE145235),osteogen,60,0.0,1,1.66793876417193
18,RB1-del isogen (GSE145235),osteogen,60,0.0,2,0.777170233886489
18,RB1-del isogen (GSE145235),osteogen,60,0.0,3,1.05691457427129
18,RB1-del isogen (GSE145235),osteogen,60,0.0,4,-0.343399144218048
18,RB1-del isogen (GSE145235),osteogen,60,0.0,5,1.74635642836951
18,RB1-del isogen (GSE145235),osteogen,60,0.05,1,-0.187840462428553
18,RB1-del isogen (GSE145235),osteogen,60,0.05,2,1.3116570225153
18,RB1-del isogen (GSE145235),osteogen,60,0.05,3,0.482685301772467
18,RB1-del isogen (GSE145235),osteogen,60,0.05,4,-0.118329907139769
18,RB1-del isogen (GSE145235),osteogen,60,0.05,5,-1.87985452210844
18,RB1-del isogen (GSE145235),osteogen,60,0.1,1,1.15923790214908
18,RB1-del isogen (GSE145235),osteogen,60,0.1,2,1.05414019187012
18,RB1-del isogen (GSE145235),osteogen,60,0.1,3,2.53694645334927
18,RB1-del isogen (GSE145235),osteogen,60,0.1,4,1.58815112897339
18,RB1-del isogen (GSE145235),osteogen,60,0.1,5,0.997055583572057
18,RB1-del isogen (GSE145235),osteogen,60,0.2,1,1.67854974383925
18,RB1-del isogen (GSE145235),osteogen,60,0.2,2,1.06148088097873
18,RB1-del isogen (GSE145235),osteogen,60,0.2,3,2.63948930823395
18,RB1-del isogen (GSE145235),osteogen,60,0.2,4,2.50137496464172
18,RB1-del isogen (GSE145235),osteogen,60,0.2,5,1.33001786174358
18,RB1-del isogen (GSE145235),osteogen,60,0.35,1,2.90794597792434
18,RB1-del isogen (GSE145235),osteogen,60,0.35,2,3.39658713552959
18,RB1-del isogen (GSE145235),osteogen,60,0.35,3,5.38820736792782
18,RB1-del isogen (GSE145235),osteogen,60,0.35,4,3.02991267356475
18,RB1-del isogen (GSE145235),osteogen,60,0.35,5,0.932306391485664
18,RB1-del isogen (GSE145235),osteogen,60,0.5,1,5.25501585414861
18,RB1-del isogen (GSE145235),osteogen,60,0.5,2,5.59041621866401
18,RB1-del isogen (GSE145235),osteogen,60,0.5,3,5.58231043786158
18,RB1-del isogen (GSE145235),osteogen,60,0.5,4,4.31005093435498
18,RB1-del isogen (GSE145235),osteogen,60,0.5,5,2.15159748389897
18,RB1-del isogen (GSE145235),osteogen,60,0.75,1,7.49946931902081
18,RB1-del isogen (GSE145235),osteogen,60,0.75,2,6.68393054668688
18,RB1-del isogen (GSE145235),osteogen,60,0.75,3,5.44718024790688
18,RB1-del isogen (GSE145235),osteogen,60,0.75,4,7.17619999058944
18,RB1-del isogen (GSE145235),osteogen,60,0.75,5,7.76704391846357
18,RB1-del isogen (GSE145235),osteogen,60,1.0,1,9.99985728622882
18,RB1-del isogen (GSE145235),osteogen,60,1.0,2,10.1467426490779
18,RB1-del isogen (GSE145235),osteogen,60,1.0,3,6.16869278096767
18,RB1-del isogen (GSE145235),osteogen,60,1.0,4,10.7831885152643
18,RB1-del isogen (GSE145235),osteogen,60,1.0,5,9.30744895799285
